id,name,inhabitants,s1_percentage_unemployed,s3_percentage_transfer_payments_recipients,s4_percentage_transfer_payments_recipients_below_15_years,d1_percentage_unemployed,d3_percentage_transfer_payments_recipients,d4_percentage_transfer_payments_recipients_below_15_years
06300633,Augustaplatz,12046.0,3.34966,4.82318,11.65414,0.83312,-0.517580000000001,-0.156409999999999
06300634,Lichterfelde West,8511.0,1.54743,2.89038,5.28053,0.40412,0.0792799999999998,0.742439999999999
06400735,Wannsee,10126.0,1.39421,2.26151,3.98323,0.20271,-0.25655,-0.781870000000001
06400736,Düppel,5234.0,1.50968,4.33703,6.46388,0.47656,-0.00368999999999975,0.539709999999999
06400737,Nikolassee,11498.0,1.46976,2.89616,3.97805,0.26816,0.61039,-0.0778899999999996
06400838,Krumme Lanke,7511.0,0.95808,1.53109,1.78197,0.13532,-0.0854199999999998,-0.08138
06400839,Fischerhüttenstraße,5278.0,1.49701,3.31565,5.47753,0.25233,0.49058,1.10435
06400840,Fischtal,7266.0,1.43698,2.75255,4.16667,0.2288,-0.29681,-0.77425
06400841,Zehlendorf Eiche,5958.0,2.27964,3.96106,7.64075,0.21778,-0.0713300000000006,1.03698
06400842,Hüttenweg,4810.0,0.7838,2.09979,3.75134,0.19091,0.12808,0.63306
06400843,Thielallee,4902.0,0.70258,1.40759,0.91185,0.33834,0.12733,-0.62446
06400844,Dahlem,7204.0,1.09576,2.01277,4.39673,0.09233,0.20716,0.38025
07100101,Wittenbergplatz,9808.0,4.74607,11.04201,21.19565,1.01626,-0.346210000000001,0.48368
07100102,Kalckreuthstraße,8675.0,6.65911,16.87608,39.3586,1.93235,-1.64537,-2.4209
07100103,Frobenstraße,7712.0,7.58412,21.90093,45.05051,1.97089,-1.26277,-2.13395999999999
07100204,Barbarossaplatz,10468.0,3.23443,8.19641,15.58966,0.89563,-0.346019999999999,0.45022
07100205,Alvenslebenstraße,5257.0,9.57762,23.79684,45.16129,2.72631,-2.68363,-7.79501
07100206,Großgörschenstraße,8223.0,5.26064,14.8486,24.33759,0.00510000000000055,-1.41993,-3.90448
07200307,Bayerischer Platz,10578.0,3.62491,7.55341,13.59307,1.22666,-0.46154,0.34111
07200308,Volkspark (Rudolph-Wilde-Park),10501.0,5.73172,12.57023,28.75912,1.64846,0.61097,3.71847
07200409,Belziger Straße,9460.0,3.10657,9.33404,12.32014,0.21254,-0.45051,-2.76915
07200410,Feurigstraße,5565.0,7.99104,19.3531,43.52201,2.7919,-0.811869999999999,0.609639999999999
07200411,Julius-Leber-Brücke,2786.0,4.31925,11.77315,15.80645,0.96417,-1.10617,-1.50124
07200412,Schöneberger Linse,1094.0,3.26577,12.88848,33.33333,-1.37191,-2.32891,-23.11828
07200413,Cheruskerstraße,7886.0,3.40946,8.86381,14.00209,0.89113,-0.132689999999998,0.0041000000000011
07200414,Hohenfriedbergstraße,3736.0,3.45188,9.71627,13.70143,0.93029,-0.224780000000001,-3.49602
07300515,Taunusstraße,6860.0,1.92518,4.6793,7.59346,0.51703,-0.125500000000001,0.0592100000000002
07300516,Odenwaldstraße,8839.0,2.04082,4.85349,7.6225,0.48983,-0.1761,0.0946999999999996
07300517,Perelsplatz,8767.0,2.0451,4.90476,6.91164,0.55151,-0.68395,-1.65508
07300618,Ceciliengärten,9371.0,2.51209,5.73044,10.26518,0.49775,-0.68973,-1.71758
07300619,Grazer Platz,12302.0,4.58768,12.69712,26.39769,0.81982,-0.0377799999999997,1.36865
07400720,Gontermannstraße,12038.0,5.66502,11.84582,27.8481,1.45794,-1.23129,-0.628720000000001
07400721,Paradestraße,5464.0,2.58572,8.65666,14.21053,0.36298,-1.0139,-0.78162
07400822,Lindenhofsiedlung,2255.0,4.82809,11.04213,21.48148,0.50844,-2.09132,-4.44445
07400823,Wittekindstraße,9832.0,5.21081,13.78153,34.38767,0.15726,-0.73493,-3.62299
07400824,Bosepark,7390.0,4.59194,11.06901,22.86528,1.21892,0.0305800000000005,0.843259999999997
07400825,Friedrich-Karl-Straße,7360.0,4.99072,12.14674,28.98089,1.00562,-1.69206,-2.01699
07400826,Marienhöhe,5114.0,3.48618,10.42237,22.2028,0.29868,-0.470619999999998,-1.40831
07400927,Rathaus Tempelhof,11104.0,6.30108,14.44524,36.20237,1.20637,-1.1063,-1.29763
07400928,Germaniagarten,3980.0,9.31864,23.51759,58.23009,1.35926,-3.25329,0.0867699999999942
07501029,Ringstraße,8138.0,6.18781,14.21725,35.90952,0.79848,-1.04085,-2.21484
07501030,Machonstraße,8890.0,6.14127,14.45444,35.38851,0.58765,-1.70019,-2.69439000000001
07501031,Eisenacher Straße,9101.0,4.88611,11.31744,26.63317,0.80067,-1.06516,-3.01507
07501032,Imbrosweg,5653.0,5.39283,12.87812,28.51064,0.86128,-0.85153,0.772379999999998
07501133,Fritz-Werner-Straße,8141.0,6.58589,12.52917,30.03229,1.45467,-1.5366,-5.60785
07501134,Hundsteinweg,10584.0,4.1564,8.62623,23.65115,1.09418,-1.12735,-2.67679
07501135,Birnhornweg,2233.0,2.27774,4.1648,10.48387,1.11916,-0.0765600000000006,-1.82956
07601236,Marienfelder Allee Nordwest,10193.0,8.62315,19.73904,48.47188,2.7624,-0.508040000000001,3.87151
07601237,Kirchstraße,4740.0,2.13425,4.68354,10.69079,0.59051,0.133249999999999,1.73314
07601238,Marienfelde Nordost,2869.0,5.35602,12.4085,37.29604,1.45174,-1.78234,-2.90247
07601339,Tirschenreuther Ring West,5749.0,8.0481,17.75961,41.01655,2.31639,-0.673170000000002,-1.56014
07601340,Tirschenreuther Ring Ost,6429.0,6.72119,17.80992,41.68443,1.7378,-1.03066,-0.135719999999999
07601341,Diedersdorfer Weg,2284.0,4.35109,9.67601,17.54967,0.58843,0.61708,4.82882
07601442,Kettinger Straße,10498.0,2.86487,6.1345,15.0037,0.43009,-0.84821,-2.08967
07601443,Töpchiner Weg,10895.0,3.09593,8.8022,20.83071,0.75807,0.257689999999998,2.61901
07601544,John-Locke-Straße,8485.0,6.29969,13.02298,27.88462,1.13782,-1.24404,-4.0372
07601545,Nahariyastraße,8431.0,9.37746,24.7183,57.58645,1.38843,-1.55993,-1.61087
07601546,Franziusweg,6978.0,1.88073,4.45686,8.33333,0.48055,0.0478100000000001,0.129340000000001
07601547,Horstwalder Straße,3859.0,4.25725,9.74346,27.77778,1.02859,0.77496,4.40344
07601548,Wittelsbacherstraße,2964.0,1.45278,4.8583,15.21253,0.21165,-0.68605,-3.82417
08100101,Hasenheide,4516.0,9.15273,19.22055,40.41746,2.01188,-1.33979,0.634459999999997
08100102,Schillerpromenade Nord,8218.0,8.34602,16.20832,37.86096,1.97556,-1.72685,0.456379999999996
08100103,Schillerpromenade Süd,7473.0,8.54944,17.12833,39.84199,1.97396,-2.1453,-5.56095999999999
08100104,Wartheplatz,6706.0,11.07376,21.24963,55.62061,3.22741,-3.21414,-4.90571
08100105,Silbersteinstraße,5567.0,11.73393,24.44764,62.40695,2.80793,-5.73916,-0.983709999999995
08100206,Flughafenstraße,9668.0,8.24876,17.98717,43.15315,1.92475,-1.87523,-3.69885
08100207,Rollberg,7451.0,12.74717,26.34546,52.69509,3.85064,-4.97227,-4.549
08100208,Körnerpark,12288.0,9.74744,19.36849,49.78274,2.97655,-2.47816,-1.16993
08100209,Glasower Straße,8524.0,11.69938,23.54528,55.92417,2.94539,-3.83059,-3.88535
08100310,Maybachufer,7877.0,5.81994,13.40612,28.77907,1.44154,-1.00875,-0.432399999999998
08100311,Reuterplatz,7342.0,5.50941,12.19014,24.4143,1.43119,-0.83996,-2.68629
08100312,Weichselplatz,11788.0,7.29896,15.71089,36.46643,1.97948,-1.58351,-1.94902
08100313,Bouchéstraße,3868.0,8.18018,16.62358,39.24051,2.14538,-2.91105,-8.61843
08100314,Donaustraße,8264.0,8.90682,19.97822,52.21675,2.67457,-3.19831,-3.72475
08100415,Ganghoferstraße,6530.0,7.51673,16.23277,38.48837,2.10878,-2.69948,-4.47081
08100416,Alt-Rixdorf,6562.0,7.97872,16.76318,36.3109,2.08515,-2.20389,-1.60379
08100417,Braunschweiger Straße,9919.0,10.16427,20.03226,48.25175,2.82345,-2.81392,-2.66534
08100418,Hertzbergplatz,9588.0,7.69024,15.61327,37.95234,1.82173,-1.92329,-4.1663
08100419,Treptower Straße Nord,7100.0,13.64166,28.84507,68.32653,4.05369,-2.93429,-1.18664
08100520,Weiße Siedlung,5767.0,16.01161,34.76678,67.52739,5.42337,-4.04126,0.582729999999998
08100521,Schulenburgpark,9620.0,17.79488,36.58004,74.67833,4.93028,-4.48043000000001,-1.63244
08200622,Jahnstraße,5608.0,14.08943,27.99572,60.89439,3.57407,-3.19028,0.537600000000005
08200623,Park am Buschkrug,6064.0,7.33138,17.18338,35.81758,2.18253,-0.55367,2.32053
08200624,Tempelhofer Weg,8754.0,9.62315,19.88805,48.87543,2.52856,-1.09374,0.0322400000000016
08200725,Mohriner Allee Nord,2455.0,4.61538,6.35438,14.42308,2.51142,0.37006,-0.0830899999999986
08200726,Hufeisensiedlung,6271.0,5.2881,11.17844,23.58491,1.62863,-0.49389,0.807130000000001
08200727,Parchimer Allee Süd,7983.0,6.20081,11.96292,33.83028,1.24151,-1.72889,-2.96879
08200728,Ortolanweg,1253.0,6.17608,16.83958,38.0597,0.954149999999999,0.602270000000001,-7.97205
08200729,Britzer Garten,1865.0,3.49127,5.68365,8.9172,0.54514,-1.03358,0.639049999999999
08200730,Handwerker-Siedlung,3321.0,6.99904,9.33454,20.86957,3.51954,-1.60249,0.10454
08200831,Buckow West,8320.0,4.71426,7.95673,20.95517,1.72127,-0.159419999999999,0.955169999999999
08200832,Buckow Mitte,11578.0,6.20155,11.37502,32.80757,2.16368,0.22044,3.4365
08200833,Buckow Ost,8698.0,8.64379,16.69349,44.19971,3.03007,-2.60376,-3.53089
08300934,Gropiusstadt Nord-West,12534.0,10.89015,20.96697,51.10178,3.55562,-3.19481,-4.96631
08300935,Gropiusstadt Süd-West,7303.0,7.32121,13.78885,40.8313,1.8094,-2.27319,-5.1613
08301036,Gropiusstadt Mitte,7190.0,9.80392,19.70793,45.04587,2.72663,-2.43326,-3.97722
08301037,Gropiusstadt Süd-Ost,10564.0,11.22987,21.49754,48.81434,3.809,-0.00386999999999915,3.77518
08401138,Goldhähnchenweg,2834.0,8.83905,17.29005,48.82075,1.17261,-0.2483,1.60471
08401139,Vogelviertel Süd,4103.0,4.91935,8.18913,23.45972,2.24849,-0.903969999999999,-2.60544
08401140,Vogelviertel Nord,2661.0,4.84247,9.35738,21.875,1.6261,-0.721010000000001,-1.92103
08401241,Blumenviertel,8264.0,3.04459,5.55421,15.9292,0.76561,0.286580000000001,1.84208
08401242,Zittauer Straße,6844.0,2.4647,4.98247,15.63555,0.56292,0.452900000000001,3.98849
08401243,Alt-Rudow,9997.0,5.37545,9.19276,26.20321,1.70618,-1.4712,-3.27047
08401244,Waßmannsdorfer Chaussee,7118.0,2.34058,4.27086,11.1002,0.61106,-0.32192,1.02517
08401245,Frauenviertel,3776.0,3.25785,9.13665,20.7483,1.03563,0.144399999999999,2.04911
08401246,Waltersdorfer Chaussee Ost,7951.0,4.53895,9.36989,25.61576,1.49029,0.69398,3.90695
09100101,Alt-Treptow,13167.0,4.74341,9.50862,16.4551,0.37646,-0.802379999999999,-1.11039
09100202,Plänterwald West,4375.0,3.02721,5.85143,8.37989,0.84274,0.06935,-0.823410000000001
09100203,Plänterwald Ost,6924.0,5.60326,9.34431,30.62914,1.40503,-0.942220000000001,-1.0574
09100304,Baumschulenweg West,11722.0,4.36822,6.84184,17.31975,1.13534,-0.87484,-3.36709
09100305,Baumschulenweg Ost,4074.0,6.60155,8.29651,16.25835,2.32073,-1.14738,-0.598140000000001
09100306,Späthsfelde,3098.0,3.30285,7.52098,22.48521,2.41835,4.54931,15.2023
09100407,Johannisthal West,8480.0,3.99508,6.13208,17.98942,0.80271,-0.78313,-2.70024
09100408,Johannisthal Ost,8105.0,4.07909,8.22949,19.09722,0.68681,-1.03577,-1.18373
09100409,Landschaftspark Adlershof,3375.0,1.46299,4.56296,10.46278,-0.0359400000000001,-0.10527,3.36105
09200510,Helmholtz-Kiez,7535.0,8.03324,16.31055,42.4186,1.20327,-1.88356,-0.899370000000005
09200511,Griechischer Park,12663.0,6.4174,14.12777,32.15548,1.34853,-0.709759999999999,0.559739999999998
09200512,Wuhlheide,3440.0,7.38592,11.88953,30.68783,0.57358,-2.78301,-1.9027
09200613,Bahnhof Schöneweide,9424.0,5.32314,11.41766,29.65723,0.54356,-3.55447,-8.34734
09200614,Oberspree,3580.0,4.4316,7.73743,23.11321,0.59651,-0.570349999999999,0.649439999999998
09200715,Wista,3059.0,1.59731,4.93625,14.89362,0.65179,2.43896,8.15205
09200716,Dörpfeldstraße West,7669.0,5.1233,9.31021,23.90057,1.14795,-0.858830000000001,-0.673150000000003
09200717,Dörpfeldstraße Ost,9482.0,5.21524,8.87998,23.82909,1.47268,-0.741200000000001,0.70571
09200818,Spindlersfeld,3061.0,4.75504,8.29794,15.49296,1.3899,-0.55552,-1.33168
09200819,Köllnische Vorstadt,8292.0,6.71046,15.6657,37.42775,1.1507,-2.12106,-4.43615999999999
09300920,Dorf Altglienicke,11751.0,2.19321,5.12297,13.03689,0.6785,1.23638,4.247
09300921,Preußen Siedlung,2697.0,1.78472,2.52132,4.70914,-0.0575399999999999,-0.5399,-2.53724
09300922,Kosmos Viertel,5660.0,10.2537,22.40283,54.30328,3.09045,-0.262659999999997,4.35687
09300923,Kölner Viertel,8169.0,5.35422,13.31864,29.75671,1.45293,0.964040000000001,4.05339
09301024,Falkenberg,2417.0,1.20805,2.60654,3.40314,0.42008,-0.2506,-0.20797
09301025,Alt-Bohnsdorf,10760.0,3.1071,5.00929,12.49133,0.69525,-0.89582,-2.26391
09301126,Grünau,7217.0,2.68545,4.10143,9.46502,0.70501,-0.86029,-1.3142
09301227,Karolinenhof,1871.0,1.52964,1.54997,1.98413,1.249,0.24064,0.25253
09301228,Schmöckwitz/Rauchfangswerder,2571.0,1.8046,2.99494,7.52089,1.00361,-0.76913,-2.78552
09401329,Kietzer Feld/Nachtheide,10138.0,3.16206,4.45847,9.66135,0.97768,-0.74459,-0.898309999999999
09401330,Wendenschloß,1911.0,0.88496,1.93616,3.14685,0.34781,0.1448,0.23776
09401431,Allende I,5445.0,3.31201,5.78512,17.77379,0.76545,-0.96222,-1.72428
09401432,Siedlung Kämmereiheide,1569.0,2.95359,7.1383,16.91729,0.41036,0.91237,0.845860000000002
09401433,Allende II,4368.0,5.28286,8.97436,26.99115,0.593570000000001,-1.41441,-2.70234
09401534,Altstadt Köpenick,7337.0,6.14275,14.22925,29.67742,0.397250000000001,-2.27054,-3.84531
09401635,Müggelheim,6867.0,1.48906,2.06786,3.83352,0.67092,-0.0935000000000001,-1.06493
09501736,Hirschgarten,4575.0,5.06375,6.31694,10.36269,-0.29339,-0.92912,-3.79502
09501737,Alt-Friedrichshagen,14434.0,2.28068,3.67189,6.83102,0.62429,-0.28365,-0.93393
09501838,Rahnsdorf,9856.0,2.21396,3.58157,7.96394,0.72168,0.47932,2.29465
09501939,Bahnhofstraße,6377.0,3.76884,6.17845,11.58605,0.99377,-0.93024,0.0430600000000005
09501940,Güterbahnhof Köpenick,2678.0,5.32139,7.99104,20.1087,0.99421,-0.697979999999999,1.57929
09501941,Friedrichshagener Straße,2678.0,2.57669,3.92084,8.55019,0.86458,0.17609,1.65364
09502042,Mittelheide,4106.0,2.77344,3.53142,6.00375,0.45622,-1.70549,-3.05213
09502043,Dammheide,9188.0,2.86242,3.87462,9.0625,0.49822,-0.77105,-1.58772
10100101,Marzahn West,5709.0,6.20429,20.40638,38.77756,0.21407,-2.49,-6.05003
10100102,Rosenbecker Straße,3317.0,7.75296,21.1637,49.45652,-0.0248200000000001,-3.04842,-1.33434
10100103,Wittenberger Straße,7685.0,6.31558,18.07417,36.85897,0.835039999999999,-1.07959,-2.24994
10100104,Golliner Straße,7611.0,6.36023,19.69518,39.47001,1.02935,-4.2902,-6.66847
10100206,Wuhletalstraße,10586.0,6.50468,17.62705,39.9546,1.0713,-2.4995,-2.98785
10100207,Ahrensfelder Berge,8198.0,6.53757,16.18687,39.47368,1.1754,-3.03731,-3.99766
10100208,Bürgerpark,9163.0,6.67983,15.37706,45.50669,1.58624,-1.91074,-1.36831
10100209,Lea-Grundig-Straße,8153.0,4.48475,13.41837,30.48298,0.33163,-1.49279,-4.27791
10100210,Marzahner Promenade,10782.0,5.98398,13.99555,32.78036,1.13438,-1.62916,-4.42281
10100311,Marzahner Chaussee,2228.0,5.95483,7.45063,9.24092,1.85086,0.91199,0.0859899999999989
10100312,Springpfuhl,14860.0,4.68786,11.02961,25.01348,0.482959999999999,-1.49905,-6.39446
10100313,Alt-Marzahn,4793.0,3.85518,8.88796,21.73145,0.50668,-0.856820000000001,-4.62838
10100314,Auersbergstraße,6309.0,5.02907,9.33587,24.20307,1.41092,-1.82019,-2.95311
10100315,Bärenstein,7171.0,5.21617,12.38321,31.80934,0.6353,-1.54084,-0.266130000000004
10100316,Landsberger Tor,3681.0,1.95896,7.5523,14.21233,-0.02213,0.27219,-2.15458
10200417,Zossener Straße,7171.0,8.72497,23.65082,43.45127,1.00122,-4.95196,-5.64078
10200418,Kyritzer Straße,5445.0,4.61216,13.37006,30.80808,-0.0296199999999995,-2.23944,-3.98961
10200419,Havelländer Ring,3564.0,5.93449,16.24579,34.07155,-0.54544,-7.58655,-14.90456
10200420,Gut Hellersdorf,7159.0,8.06221,21.21805,48.57143,2.60766,0.278360000000003,2.77242
10200421,Helle Mitte,1716.0,3.79225,15.26807,28.98551,-0.50068,-4.06367,-11.39911
10200422,Hellersdorfer Promenade,6503.0,10.89815,27.44887,53.66044,3.4229,-1.55044,-4.65799
10200423,Böhlener Straße,5929.0,7.66415,21.20088,42.70367,1.67627,-3.36518,-5.57219
10200524,Adele-Sandrock-Straße,9975.0,3.78657,11.6391,31.89003,0.79803,0.98025,6.05084
10200525,Schleipfuhl,5317.0,7.94292,21.0457,43.37349,1.72448,1.15485,2.4774
10200526,Boulevard Kastanienallee,6111.0,7.82567,24.59499,46.76259,1.18924,-1.71132,-1.90743
10200627,Am Kienberg,3465.0,4.65303,12.23665,29.23077,0.53303,-2.19756,-9.04674
10200628,Neue Grottkauer Straße,6342.0,7.59693,21.90161,43.44828,0.752820000000001,-2.93644,-4.02254000000001
10200629,Teterower Ring,8919.0,4.41878,9.24992,24.68124,1.35831,-0.919180000000001,-1.34747
10200630,Cecilienplatz,6487.0,3.99709,10.4825,25.82278,0.39434,-0.28815,0.658950000000001
10300731,Oberfeldstraße,7805.0,0.44571,1.25561,2.11706,-0.07129,0.0486499999999999,-0.03484
10300732,Buckower Ring,6952.0,5.72697,11.19102,21.10286,1.88993,-0.201790000000001,2.55023
10300733,Alt-Biesdorf,3938.0,1.222,3.40274,6.66667,-0.31431,-1.20121,-4.46506
10300734,Biesdorf Süd,10260.0,0.58249,1.61793,2.71164,0.11871,0.51858,0.72342
10400835,Kaulsdorf Nord,7807.0,1.43982,3.91956,9.05696,-0.18635,-0.44776,-1.42296
10400836,Alt-Kaulsdorf,3868.0,2.28457,3.90383,5.78035,0.45791,-0.94311,-1.13665
10400837,Kaulsdorf Süd,7733.0,0.70686,1.50006,2.71028,0.31357,-0.0432300000000001,0.5198
10400938,Mahlsdorf Nord,9921.0,0.63734,1.75386,1.7894,-0.0775,0.0758699999999999,0.15735
10400939,Alt-Mahlsdorf,4457.0,1.2337,3.00651,4.82866,-0.00699000000000005,1.04068,1.09034
10400940,Elsensee,5801.0,0.5481,1.77556,4.74255,-0.01718,0.23256,1.1813
10400941,Pilgramer Straße,9578.0,0.62893,1.7227,2.88529,0.02877,0.15904,0.90145
11100101,Dörfer Malchow-Wartenberg,3302.0,0.69204,2.66505,3.64078,-0.39397,-0.63538,-1.2492
11100102,Dorf Falkenberg,2189.0,3.76623,14.07035,30.86957,2.09517,8.68424,18.41977
11100203,Falkenberg Ost,8986.0,8.68637,20.78789,44.62617,1.57829,-2.82322,-3.93652
11100204,Falkenberg West,7052.0,6.43759,16.08054,35.73201,0.94076,-2.4308,-5.08626
11100205,Wartenberg Süd,6095.0,6.67656,16.83347,43.81663,1.23754,-0.787460000000003,1.82529
11100206,Wartenberg Nord,7609.0,8.29521,18.78039,44.54806,2.68013,0.024519999999999,3.89385
11100307,Zingster Straße Ost,11690.0,7.53689,15.8426,40.39106,1.60875,-3.01749,-3.9265
11100308,Zingster Straße West,9583.0,8.98194,20.07722,47.87571,1.67151,-2.39319,-3.99229
11100309,Mühlengrund,5825.0,5.02013,10.76395,25.82873,0.80183,-0.132820000000001,1.49362
11200410,Malchower Weg,9998.0,6.19055,12.81256,31.46667,1.82138,-0.68496,-1.60934
11200411,Hauptstraße,6856.0,6.0806,11.8874,27.8297,1.66508,-0.98795,-0.635120000000001
11200512,Orankesee,3898.0,2.00873,5.92612,13.76022,0.98789,2.36911,7.00863
11200513,Große-Leege-Straße,9897.0,5.33352,12.19561,31.74603,0.58072,-1.35861,-2.9578
11200514,Landsberger Allee,15296.0,6.62555,13.32374,34.40387,2.03048,-0.171159999999999,0.704059999999998
11200515,Weiße Taube,4125.0,1.02828,2.59394,5.16667,0.0385400000000001,-0.0343800000000001,-0.72652
11300616,Hohenschönhausener Straße,6058.0,7.47792,16.06141,48.93899,0.92316,-1.292,-2.09194
11300617,Fennpfuhlpark,4292.0,6.56814,10.9972,33.84615,1.31578,-1.06857,-6.92124
11300618,Storkower Bogen,3713.0,4.02253,8.7261,26.45631,1.01684,-0.723139999999999,-0.014280000000003
11300619,Rudolf-Seiffert-Park,8422.0,4.29608,8.06222,22.83465,0.93822,-1.86399,-4.45793
11300620,Fennpfuhl Ost,11266.0,6.41367,12.15161,30.34663,0.966819999999999,-2.19637,-4.86657
11300721,Herzbergstraße,5263.0,3.54762,9.34828,24.05567,1.01346,0.146700000000001,-5.04589
11300722,Rathaus Lichtenberg,9901.0,3.52638,7.59519,14.21131,0.61362,-1.25409,-3.52391
11300723,Bornitzstraße,2413.0,5.13595,7.37671,12.64045,-0.0913199999999996,-8.05429,-14.58375
11300724,Roedeliusplatz,3989.0,5.11889,10.3284,26.24113,0.621090000000001,-1.92675,-2.39422
11300725,Nibelungenviertel,9837.0,4.06425,9.28128,18.39001,0.2211,0.205820000000001,1.00239
11300826,Frankfurter Allee Süd,9956.0,5.3996,12.26396,33.35938,1.20095,-1.75825,-3.93966
11400927,Victoriastadt,4218.0,3.20168,6.30631,10.18767,0.39625,-1.02639,-0.431799999999999
11400928,Nöldnerplatz,2359.0,3.16027,6.44341,12.63736,1.53535,-1.53051,1.92307
11400929,Weitlingkiez,16111.0,5.09544,10.08628,21.90476,0.5241,-1.32428,-1.13754
11400930,Zachertstraße,4615.0,2.7512,5.04875,7.32265,0.52048,-0.83494,-4.50254
11400931,Massower Straße,6764.0,6.28042,11.91603,30.13699,0.38588,-2.76835,-4.43928
11401032,Rosenfelder Ring,5824.0,7.30055,12.46566,41.06195,1.25054,-1.93419,-6.09252
11401033,Gensinger Straße,6756.0,6.14256,13.78034,30.39301,0.53961,-1.31231,-4.11534
11401034,Tierpark,3195.0,6.59774,13.14554,39.8533,1.88027,-2.70489,3.06318
11401135,Dolgenseestraße,10139.0,7.04593,13.51218,40.36496,1.74915,0.769340000000001,3.42637000000001
11401136,Volkradstraße,8155.0,4.18228,7.05089,22.93729,0.699180000000001,-0.47653,-1.79195
11401137,Erieseering,8708.0,6.47182,14.01011,38.08725,1.17793,-0.89907,-2.52925
11501238,Rummelsburg,4244.0,3.078,6.55042,10.10638,0.41227,-1.75129,-1.58331
11501339,Karlshorst West,10346.0,1.94083,4.70713,8.99594,0.16918,-0.83202,-1.74187
11501340,Karlshorst Nord,10640.0,2.16145,3.39286,4.62593,0.2629,-0.43067,-0.738499999999999
11501341,Karlshorst Süd,7252.0,1.80236,2.33039,2.58328,0.77166,0.07904,-0.0999700000000003
12100101,Letteplatz,10985.0,8.08615,20.18207,46.50888,1.74794,-2.1967,-3.21656
12100102,Hausotterplatz,9986.0,8.21011,20.79912,49.53887,2.11342,-1.40734,1.0319
12100103,Breitkopfbecken,7702.0,7.42847,18.54064,44.19643,0.89506,-2.18461,-3.99506
12100204,Schäfersee,8869.0,7.01188,17.61191,46.14719,0.72192,-1.66355,-4.39926
12100205,Teichstraße,14057.0,6.95109,16.66074,39.70276,1.196,-2.44298,-5.87101000000001
12100206,Humboldtstraße,4661.0,5.3646,11.24222,28.02198,1.34254,-1.31983,-2.62318
12200307,Reinickes Hof,2753.0,8.17708,15.21976,37.35294,2.06538,-3.16393,-8.45712
12200308,Meller Bogen,5667.0,6.7359,13.3051,37.32719,1.87795,-2.07952,-0.47043
12200309,Scharnweberstraße,10629.0,9.313,21.49779,53.96008,1.32608,-3.27784,-4.20518000000001
12200310,Klixstraße,8270.0,10.22198,26.52963,59.7493,1.83217,-2.34926,1.44998
12200411,Schumacher-Quartier,393.0,6.73401,15.01272,37.03704,-0.215800000000001,0.528039999999999,-5.18518
12200412,Waldidyll/Flughafensee,6355.0,2.58277,7.17545,17.89601,-0.0964499999999999,-0.15482,-1.50111
12200413,Tegel Süd,8091.0,8.08061,19.57731,42.69265,1.37958,-0.864339999999999,1.07774
12200414,TXL,1428.0,3.61842,9.73389,30.63584,0.38889,1.22781,2.82519
12200515,Alt-Tegel,10959.0,3.21597,6.84369,18.36735,0.60009,-0.580010000000001,-0.993730000000003
12400616,Konradshöhe/Tegelort,6011.0,1.2787,2.42888,5.55556,0.2686,0.17199,0.84968
12400617,Alt-Heiligensee,6871.0,1.14439,2.25586,2.05628,0.45441,-1.03154,-1.9602
12400618,Heiligensee Nord,3764.0,1.0994,3.42721,6.09137,-0.12068,-0.0933299999999999,-1.32346
12400619,Heiligensee,7730.0,1.24945,3.36352,6.58436,0.362,0.57539,0.920100000000001
12400720,Frohnau West,8662.0,0.97893,2.28585,3.73134,-0.04875,0.32821,0.14202
12400721,Frohnau Ost,8027.0,1.11573,2.84041,4.74174,-0.0979699999999999,0.31971,-0.45307
12400722,Hermsdorf West,8608.0,1.64835,2.7881,4.14866,0.36708,-0.12813,0.47412
12400723,Hermsdorf Ost/Waldsee,8118.0,1.35905,3.00567,6.44567,0.33709,-0.32932,-0.98346
12500824,Ziekowstraße/Freie Scholle,9665.0,3.3557,6.62183,13.20197,0.76391,-0.97727,-2.16688
12500825,Borsigwalde,6750.0,5.01513,10.05926,24.2228,0.81765,-1.43294,-6.58729
12500926,Wittenau Mitte,5065.0,6.3992,10.36525,28.28508,1.20352,-1.718,-5.91303
12500927,Wittenau Nord,6434.0,3.10058,7.05626,20.68528,1.00908,-0.3125,0.551949999999998
12500928,Waidmannslust,5166.0,2.90086,5.09098,12.25352,0.66351,0.13594,3.2333
12500929,Lübars,5160.0,1.54143,2.48062,4.25532,0.0852700000000002,-0.27734,0.168130000000001
12500930,Wittenau Süd,9936.0,4.90287,10.96014,30.37866,0.6834,-2.0443,-0.913350000000001
12601031,Lübarser Straße,3310.0,4.05544,7.79456,21.49837,0.22459,-0.41149,-0.575209999999998
12601032,Rollbergesiedlung,5922.0,10.6202,32.53968,65.22076,1.62241,-2.36978000000001,-0.99239
12601133,Treuenbrietzener Straße,11610.0,10.84252,28.29457,54.34873,2.83575,-4.17485,-5.44593
12601134,Märkisches Zentrum,14722.0,9.34148,23.14224,51.52757,1.91236,-3.22177,-5.82263
12601235,Dannenwalder Weg,10656.0,9.55309,27.41179,52.52393,1.76839,-2.17966,-3.94666
12601236,Schorfheidestraße,3131.0,2.69841,7.09039,19.43005,0.51999,-2.22975,-6.2244
