id,name,inhabitants,status_index,status_index_class,dynamic_index,dynamic_index_class,status_dynamic_index,status_dynamic_index_class,s1_percentage_unemployed,s2_percentage_long_term_unemployed,s3_percentage_transfer_payments_recipients,s4_percentage_transfer_payments_recipients_below_15_years,d1_percentage_unemployed,d2_percentage_long_term_unemployed,d3_percentage_transfer_payments_recipients,d4_percentage_transfer_payments_recipients_below_15_years,z_s1_percentage_unemployed,z_s2_percentage_long_term_unemployed,z_s3_percentage_transfer_payments_recipients,z_s4_percentage_transfer_payments_recipients_below_15_years,z_d1_percentage_unemployed,z_d2_percentage_long_term_unemployed,z_d3_percentage_transfer_payments_recipients,z_d4_percentage_transfer_payments_recipients_below_15_years,inhabitants,k01_youth_unemployment,k02_single_parent_households,k03_old_age_poverty,k04_children_with_migration_background,k05_inhabitants_with_migration_background,k06_change_proportion_of_foreigner,k07_foreign_transfer_recipients,k08_urban_apartments,k09_simple_residential_area,k10_duration_of_residence_over_5_years,k11_migration_volume,k12_balance_of_migration,k13_balance_of_migration_of_children_below_6
02050801,Traveplatz,18811.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7.5979,2.0434,11.50391,27.14681,-0.73652,-0.46673,-0.75812,-3.9771,0.05742,-0.32073,-0.07732,-0.06064,-0.40127,-0.10386,mittel,-0.05345,18811.0,3.60885,33.7386,7.75656,34.39065,26.55361,18.91978,3.05321,44.50688,17.12018,12.16178,1.68827,36.46749,54.82962
02050802,Boxhagener Platz,19841.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.09634,1.55062,7.76675,14.26593,-0.89977,-0.43698,-0.42039,-2.53488,-0.39329,-0.73268,-0.50871,-0.70049,-2.3351699999999997,-0.60441,mittel,-0.21403,19841.0,1.875,29.86699,6.58263,26.03854,24.35865,17.69064,1.98471,32.5641,8.74207,3.82997,1.76579,39.94169,74.52245
02050803,Stralauer Kiez,6632.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7.29622,2.05604,10.93185,29.29448,-0.75085,-0.20245,-0.78057,-0.59244,-0.03313,-0.31017,-0.14336,0.04604,-0.44062,-0.11404,mittel,-0.06755,6632.0,3.47003,35.00967,6.40496,26.32312,23.14536,16.28468,2.21731,38.24074,15.26217,13.31782,1.89445,38.16089,100.0
02050804,Stralauer Halbinsel,3500.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",2.81807,0.70452,3.37143,4.44785,-0.55646,0.13417,-0.21028,-0.78194,-1.37732,-1.44,-1.01608,-1.1882,-5.0216,-1.29973,hoch,0.12366,3500.0,1.47059,21.39738,2.06897,24.0,18.11429,9.94286,4.02664,46.83908,6.23053,2.45399,1.64314,40.54429,0.0
03010101,Bucher Forst,3297.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",7.98935,2.52996,9.00819,16.55629,-1.58783,-1.08695,-0.54218,-4.18234,0.17492,0.08602,-0.36541,-0.58672,-0.69119,-0.1789,mittel,-0.89082,3297.0,5.92334,28.53026,1.18443,15.51724,10.0091,6.06612,1.98804,43.5,25.65445,36.43411,2.05338,42.06703,19.83621
03010102,Buch,11207.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",10.62359,3.93689,15.92755,43.70229,-0.98237,-0.45053,0.76162,-2.95401,0.96563,1.26217,0.43331,0.76174,3.4228500000000004,0.88593,mittel,-0.29527,11207.0,7.77027,45.22059,2.14765,13.47558,8.54823,5.05934,2.15691,61.19929,26.20321,46.18085,1.96243,34.01258,74.03409
03020203,Blankenfelde,2069.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.06293,2.60936,3.28661,8.86525,-1.26986,0.19196,-1.82064,-2.52716,-0.40332,0.15239,-1.02587,-0.96877,-2.2455700000000003,-0.58121,mittel,-0.57806,2069.0,2.47934,25.96154,0.0,9.49367,4.83325,2.0783,0.9547,13.95349,25.64103,1.21951,2.04978,45.28951,99.56501
03020209,Niederschönhausen,14031.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.45297,1.4062,5.12437,8.47308,-1.0627,-0.33444,-0.41933,-0.77413,-0.88658,-0.85341,-0.81373,-0.98825,-3.54197,-0.91676,mittel,-0.37429,14031.0,2.61383,26.70554,1.76619,18.15431,11.36769,6.35735,1.06397,53.25112,6.92042,4.2703,1.77208,40.44772,20.09835
03020210,Herthaplatz,10429.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.99858,1.7842,5.68607,9.47302,-0.55937,0.30112,-0.62931,-1.23665,-0.7228,-0.53742,-0.74889,-0.93857,-2.9476799999999996,-0.76294,mittel,0.1208,10429.0,2.80899,24.03467,2.48167,13.94595,8.50513,3.75875,0.32477,48.21429,16.39344,2.32644,1.89242,41.2214,23.11823
03020307,Buchholz,17218.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.7236,1.57453,6.45255,12.8003,-0.95712,-0.29274,-0.68227,-3.08227,-0.80534,-0.7127,-0.66042,-0.77329,-2.9517500000000005,-0.76399,mittel,-0.27044,17218.0,2.45442,24.3662,2.894,16.06089,9.42037,3.00848,0.247,54.6332,21.58859,0.10475,1.76565,39.41846,52.43931
03030405,Karow Nord,10576.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.39805,1.67526,9.18116,19.46272,-0.96818,-0.37052,0.60947,-0.25015,-0.6029,-0.62849,-0.34544,-0.44234,-2.01917,-0.52262,mittel,-0.28132,10576.0,3.21101,32.355,2.65837,14.11653,8.35855,3.05408,0.61991,50.77399,27.86885,0.0,2.01097,36.59966,9.79576
03030406,Alt-Karow,8157.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",3.1534,1.00167,2.18217,4.96255,-0.14693,-0.06177,-0.20292,0.49826,-1.27666,-1.19159,-1.15336,-1.16263,-4.78424,-1.23829,hoch,0.52649,8157.0,1.20846,15.79559,0.76561,9.81453,5.56577,2.20669,0.23154,50.0,10.30303,0.05659,2.00539,44.9832,6.36263
03030711,Blankenburg,6745.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",3.12005,1.13045,2.65382,4.48792,-0.94743,-0.34863,0.2331,-0.22546,-1.28667,-1.08393,-1.09892,-1.18621,-4.65573,-1.20503,hoch,-0.26091,6745.0,0.82988,18.62464,0.68823,9.73535,4.35878,1.79392,0.15458,43.80165,4.34783,0.55652,1.99155,43.79081,99.51075
03030715,Heinersdorf,6583.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.34587,1.62126,4.02552,8.88325,-0.30015,-0.01591,0.15812,-0.94821,-0.91872,-0.67363,-0.94058,-0.96787,-3.5008,-0.9061,mittel,0.37578,6583.0,1.56556,23.40426,1.32939,14.06412,6.8206,3.20523,0.71904,54.9763,18.75,7.19516,2.10223,45.08993,2.03555
03030716,Märchenland,1128.0,1.0,hoch,-,negativ,1-,"Status hoch, Dynamik negativ",4.02385,0.89419,2.21631,5.94059,0.98477,-0.11884,-0.43153,5.94059,-1.01538,-1.28144,-1.14942,-1.11405,-4.56029,-1.18033,hoch,1.63966,1128.0,0.0,22.61905,0.0,9.83607,3.01418,0.88652,-0.79044,70.0,0.0,0.0,2.18262,44.77128,0.53191
03040508,Rosenthal,4587.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",3.91097,1.27186,5.64639,12.2807,-0.69778,-0.15387,-0.10021,0.01912,-1.04927,-0.96572,-0.75347,-0.79911,-3.56757,-0.92338,mittel,-0.01534,4587.0,2.08729,14.72603,1.14123,30.91684,18.26902,5.25398,0.88746,56.84647,28.03738,1.222,1.83846,40.76826,0.52322
03040512,Wilhelmsruh,9520.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.97878,1.7793,4.96849,9.61689,-0.26423,0.08156,0.00999,-0.84998,-0.72875,-0.54151,-0.83173,-0.93143,-3.0334199999999996,-0.78513,mittel,0.41111,9520.0,2.05479,27.09924,2.41135,20.61118,10.58824,4.32773,0.59289,52.91262,17.48072,1.1359,2.02363,41.19338,0.04202
03040513,Schönholz,3357.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",4.08065,1.48824,2.80012,1.7452,-0.7363,-0.1977,-1.14525,-3.50874,-0.99833,-0.78483,-1.08203,-1.32245,-4.18764,-1.08388,hoch,-0.05323,3357.0,0.0,20.44888,1.56919,19.19192,10.90259,4.9151,0.57519,46.66667,11.94969,0.35663,1.8445,41.61186,25.29044
03040614,Pankow Zentrum,34233.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.37621,2.06931,7.69433,14.10978,-0.73902,-0.32288,-0.3188,-1.43285,-0.30929,-0.29907,-0.51707,-0.70825,-1.8336800000000002,-0.47461,mittel,-0.05591,34233.0,3.72779,31.88406,2.10334,17.03271,10.35843,5.47133,1.27021,45.86225,16.45359,25.44455,1.87404,39.48915,7.15099
03040818,Pankow Süd,33714.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.77624,2.12428,8.55728,18.33333,-0.88658,-0.38339,-0.44686,-3.18091,-0.18921,-0.25312,-0.41746,-0.49844,-1.35823,-0.35155,mittel,-0.20105,33714.0,3.51385,36.85567,2.88011,18.39538,11.76663,7.70007,2.51087,47.72727,16.29834,22.45605,1.95758,37.46536,28.32948
03050919,Gustav-Adolf-Straße,5320.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",6.61413,1.97017,8.64662,18.56678,-2.02823,-0.63826,-0.30151,-2.90562,-0.23787,-0.38195,-0.40715,-0.48685,-1.51382,-0.39182,mittel,-1.32401,5320.0,2.09302,32.22656,1.82134,26.30098,13.87218,11.54135,9.43348,88.76221,5.44554,45.84307,1.99098,35.31391,0.0
03050920,Weißer See,7024.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.47466,2.25497,7.87301,15.15748,-1.75014,-0.42231,0.25762,-2.125,-0.27974,-0.14387,-0.49645,-0.6562,-1.57626,-0.40798,mittel,-1.05047,7024.0,3.43348,30.44693,1.70046,19.71326,10.62073,6.16458,1.37996,33.4873,19.13876,15.53576,1.8498,37.77335,0.0
03050923,Weißenseer Spitze,8772.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",8.87635,3.42883,9.54172,17.33668,-0.74564,-0.19504,-1.50381,-4.41904,0.44117,0.83745,-0.30382,-0.54795,0.42685000000000006,0.11048,mittel,-0.06242,8772.0,4.71281,29.73822,5.70749,21.78517,14.53488,9.23393,2.40425,40.74074,19.49686,13.73047,1.8575,39.34006,50.86639
03050924,Behaimstraße,5647.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",10.15299,3.52341,10.85532,20.60241,-1.03012,0.01969,-0.6661,-1.36438,0.82437,0.91651,-0.15219,-0.38573,1.20296,0.31136,mittel,-0.34224,5647.0,4.77099,33.92,6.16302,19.80624,16.53976,11.38658,2.37624,35.30327,17.23027,20.55957,1.84098,38.6538,38.99416
03050925,Komponistenviertel Weißensee,8679.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.99486,2.38687,9.37896,16.56606,-0.75548,-0.45949,0.0708,-0.64765,-0.12359,-0.0336,-0.32261,-0.58623,-1.06603,-0.27592,mittel,-0.0721,8679.0,2.86145,35.39276,3.29004,19.12281,11.24554,6.6828,1.54479,51.2069,20.43011,14.91427,1.91531,39.31133,0.0
03051017,Rennbahnstraße,4123.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7.20311,2.17391,9.36211,21.44289,-0.33808,-0.61443,0.61908,-1.71729,-0.06108,-0.21163,-0.32456,-0.34398,-0.9412499999999999,-0.24362,mittel,0.33847,4123.0,4.25056,28.76712,4.05904,18.84298,14.35848,9.53189,2.41153,49.61832,22.19321,9.90495,1.7058,36.28596,11.05991
03051021,Buschallee,6484.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",9.59583,3.38983,10.19432,29.18587,-0.86255,-0.16654,-0.2863,-3.44056,0.65713,0.80485,-0.22849,0.04065,1.27414,0.32978,mittel,-0.17742,6484.0,7.33333,49.33586,2.1021,19.84021,7.95805,5.64466,0.88497,71.31148,26.77596,29.87046,2.08328,35.99923,0.0
03051022,Hansastraße,4518.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.787,2.77978,10.88977,35.18519,-1.59986,-0.07532,0.11382,-1.03276,-0.18598,0.29486,-0.14821,0.33866,0.29933,0.07747,mittel,-0.90266,4518.0,4.3956,41.21475,0.95321,12.26819,5.28995,2.25764,-0.0593,50.98039,48.03922,26.30691,1.97919,35.25852,0.99602
03061126,Arnimplatz,14997.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.65115,1.89558,7.00807,10.8811,-0.99652,-0.42557,-0.74083,-3.87793,-0.22676,-0.44431,-0.59629,-0.86863,-2.13599,-0.55285,mittel,-0.30919,14997.0,3.12243,28.4599,7.74194,28.70461,22.54451,15.36974,2.46425,38.82863,9.66184,6.03585,1.80323,40.14043,93.92545
03061131,Falkplatz,10185.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.91559,1.6833,5.75356,6.81818,-0.52589,-0.5392,-0.31518,-1.27294,-0.44755,-0.62177,-0.7411,-1.07045,-2.88087,-0.74565,mittel,0.15373,10185.0,2.41287,25.88583,7.17391,34.14634,28.14924,19.72509,2.91221,34.59433,5.62595,6.13192,1.76318,39.54973,90.46637
03061227,Humannplatz,14413.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.32571,1.74069,6.66065,12.63642,-0.25737,-0.20473,-0.38351,-0.77004,-0.32445,-0.57379,-0.63639,-0.78143,-2.31606,-0.59946,mittel,0.41786,14413.0,2.4728,31.63636,4.71513,29.3809,21.52224,14.45223,3.06334,39.9904,7.96287,15.47384,1.84826,39.58753,59.3492
03061228,Erich-Weinert-Straße,12386.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",7.82032,2.469,9.36541,23.81387,-1.78632,-0.75974,-0.65875,-5.07718,0.12418,0.03506,-0.32418,-0.2262,-0.39114000000000004,-0.10124,mittel,-1.08606,12386.0,3.43184,41.60998,3.81679,32.3741,17.22913,11.56951,2.24529,45.08025,16.6065,26.80148,1.92209,37.21791,46.25383
03061332,Helmholtzplatz,22245.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.29234,1.88658,6.91841,9.94429,-0.53553,-0.3817,-0.33613,-1.7421,-0.33446,-0.45183,-0.60664,-0.91516,-2.30809,-0.5974,mittel,0.14425,22245.0,1.90606,30.6184,9.59596,31.55476,26.94538,17.9501,2.91985,38.66767,7.84913,5.94015,1.75806,41.54381,12.3938
03061429,Greifswalder Straße,10163.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",9.73057,3.81857,10.77438,38.36105,-1.06532,0.02954,0.11815,-1.66469,0.69758,1.16326,-0.16153,0.49642,2.19573,0.56831,mittel,-0.37687,10163.0,4.69897,47.11111,1.10524,31.09328,10.31192,6.14976,1.88727,64.8,38.24503,31.47899,2.03257,35.25435,49.63101
03061430,Volkspark Prenzlauer Berg,2971.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil",14.88764,4.7191,11.71323,30.47945,1.15753,-0.6433,-0.00254,-0.60669,2.24555,1.91608,-0.05316,0.10491,4.213380000000001,1.09054,niedrig,1.80959,2971.0,12.5,46.0,2.44716,28.93983,13.46348,8.07809,1.70027,63.33333,37.76824,43.5765,2.02087,34.45944,14.33861
03061434,Anton-Saefkow-Park,6078.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7.55668,2.39295,8.52254,15.20315,-0.91217,-0.16249,-0.11528,-0.82627,0.04505,-0.02852,-0.42147,-0.65393,-1.05887,-0.27406,mittel,-0.22622,6078.0,3.10263,29.81261,5.08167,24.96955,18.72326,12.60283,2.29806,40.73107,13.23529,17.41453,2.00691,39.34732,87.82494
03061435,Conrad-Blenkle-Straße,3925.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",9.92547,3.52304,13.07006,33.64055,-1.33098,-0.43566,0.71226,-2.40596,0.75608,0.91621,0.10346,0.26193,2.03768,0.52741,mittel,-0.63818,3925.0,3.8806,44.12607,3.33952,33.47193,21.22293,14.52229,2.39716,47.54386,24.77718,34.76431,1.9042,35.75847,63.33758
03061441,Eldenaer Straße,2342.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",2.1843,0.40956,0.81127,0.59701,-0.05822,0.40956,-0.65453,-0.04264,-1.56755,-1.68658,-1.31161,-1.37949,-5.9452300000000005,-1.53879,hoch,0.61375,2342.0,0.0,11.65049,0.0,32.91492,21.81896,10.54654,2.72895,49.79757,3.82979,0.0,1.47182,41.06832,0.0
03071536,Teutoburger Platz,10661.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.21739,1.42186,5.56233,9.65842,-0.42475,-0.1246,-0.279,0.37183,-0.65712,-0.84032,-0.76318,-0.92937,-3.1899900000000003,-0.82566,mittel,0.25322,10661.0,2.24868,28.37285,4.41501,37.60823,31.94822,21.80846,1.86271,40.12903,6.27451,8.96816,1.84251,42.55886,54.2163
03071537,Kollwitzplatz,14511.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.10859,1.47718,5.47171,7.69896,-0.61052,-0.1416,0.04346,0.40957,-0.68978,-0.79408,-0.77364,-1.0267,-3.2842,-0.85004,mittel,0.07049,14511.0,1.66976,30.85415,6.77966,35.1466,29.19165,20.64641,2.81771,43.72497,5.6694,9.62127,1.92068,44.68961,0.0
03071633,Thälmannpark,2736.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",9.98372,3.41834,13.96199,24.4186,1.05998,0.33559,-0.23941,-3.31001,0.77356,0.82868,0.20642,-0.19616,1.6125000000000003,0.41736,mittel,1.71364,2736.0,8.26446,38.24701,5.82878,39.20596,18.05556,10.30702,1.89684,58.15603,28.41727,72.73312,1.96711,35.81469,87.60965
03071638,Winsstraße,16800.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.56279,1.67803,5.95238,9.95882,-0.64562,-0.12264,-0.2621,-0.14019,-0.55345,-0.62617,-0.71815,-0.91444,-2.81221,-0.72788,mittel,0.03596,16800.0,2.77778,26.95652,4.63822,31.89391,27.27381,18.51786,2.9236,38.15493,9.45502,6.86833,1.78839,41.32917,39.59524
03071639,Bötzowstraße,12323.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.78873,1.55892,5.90765,7.80901,-0.37519,-0.23606,-0.29494,-0.35425,-0.48563,-0.72574,-0.72332,-1.02123,-2.95592,-0.76507,mittel,0.30196,12323.0,2.57732,26.63671,4.62046,30.55556,22.72985,14.40396,1.70381,41.40845,9.89074,16.39584,1.78252,41.23915,15.42644
04010101,Jungfernheide,10339.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil",12.74643,4.96614,19.47964,56.17233,-0.49209,-0.39491,-1.50703,0.36644,1.60283,2.1226,0.84334,1.38118,5.949949999999999,1.54001,sehr niedrig,0.18698,10339.0,5.70846,44.52405,5.7499,64.27567,40.73895,21.69455,2.75682,53.85644,36.50398,19.57725,1.85066,32.24258,37.47945
04010102,Plötzensee,772.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",7.94574,2.71318,8.16062,42.42424,2.52988,0.00525,2.98134,7.64163,0.16183,0.23918,-0.46325,0.69826,0.63602,0.16462,mittel,3.15947,772.0,4.16667,27.27273,0.0,49.36709,30.95855,25.7772,5.32567,51.25628,17.34694,0.0,1.6943,44.37176,76.94301
04010103,Paul-Hertz-Siedlung,7631.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil",12.69271,4.79409,24.87223,55.86334,0.04237,-0.53237,0.79692,0.04712,1.58671,1.97877,1.46583,1.36584,6.39715,1.65576,sehr niedrig,0.71269,7631.0,6.16967,35.30834,10.59018,74.78532,47.13668,21.87131,2.80335,68.24446,48.33997,94.12835,1.71668,32.59848,17.07509
04020205,Siedlung Ruhleben,1264.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",3.28947,0.39474,1.89873,6.13497,0.3102,-0.64153,-0.83879,0.87181,-1.23582,-1.69897,-1.18608,-1.10439,-5.2252600000000005,-1.35244,hoch,0.97613,1264.0,0.0,20.0,0.0,32.35294,20.33228,12.02532,0.3506,43.42105,9.02256,11.23967,2.20649,49.65585,0.0
04020206,Angerburger Allee,2570.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.02693,1.8851,5.40856,19.46309,-0.46192,0.42712,-0.31899,1.21491,-0.71429,-0.45307,-0.78093,-0.44232,-2.39061,-0.61876,mittel,0.21665,2570.0,0.0,26.98413,2.37184,55.42857,19.2607,11.08949,1.53067,49.47368,10.72961,0.0,2.34591,48.61051,0.0
04020207,Flatowallee,2624.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",3.3557,0.85418,2.70579,4.9505,-0.44405,-0.47272,-0.31885,-3.35811,-1.21594,-1.31489,-1.09292,-1.16323,-4.78698,-1.239,hoch,0.23423,2624.0,0.0,19.53125,1.6129,46.23377,26.14329,14.40549,0.29048,47.8836,6.0241,0.0,2.06822,48.87652,0.68598
04020208,Kranzallee,2846.0,1.0,hoch,-,negativ,1-,"Status hoch, Dynamik negativ",3.48198,1.16066,3.58398,5.06024,-0.23339,-0.16176,1.05322,3.51499,-1.17803,-1.05868,-0.99154,-1.15778,-4.38603,-1.13522,hoch,0.44144,2846.0,0.0,20.26578,1.25945,34.54894,23.7175,13.07098,1.29593,36.02151,9.60961,3.94933,2.17323,55.19501,0.0
04020209,Eichkamp,3128.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",0.94877,0,0.8312,1.56658,-0.29605,-0.36883,0.03553,0.76013,-1.93842,-2.02896,-1.30931,-1.33132,-6.60801,-1.71033,hoch,0.37981,3128.0,0.0,20.46332,0.0,26.53928,34.75064,26.75831,1.23317,52.80765,0.61501,0.0,1.98306,44.61669,0.0
04020310,Park Ruhwald,600.0,1.0,hoch,+,positiv,1+,"Status hoch, Dynamik positiv",2.80778,1.2959,3.16667,0,-2.32043,-0.41351,-1.27778,-11.11111,-1.38041,-0.94562,-1.03972,-1.40914,-4.77489,-1.23587,hoch,-1.61143,600.0,0.0,27.27273,0.0,83.78378,47.16667,40.33333,7.51282,72.72727,1.69492,0.0,1.26333,30.85,31.5
04020311,Reichsstraße,14153.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.94035,1.87974,5.39815,12.08333,-0.15839,-0.09512,-0.18488,-0.09941,-0.74028,-0.45755,-0.78213,-0.80891,-2.78887,-0.72184,mittel,0.51522,14153.0,2.48963,29.09253,2.78659,42.85714,25.74013,14.65414,1.42401,50.67502,10.2521,0.9912,2.13785,48.52321,0.0
04020312,Branitzer Platz,5036.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.62742,1.46308,4.96426,7.59754,-0.26331,-0.30591,-0.22336,0.57274,-0.83421,-0.80586,-0.83221,-1.03174,-3.50402,-0.90694,mittel,0.41201,5036.0,1.55039,26.02041,3.54037,42.97945,23.78872,12.78793,0.28024,47.98137,12.20826,4.04463,2.1253,49.83697,0.0
04020313,Königin-Elisabeth-Straße,7346.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.55666,1.77256,8.65777,22.16428,-0.94844,-0.65091,-0.40414,-0.43543,-0.55529,-0.54715,-0.40586,-0.30814,-1.8164400000000003,-0.47014,mittel,-0.2619,7346.0,1.22616,30.55556,4.17202,65.57191,37.38089,24.55758,4.67937,67.51663,15.23983,11.45096,1.89981,39.78396,0.0
04030415,Schloßgarten,2750.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil",11.03144,4.46773,19.05455,49.24623,0.11031,0.16547,-0.2036,-1.60123,1.08805,1.70594,0.79427,1.03713,4.62539,1.19718,niedrig,0.77952,2750.0,6.88406,35.91549,15.04065,73.00885,48.0,35.16364,1.89275,63.18511,19.16573,0.0,1.57636,33.19491,0.0
04030416,Klausenerplatz,10276.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",8.31437,3.01245,16.36824,28.44889,-0.3975,-0.79733,-0.24293,-0.93042,0.27248,0.48937,0.48418,0.00404,1.25007,0.32355,mittel,0.28002,10276.0,2.84444,30.46729,16.40625,58.4771,45.58194,25.53523,0.2463,67.37805,25.72333,44.42943,1.62096,35.22411,0.0
04030417,Schloßstraße,10758.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.93994,2.03731,9.58357,18.13725,-0.43254,-0.60234,-0.66006,-3.32197,-0.44024,-0.32582,-0.29899,-0.50818,-1.5732299999999997,-0.40719,mittel,0.24555,10758.0,2.96651,29.22607,9.01266,52.53078,35.38762,21.18423,1.64654,57.08644,17.10526,1.50276,1.90175,42.34867,0.0
04030518,Tegeler Weg,9313.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",8.55377,3.0621,13.45431,32.71028,-0.11506,-0.53766,-0.80474,-2.60482,0.34434,0.53087,0.14782,0.21572,1.2387499999999998,0.32062,mittel,0.55784,9313.0,3.5824,34.14264,9.32712,65.07317,40.55621,24.1383,2.37101,59.83096,23.16701,0.60829,1.93847,38.91367,71.92097
04030519,Kaiserin-Augusta-Allee,5597.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",8.28795,3.1731,14.59711,44.31034,-0.47047,-0.50832,-0.70071,1.06217,0.26455,0.62367,0.27974,0.79195,1.9599099999999998,0.50728,mittel,0.20824,5597.0,3.89408,34.1573,8.69018,67.5,41.11131,23.44113,1.35456,54.57317,26.55462,12.67333,1.7965,38.23334,26.1926
04030620,Alt-Lietzow,8480.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.99809,2.65027,12.54717,29.5612,-0.45467,-0.09641,-0.11679,-2.61167,-0.12262,0.18659,0.04311,0.05929,0.16637000000000002,0.04306,mittel,0.22379,8480.0,2.86783,30.89802,9.39707,65.61605,41.60377,24.25708,1.67181,56.87895,19.84649,2.57043,1.83455,39.22936,2.93632
04030621,Spreestadt,2984.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",7.96574,3.34047,14.47721,37.09677,-0.95668,0.02151,-2.13859,-5.07575,0.16783,0.76358,0.2659,0.43362,1.6309300000000002,0.42213,mittel,-0.27001,2984.0,2.38727,28.09917,17.69912,77.77778,51.64209,31.30027,1.45964,51.71306,23.50877,1.15572,1.58579,35.96481,100.0
04030622,Richard-Wagner-Straße,10186.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",8.3004,2.78091,13.80326,32.16783,-0.06128,-1.01727,0.02601,-0.27328,0.26829,0.29581,0.1881,0.18878,0.9409799999999999,0.24355,mittel,0.61074,10186.0,3.64004,29.20918,12.85102,68.68687,43.9034,25.7314,0.58643,57.53529,21.26158,14.63206,1.83909,39.86148,0.0
