id,name,inhabitants,k01_youth_unemployment,k02_single_parent_households,k03_old_age_poverty,k04_children_with_migration_background,k05_inhabitants_with_migration_background,k06_change_proportion_of_foreigner,k07_foreign_transfer_recipients,k08_urban_apartments,k09_simple_residential_area,k10_duration_of_residence_over_5_years,k11_migration_volume,k12_balance_of_migration,k13_balance_of_migration_of_children_below_6
05010204,Griesingerstraße,3142.0,8.02292,32.91139,6.866,60.26711,34.94589,14.9268,2.20859,77.39872,64.44954,53.24575,1.46595,29.98281,0.0
05010205,An der Tränke,1906.0,1.18694,20.0,0.0,36.52695,24.71144,9.12907,2.17389,72.41379,14.0,0.0,1.90923,40.35152,99.8426
05010206,Gütersloher Weg,9945.0,7.65408,39.54984,5.40443,50.84856,28.85872,10.75918,2.03205,58.2243,45.7265,23.42221,1.79437,38.24143,0.0
05010207,Darbystraße,11116.0,7.92683,33.78271,9.32438,64.53734,44.35948,15.36524,1.13834,66.2178,57.39187,28.79274,1.79534,33.34878,92.92012
05010208,Germersheimer Platz,7464.0,10.4798,51.6129,4.38108,47.61476,27.35798,14.87138,3.15285,56.93694,47.52964,16.9046,1.99946,35.37875,100.0
05010209,An der Kappe,6014.0,3.67893,26.45403,2.09287,51.2947,26.22215,10.64184,1.86725,64.375,24.77558,2.33723,2.01114,41.86531,17.22647
05010310,Eckschanze,3761.0,7.8481,40.1662,9.14454,47.68683,27.57245,15.20872,4.00277,55.06993,38.59649,6.38108,1.88274,37.01861,100.0
05010311,Eiswerder,5500.0,5.87248,29.34783,4.44154,75.68332,48.87273,24.87273,2.11244,79.53216,42.0712,3.83372,1.19418,27.07509,73.4
05010312,Kurstraße,6770.0,8.57449,38.01653,11.94409,63.91753,47.50369,30.76809,4.30914,54.24868,43.72069,1.2,1.5774,33.70428,92.5997
05010313,Ackerstraße,6497.0,7.5,35.18519,7.70128,55.92233,35.35478,19.62444,1.70036,55.05882,39.07455,1.42899,1.72249,36.18224,96.78313
05010314,Carl-Schurz-Straße,11671.0,6.65658,39.55842,5.71429,51.59928,32.81638,17.04224,2.07819,55.50528,38.14835,25.81434,1.86505,35.63499,35.1041
05010339,Freiheit,448.0,9.43396,32.43243,0.0,32.72727,18.97321,10.04464,-1.01418,33.33333,13.88889,0.0,1.65179,38.82813,100.0
05020415,Isenburger Weg,3900.0,2.45776,13.83929,0.80645,26.25698,17.30769,4.79487,0.07481,42.78075,8.72093,0.0,1.83205,40.07026,99.84615
05020416,Am Heideberg,1736.0,7.22892,38.63636,1.33843,12.1547,4.95392,1.72811,-0.1671,60.0,19.04762,0.0,2.10484,34.44643,100.0
05020417,Staakener Straße,5709.0,2.23642,20.55888,1.1955,43.65482,23.59432,9.54633,2.30854,61.10092,23.44086,0.52122,2.06323,43.45822,83.79751
05020418,Spandauer Straße,3971.0,3.88128,35.17588,3.97554,27.89318,16.79678,6.84966,1.10424,56.61765,25.1046,0.0,1.8134,37.03097,81.84336
05020419,Magistratsweg,6897.0,8.34598,43.1988,3.62353,37.87731,21.02363,9.42439,1.93215,57.07692,55.45775,42.9156,1.86226,37.41844,92.22851
05020420,Werkstraße,929.0,0.0,29.41176,0.0,23.93617,13.02476,3.98278,-1.2691,64.86486,10.71429,6.37255,1.83746,38.19268,100.0
05020521,Döberitzer Weg,2876.0,0.84507,16.4557,0.0,33.54531,22.00974,6.74548,0.23813,69.07216,14.20455,0.0,1.83136,40.80529,95.47983
05020522,Pillnitzer Weg,7117.0,10.18957,39.52703,8.24022,52.58398,36.06857,19.74146,8.89181,56.6548,54.27706,16.63274,1.70718,32.90221,80.53955
05020523,Maulbeerallee,11613.0,10.62079,38.23907,10.56466,66.60663,48.3596,18.24679,1.00601,69.37235,66.75114,26.93441,1.62783,32.85602,100.0
05020524,Weinmeisterhornweg,6082.0,3.6,25.95745,1.97833,30.72289,14.1072,5.16278,0.48326,43.94904,19.64286,0.0,2.19714,46.53387,70.19073
05020625,Borkumer Straße,7417.0,5.94901,35.73883,4.67955,57.15859,29.63462,15.42403,3.72369,54.8951,36.57363,0.38564,1.85304,38.09505,93.69017
05020626,Adamstraße,17174.0,6.50449,43.84422,5.80032,45.08162,26.63328,14.31233,1.87308,58.99105,37.5733,2.29997,1.99115,39.5552,99.98253
05020627,Tiefwerder,3889.0,6.43564,37.34644,8.71795,54.71976,31.85909,14.63101,2.56069,64.67487,59.5057,0.0,1.8326,38.30908,86.80895
05020628,Graetschelsteig,1985.0,3.63636,39.61039,3.08483,43.45992,19.04282,8.66499,0.27407,63.37209,32.89474,85.02582,2.01008,39.22821,100.0
05020629,Börnicker Straße,4370.0,0.0,20.9622,1.48487,32.15859,12.1968,5.62929,0.13054,39.43089,10.39604,0.0,2.35492,55.76911,3.45538
05030730,Zitadellenweg,3786.0,1.61663,16.33394,3.44037,64.31624,49.57739,14.79134,0.89195,63.03571,23.57724,0.0,1.47227,29.5,51.16218
05030731,Gartenfelder Straße,11499.0,7.50422,38.07829,3.98331,63.396,37.97722,16.67101,2.97161,54.92958,50.14409,56.70996,1.82972,34.36394,26.34142
05030832,Rohrdamm,11346.0,4.10742,34.59552,6.60793,59.18367,38.34832,20.43892,2.63606,64.51056,38.54886,0.0,1.74546,35.9822,85.25472
05030833,Motardstraße,1407.0,0.0,9.0,0.0,90.61489,79.67306,72.77896,18.56904,97.65625,1.88867,0.0,0.41791,11.05686,100.0
05040934,Alt-Gatow,3984.0,0.62241,16.20948,0.84477,54.02299,29.24197,21.56124,17.43119,89.75553,3.1477,5.7257,1.80196,42.67244,0.0
05040935,Groß-Glienicker Weg,418.0,0.0,20.0,0.0,30.43478,23.20574,14.5933,8.09979,65.57377,17.30769,34.65347,1.84689,35.48325,0.0
05040936,Jägerallee,9324.0,1.44124,16.19203,0.70458,25.24752,14.29644,4.42943,0.58601,46.73123,10.0,0.0,2.08923,48.19133,0.0
05040937,Kladower Damm,2148.0,0.0,23.78378,0.39578,23.50993,11.45251,3.95717,-0.0354,40.0,6.57895,0.0,2.19926,48.80726,0.0
05040938,Kafkastraße,3565.0,1.26984,24.20749,0.0,19.03052,9.81767,3.70266,0.38059,43.18182,2.80374,0.0,2.28499,50.28612,0.0
06010101,Fichtenberg,6820.0,0.43605,23.24059,1.61527,34.97436,21.11437,11.23167,0.59463,50.2611,9.18675,0.79208,2.09238,45.67991,0.0
06010102,Schloßstraße,8755.0,1.47059,29.38272,5.75881,53.45104,33.13535,18.89206,1.45225,56.83192,17.96448,0.34744,1.91216,42.5968,0.0
06010103,Markelstraße,6334.0,2.87356,29.60123,4.07609,44.62025,29.23903,14.87212,0.32929,51.27389,17.06102,0.0,1.82318,39.74361,0.0
06010204,Munsterdamm,6830.0,3.22581,34.02675,3.64551,47.31076,29.89751,14.05564,1.70923,54.89583,27.4673,0.05244,1.75666,37.63646,11.08346
06010205,Südende,9627.0,4.18904,27.65957,4.31732,47.05882,27.58907,13.35826,1.78512,55.75428,19.76048,0.49524,1.85271,40.93061,10.35629
06010206,Stadtpark,7638.0,3.28125,29.45619,4.04654,39.41825,24.70542,13.40665,0.58681,56.54297,23.42449,0.0,1.92838,40.47395,0.0
06010207,Mittelstraße,7863.0,3.23529,29.98586,4.76758,50.18692,29.33995,15.47755,0.43919,56.20378,20.36199,0.49561,1.92916,40.84459,0.0
06010208,Bergstraße,6433.0,3.1614,29.83425,6.94669,43.34917,26.72159,13.80382,0.49668,54.95495,14.96164,0.88567,1.93487,42.12778,0.0
06010209,Feuerbachstraße,9055.0,2.14918,31.83569,5.20107,50.90416,28.9122,15.43898,0.90926,55.50787,19.33333,5.80993,1.8899,39.50304,0.0
06010210,Bismarckstraße,4887.0,1.57658,31.47321,4.22265,40.0,25.33251,12.95273,0.78408,60.34755,24.63768,1.62422,1.8938,38.38388,0.0
06020301,Alt-Lankwitz,4985.0,2.32558,30.69977,2.30196,35.19313,19.65898,9.14744,1.31026,46.92982,21.6285,0.0,1.96971,41.42026,0.0
06020302,Komponistenviertel Lankwitz,5391.0,1.64384,24.27184,1.63675,38.49624,19.12447,9.60861,0.43275,50.57915,24.0566,0.0,1.95956,43.38305,0.0
06020303,Lankwitz Kirche,7249.0,4.02685,38.28571,3.34347,45.37902,25.36902,12.78797,1.12481,58.57605,29.69325,13.87256,1.85198,37.39812,0.0
06020304,Kaiser-Wilhelm-Straße,6887.0,3.52761,38.62179,4.17445,41.9175,23.42094,11.84841,1.6093,58.82353,27.86885,29.03305,1.90301,38.75548,0.0
06020305,Gemeindepark Lankwitz,11139.0,3.95869,35.62189,4.54861,43.76212,29.8411,15.69261,0.78674,54.69108,22.29259,5.61855,1.72457,34.31322,50.04938
06020306,Lankwitz Süd,6415.0,1.84255,22.81553,2.01265,28.60147,16.47701,6.92128,0.1229,49.77477,18.4,8.57934,2.08527,45.14996,48.77631
06020407,Thermometersiedlung,4824.0,4.19162,33.72642,7.02314,69.93377,47.63682,24.54395,-0.10351,66.97635,30.50691,0.0,1.66314,32.8524,100.0
06020408,Lichterfelde Süd,6477.0,4.56026,27.0979,3.84818,40.79383,19.65416,8.92388,0.54501,56.57439,30.83004,12.24544,2.11147,42.63579,39.3392
06020409,Königsberger Straße,8222.0,3.5,28.00566,1.85615,33.60731,20.61542,10.98273,0.96913,51.82724,16.07843,0.48,1.91377,43.13731,0.0
06020410,Oberhofer Platz,6884.0,1.49925,25.54745,1.9774,20.69917,15.61592,8.81755,0.9043,60.62603,11.30952,0.14443,2.12638,47.23039,0.0
06020411,Schütte-Lanz-Straße,8445.0,1.57274,19.01235,1.80067,35.09036,20.03552,8.3955,0.55398,50.91678,20.35831,0.0,2.01468,43.19384,0.0
06030501,Berlepschstraße,5582.0,1.40845,31.07143,1.31204,28.1018,16.57112,8.59907,0.19784,58.95833,10.0,0.0,2.0636,44.85561,0.0
06030502,Zehlendorf Süd,5450.0,4.09091,40.65041,3.38505,37.68546,19.08257,8.7156,0.94408,43.78947,21.16788,0.0,1.94862,38.67138,0.0
06030503,Zehlendorf Mitte,11272.0,1.61871,31.70732,2.58088,41.85075,23.61604,11.83463,0.50124,62.74363,12.77873,2.05829,2.07417,43.29454,0.0
06030504,Teltower Damm,10958.0,0.9636,25.53191,0.9863,33.09651,18.39752,9.24439,0.66223,55.97236,6.56325,0.26596,2.12037,47.56707,0.0
06030605,Botanischer Garten,6933.0,1.23839,28.30189,1.868,40.64064,24.41944,13.60162,0.85151,52.49205,14.55399,0.60324,1.9951,44.59137,0.0
06030606,Hindenburgdamm,5275.0,2.85205,27.57937,2.55242,47.47226,29.63033,16.96682,3.37148,61.34078,19.59027,1.0833,1.69498,37.19412,0.0
06030607,Goerzwerke,3241.0,1.04822,17.80303,1.86047,35.46798,36.74792,27.33724,1.06553,44.24379,4.07674,0.0,1.62203,32.44832,45.51064
06030608,Schweizer Viertel,11970.0,1.07616,16.36231,1.07105,35.3531,21.92982,10.07519,1.03287,56.96517,4.94865,0.2365,1.92247,44.26341,0.0
06030609,Augustaplatz,11847.0,1.59925,28.28547,1.47482,33.9364,20.82384,11.51346,0.75129,53.95894,16.97324,4.05702,2.01199,45.12467,0.0
06030610,Lichterfelde West,8159.0,1.06952,22.72727,1.27389,30.57961,20.1005,11.28815,0.81772,49.72856,10.55825,0.07622,2.0907,48.95588,0.0
06040701,Wannsee,9631.0,1.10345,20.76843,1.38456,27.12834,16.86222,8.8049,-0.26594,58.37264,6.03933,1.38268,2.22479,54.42747,0.0
06040702,Düppel,5360.0,1.75439,21.50883,2.48139,31.133,18.39552,7.79851,-0.44476,60.28708,5.69801,4.46266,1.91082,43.6125,0.0
06040703,Nikolassee,10716.0,0.78003,22.4261,1.54048,27.43724,23.24561,15.47219,0.18038,60.31363,2.65487,2.66493,2.09593,50.93524,0.0
06040804,Krumme Lanke,7483.0,0.42735,24.43258,0.84175,24.91803,15.42162,8.27208,-0.81164,51.85784,3.44828,0.0,2.40492,56.57905,0.0
06040805,Fischerhüttenstraße,5278.0,0.0,24.9004,1.39329,33.9759,18.81394,9.77643,-0.1122,49.8062,7.15935,0.56711,2.19231,50.89826,0.0
06040806,Fischtal,7227.0,0.45732,29.63464,1.36986,22.27603,13.97537,7.36128,0.813,46.05263,6.0,0.0,2.15276,43.91933,0.0
06040807,Zehlendorf Eiche,5753.0,0.98814,25.0,2.12876,35.30752,21.10203,11.73301,0.83294,59.11111,9.36968,0.0,2.0916,47.78707,0.0
06040808,Hüttenweg,4150.0,1.02249,24.12214,1.74081,47.34848,35.3012,14.24096,-0.11123,63.79019,4.81481,0.0,1.75663,40.39398,0.0
06040809,Thielallee,4969.0,0.53667,20.52314,1.28928,34.23423,28.03381,18.01167,-0.02833,59.88827,1.36986,0.0,2.08895,52.53834,0.0
06040810,Dahlem,6854.0,0.0,22.50755,0.78895,40.10195,26.67056,15.27575,0.86796,58.07068,2.79018,0.0,2.35964,64.75197,0.0
07010101,Wittenbergplatz/Viktoria-Luise-Platz,9397.0,2.17391,27.20365,10.61865,65.51724,42.75833,24.92285,2.4763,55.9778,18.45091,7.07655,1.99393,46.96499,0.0
07010102,Nollendorfplatz,15450.0,4.96375,29.02208,19.46791,78.4189,51.59871,30.84142,1.16795,66.42183,31.9538,17.74983,1.81469,40.00045,20.0
07010103,Barbarossaplatz,9956.0,1.89474,30.39216,8.64281,48.7702,34.76296,20.91201,2.07798,52.92988,19.09043,0.50251,1.90528,42.56217,0.0
07010104,Dennewitzplatz,13512.0,5.66289,27.79528,26.67934,77.46741,56.39432,35.02812,1.61791,71.2022,36.05224,34.28944,1.61567,34.95782,75.99911
07020201,Bayerischer Platz,10335.0,1.73913,28.77193,5.99817,52.3525,31.224,16.77794,0.84478,55.53633,18.44208,7.95706,2.10005,46.403,0.0
07020202,Volkspark (Rudolf-Wilde-Park),9832.0,2.89555,28.0532,7.45805,60.11191,38.38487,22.11147,1.96653,52.5299,21.8126,12.53119,1.79516,40.28397,12.88649
07020203,Kaiser-Wilhelm-Platz,17298.0,4.0349,28.02508,13.50452,60.49431,40.92959,23.98543,1.34527,62.78621,26.77165,9.21484,1.76841,41.28425,33.12522
07020204,Schöneberger Insel,11395.0,3.327,31.38196,10.66282,52.50321,33.61123,19.63142,0.69811,52.97273,24.77789,0.52461,1.84642,41.10294,99.4208
07030301,Friedenau,23870.0,1.48783,24.66531,4.73293,36.31016,23.00377,12.06535,0.93902,49.40972,13.55866,0.44228,2.04428,46.30733,0.0
07030302,Ceciliengärten,9151.0,2.20751,26.42777,4.82718,40.93525,27.72375,14.21703,1.60031,56.64873,15.69507,4.8342,2.03584,44.04721,3.50781
07030303,Grazer Platz,12073.0,4.0759,31.96594,7.15503,62.49377,40.03148,20.12756,0.47195,68.76543,31.83099,0.29098,1.81115,37.22604,10.37025
07040401,Neu-Tempelhof,17126.0,4.14508,28.36511,5.42791,49.69281,33.77905,16.24431,0.99858,61.6463,24.01639,34.57711,1.7345,38.89531,3.27572
07040402,Lindenhofsiedlung,2102.0,0.0,42.25352,5.58003,38.70968,17.17412,7.13606,-0.21828,62.66667,33.33333,0.0,2.06185,35.02474,47.19315
07040403,Manteuffelstraße,23418.0,4.76799,35.4195,5.99188,57.87247,32.97036,17.24315,1.70688,59.73254,32.38148,7.92604,1.84482,37.69447,1.21274
07040404,Marienhöhe,5057.0,3.71179,36.34204,5.32978,44.27002,22.04865,10.79692,0.57576,61.90476,32.1267,0.0,2.088,39.43029,5.49733
07040405,Rathaus Tempelhof,10567.0,5.11883,30.40331,4.70997,64.02321,36.9736,19.46626,1.81862,62.27516,38.63266,4.33541,1.64616,35.55522,37.4373
07040406,Germaniagarten,3590.0,7.00483,47.57282,17.08428,69.97792,45.4039,26.71309,3.23794,54.8488,37.0876,0.0,1.56713,33.19694,100.0
07050501,Rathausstraße,15872.0,6.37738,32.3012,5.90107,63.60686,34.4317,16.76537,1.90182,59.37617,34.37632,9.05622,1.81779,36.55456,35.74849
07050502,Fritz-Werner-Straße,7700.0,7.34072,33.22091,3.31731,58.06794,30.53247,16.1039,2.5911,53.70968,34.32836,11.76176,1.75234,36.17987,84.16883
07050503,Eisenacher Straße,9106.0,4.1184,35.05587,4.21223,52.44019,27.4105,12.87063,1.68245,58.95904,32.25172,1.64991,1.87415,36.76488,73.00681
07050504,Imbrosweg,5480.0,5.48173,32.28346,4.5904,47.79951,27.97445,11.45985,1.19447,63.21656,37.27273,0.0,1.73212,37.9385,30.16423
07050505,Hundsteinweg,10460.0,2.71357,24.62845,2.656,44.75806,23.54685,9.71319,0.96633,66.43701,26.87927,6.72956,1.81816,39.07839,10.50669
07050506,Birnhornweg,2209.0,1.9802,16.26794,0.0,37.8882,19.69217,7.87687,0.95863,55.74713,14.92537,0.0,2.14848,48.53871,0.0
07060601,Marienfelder Allee Nordwest,9901.0,6.52174,28.98383,5.00631,60.13905,36.57206,18.95768,1.78689,78.9025,48.2545,16.75473,1.62317,33.01101,19.30108
07060602,Kirchstraße,4606.0,2.35849,19.32584,1.7138,29.75207,18.84498,7.66392,0.25733,43.62606,17.72575,3.94391,2.02149,43.82914,9.6396
07060603,Marienfelde Nordost,2740.0,7.17131,32.54902,1.63043,69.79405,30.87591,12.66423,2.02359,63.40058,47.21311,0.0,1.82299,38.10328,99.89051
07060604,Marienfelde Süd,13843.0,5.43307,32.9259,5.74452,52.93551,32.18233,10.56852,0.3399,54.13534,42.19697,43.68465,1.7991,37.5592,76.05288
07070701,Kettinger Straße/Schillerstraße,10408.0,2.77778,25.71429,1.80556,34.61538,17.29439,7.32129,0.73237,54.46194,28.7187,6.41785,2.03632,43.7231,47.66526
07070702,Alt-Lichtenrade/Töpchiner Weg,10151.0,3.06554,27.42915,2.58065,31.17767,16.02798,5.75313,1.09278,51.0274,29.44664,11.19519,2.03152,43.89715,17.12147
07070703,John-Locke-Straße,7480.0,4.83871,39.22481,5.26998,35.11375,20.61497,8.23529,0.477,60.06494,43.47015,43.79412,1.79599,41.57968,64.89305
07070704,Nahariyastraße,8128.0,7.04376,38.62144,7.18288,49.90631,30.36417,12.06939,2.22273,64.72987,59.86842,26.7982,1.61774,36.828,74.81545
07070705,Franziusweg/Rohrbachstraße,7008.0,2.2567,25.10067,1.12293,25.3667,14.19806,5.69349,0.4558,46.61654,13.7741,0.0,2.13185,46.84147,0.0
07070706,Horstwalder Straße/Paplitzer Straße,3723.0,1.31579,24.46237,1.58434,28.22719,12.78539,6.71501,3.82723,58.4,11.9469,0.0,1.92963,41.86033,0.0
07070707,Wittelsbacherstraße,2823.0,0.0,21.56134,0.0,22.51816,11.40631,5.73858,1.06232,50.0,14.92537,0.0,2.37372,52.28303,17.10946
08010115,Hasenheide,867.0,9.85915,22.89157,0.0,46.15385,40.25375,24.91349,4.32178,52.31481,18.90547,0.0,1.62168,39.38408,99.65398
08010116,Wissmannstraße,3524.0,7.14286,26.73611,27.22063,74.84144,53.26334,34.13734,1.7583,69.32668,42.8848,14.1321,1.49915,34.33428,100.0
08010117,Schillerpromenade,16108.0,5.21797,31.52627,18.27217,72.89947,48.57214,33.15744,1.38399,53.41696,30.02225,6.45995,1.58052,33.3348,100.0
08010118,Silbersteinstraße,11773.0,6.05134,27.91145,14.10658,89.17874,58.14151,35.94666,1.04679,63.06711,47.33232,1.82212,1.38741,29.81984,100.0
08010211,Flughafenstraße,10204.0,5.20478,30.54863,18.12796,82.30148,57.68326,39.58252,0.87776,56.79624,34.64842,7.58264,1.43826,31.77058,100.0
08010212,Rollberg,7474.0,6.83857,26.60891,21.97452,90.00629,65.46695,33.81054,0.459,73.13019,52.42152,67.49925,1.18022,29.97444,100.0
08010213,Körnerpark,12812.0,5.83658,30.34873,16.22296,80.58497,53.48892,35.60724,0.59422,56.48838,39.14793,5.11848,1.45621,31.4641,100.0
08010214,Glasower Straße,8249.0,7.27432,31.67614,14.13793,85.4899,55.75221,35.14365,0.01467,62.43532,43.49759,2.19118,1.40562,29.2159,100.0
08010301,Reuterkiez,28139.0,4.53582,28.17955,16.00523,68.20899,46.59725,30.25694,1.33289,54.21658,28.08932,3.34187,1.56605,34.76143,100.0
08010302,Bouchéstraße,3780.0,6.18557,38.01917,8.64382,65.39235,33.99471,19.89418,1.8183,57.44681,41.21037,0.0,1.87302,35.75979,100.0
08010303,Donaustraße,8552.0,5.77478,26.74591,23.19749,83.59621,58.71141,40.15435,0.84142,59.08561,35.73678,3.27316,1.47895,32.08431,100.0
08010404,Rixdorf,23397.0,6.54828,28.1639,15.59031,78.42753,51.25871,33.73509,0.27066,56.9492,37.3436,4.55696,1.50814,33.07458,100.0
08010405,Hertzbergplatz,9035.0,5.51509,28.18792,10.57692,71.9084,45.03597,30.23796,0.14937,51.86676,36.21224,0.91324,1.62169,33.12673,100.0
08010406,Treptower Straße Nord,7031.0,8.55346,32.07831,13.29341,85.21341,54.01792,34.00654,1.28847,53.95232,52.40406,2.67934,1.48514,29.40862,100.0
08010407,Gewerbegebiet Ederstraße,801.0,3.57143,34.0,0.0,57.53425,42.19725,27.21598,2.37938,57.33945,28.86598,20.5074,1.70662,34.80025,100.0
08010508,Weiße Siedlung,5474.0,9.84743,29.21811,14.76965,87.16418,67.7932,33.17501,1.05253,79.07489,66.25074,6.79012,1.69346,26.90574,100.0
08010509,Schulenburgpark,9508.0,10.91703,26.95796,14.78873,86.22328,63.90408,29.95372,-0.08385,84.62079,69.10876,36.99495,1.21266,26.19562,100.0
08010510,Gewerbegebiet Köllnische Heide,383.0,4.41176,26.66667,0.0,81.81818,58.74674,40.99217,0.88228,43.94904,29.80132,0.0,1.22977,32.39164,73.89034
08020619,Buschkrugallee Nord,10579.0,5.36965,27.81336,8.70076,77.93522,49.27687,27.73419,5.01207,65.47376,40.23409,6.12435,1.56943,31.52992,70.51706
08020620,Tempelhofer Weg,9226.0,4.79666,33.45324,6.82046,75.0,39.08519,19.05485,1.43438,59.78385,45.219,26.61931,1.59278,32.83221,100.0
08020621,Mohriner Allee Nord,2318.0,0.0,14.02715,0.63025,44.75138,22.90768,7.54961,0.49888,62.85714,10.66667,0.0,2.04789,45.09189,91.06989
08020622,Parchimer Allee,14195.0,5.13011,38.27349,5.59025,42.12137,23.90983,11.20817,1.41648,60.90509,39.19708,14.17712,1.74371,35.53371,23.62804
08020623,Ortolanweg,1264.0,9.09091,33.33333,3.95778,52.94118,24.60443,12.02532,2.12825,61.84211,45.9854,0.0,1.54035,34.40269,100.0
08020624,Britzer Garten,1142.0,5.05051,28.57143,0.0,36.97917,25.56918,11.12084,0.52605,56.69291,42.26804,0.0,1.96935,38.69527,100.0
08020625,Handwerker-Siedlung,3331.0,4.02145,22.9927,4.99445,43.18182,25.33774,12.96908,1.31712,57.17593,24.08377,5.25486,1.95887,39.45332,72.83098
08020726,Buckow West,8291.0,2.23881,29.07133,2.71155,36.5942,20.79363,8.5032,1.11205,57.58865,25.79564,15.40084,1.87299,40.12773,69.0749
08020727,Buckow Mitte,11436.0,3.24459,28.17734,3.16265,46.76435,21.97447,8.32459,1.13263,68.38235,40.30916,6.58031,1.90915,38.71747,89.44561
08020728,Buckow Ost,8286.0,3.125,30.82614,6.05909,59.14286,33.27299,15.6167,2.03342,62.90572,44.85666,26.92052,1.82018,37.88342,93.38643
08030829,Gropiusstadt Nord,12327.0,4.38449,32.11555,6.97934,78.96975,45.52608,18.17149,1.42937,72.8125,57.96593,0.0,1.63771,34.67299,99.70796
08030830,Gropiusstadt Süd,7272.0,4.5738,34.79053,5.566,75.84135,35.23102,13.68262,0.95184,68.54271,46.37002,0.0,1.63215,38.56188,100.0
08030831,Gropiusstadt Ost,16867.0,5.56156,30.57512,6.47045,74.47684,45.56234,17.69135,0.80214,76.91019,52.50569,54.99454,1.65987,34.06207,98.6186
08040932,Goldhähnchenweg,2757.0,5.09259,31.00775,3.86681,58.15085,25.64382,9.68444,0.79315,70.78652,41.25,0.0,1.9514,37.84585,100.0
08040933,Vogelviertel Süd,3941.0,3.37662,20.36364,3.12243,57.81991,27.40421,11.36767,1.10016,70.53571,19.08397,6.36911,1.89647,39.83405,78.305
08040934,Vogelviertel Nord,2686.0,2.45614,23.62205,2.14669,50.2381,27.14073,10.6478,1.99874,69.58042,31.83521,7.9646,1.91065,41.82427,100.0
08041035,Blumenviertel,7847.0,2.80255,20.93023,0.93274,46.77966,24.54441,9.63426,1.67687,67.19577,17.45068,0.02914,2.02205,44.98802,0.0
08041036,Zittauer Straße,6802.0,1.74029,19.64856,1.20344,36.32653,18.42105,7.63011,0.58062,54.72062,11.65049,6.60033,2.04352,43.52338,85.26904
08041037,Alt-Rudow,9632.0,3.85016,30.80569,2.96626,41.81132,19.74668,8.70017,1.92863,56.20525,35.52279,5.38585,1.98069,41.37967,36.63829
08041038,Waßmannsdorfer Chaussee,6690.0,2.02605,17.94454,2.71116,36.73469,18.44544,5.81465,0.23995,56.2982,16.45963,0.42637,1.97653,43.11599,91.83857
08041039,Frauenviertel,3725.0,1.97368,30.93812,3.59589,47.9844,28.80537,9.39597,-1.02885,58.0,30.3125,0.0,1.47678,31.24054,6.55034
08041040,Waltersdorfer Chaussee Ost,7991.0,2.48649,29.76847,2.74757,34.90169,19.88487,6.89526,0.40938,64.97278,27.19836,24.92845,1.79527,37.87035,85.13327
09010101,Elsenstraße,11330.0,3.56201,27.20648,3.74123,39.22092,25.02207,14.64254,0.89152,52.2604,29.39729,13.01717,1.62639,35.62877,71.43866
09010102,Am Treptower Park Nord,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09010201,Am Treptower Park Süd,4252.0,0.0,25.97656,2.46002,24.57737,13.14675,6.34995,0.58668,44.81481,17.603,21.30631,1.91675,40.5809,0.0
09010202,Köpenicker Landstraße,6722.0,6.41026,47.40566,2.08955,22.20183,8.64326,5.16215,1.74386,53.31412,30.76923,27.19702,1.97114,35.63374,0.0
09010301,Baumschulenstraße,14704.0,4.77908,36.62478,1.57233,20.74852,9.89527,5.4951,1.00646,53.09406,27.80612,10.11137,1.98789,37.84786,3.17601
09010302,Späthsfelde,2943.0,0.8596,18.48185,0.97561,35.07752,18.45056,8.18892,1.13254,83.40249,5.02513,0.0,1.81244,40.36425,83.21441
09010401,Johannisthal West,7844.0,4.47471,39.62264,1.29252,10.81761,4.81897,2.39674,0.6392,46.80851,19.31818,22.92463,1.94046,36.84166,12.14941
09010402,Johannisthal Ost,10737.0,2.85401,25.54077,2.99097,18.73263,10.00279,4.43327,0.75409,60.29412,21.21896,20.48003,1.81382,39.53209,12.37776
09020501,Oberschöneweide West,6147.0,6.76884,42.06349,5.8193,26.24481,17.56955,12.64031,4.2616,42.59974,29.65879,13.93517,1.62242,35.38067,94.76167
09020502,Oberschöneweide Ost,14214.0,3.41297,41.32115,4.39947,21.93951,12.36809,7.19713,1.10186,58.55327,34.76954,38.97315,1.84522,35.68981,36.23892
09020601,Schnellerstraße,7437.0,4.38247,33.42697,2.8147,28.50511,17.38604,12.77397,2.47965,52.63158,29.92465,8.75517,1.72112,34.55264,63.39922
09020602,Oberspree,3434.0,2.28137,37.74834,0.44883,7.96253,4.04776,2.15492,0.4936,37.83784,21.12676,42.0521,1.97699,37.39284,54.68841
09020701,Adlershof West,508.0,0.0,0.0,0.0,80.0,45.47244,43.70079,22.53896,67.56757,1.82648,0.0,1.62402,35.44291,46.65354
09020702,Adlershof Ost,15934.0,3.43567,36.17571,1.89726,19.89001,9.16907,6.17547,2.68771,63.71951,24.5283,17.17475,1.90153,38.69098,10.17949
09020801,Spindlersfeld,2881.0,1.93237,37.41497,2.5729,6.15385,5.13711,2.53384,-0.18822,58.90411,15.71429,57.15141,2.09719,38.79174,0.0
09020802,Köllnische Vorstadt,7268.0,5.95813,47.981,2.69231,16.3142,10.34673,6.09521,2.03887,43.79233,29.43925,29.67569,1.92955,36.31109,51.67859
