id,name,inhabitants,k01_youth_unemployment,k02_single_parent_households,k03_old_age_poverty,k04_children_with_migration_background,k05_inhabitants_with_migration_background,k06_change_proportion_of_foreigner,k07_foreign_transfer_recipients,k08_urban_apartments,k09_simple_residential_area,k10_duration_of_residence_over_5_years,k11_migration_volume,k12_balance_of_migration,k13_balance_of_migration_of_children_below_6
09041401,Allende I,4962.0,2.97619,-,0.70956,23.38129,11.26562,8.76663,0.44877,87.12644,23.00469,33.01282,1.69226,38.22168,3.00282
09041402,Allende II,1485.0,0.0,-,2.16802,20.33195,9.76431,3.16498,0.66498,51.06383,10.6383,21.56334,2.07003,41.34613,0.0
09041501,Altstadt Kietz,7382.0,3.96694,-,5.03089,20.07326,12.78786,7.42346,2.57194,51.64234,37.03008,52.92465,1.83595,35.88513,24.61393
09041601,Müggelheim,6582.0,0.0,-,0.67361,11.18211,5.49985,2.30933,0.40807,48.02632,4.8951,0.0,2.06503,46.26542,4.22364
09051701,Hirschgarten,3583.0,3.05677,-,1.31904,12.08531,6.30756,4.40971,2.36542,84.17722,50.96774,37.79748,2.20904,41.12001,0.0
09051702,Bölschestraße,14685.0,0.9816,-,0.9292,11.51972,5.8427,3.15288,0.76812,54.42765,17.30337,23.64081,1.99128,39.89084,0.32686
09051801,Rahnsdorf/Hessenwinkel,9393.0,2.00927,-,0.71599,16.72426,8.58086,5.58927,2.94576,67.80952,14.28571,2.14803,2.07463,47.22613,2.74673
09051901,Dammvorstadt,10747.0,2.98913,-,1.81895,13.39585,8.58844,5.27589,1.96075,55.20282,19.36685,6.69323,1.94892,41.63646,5.71322
09052001,Köpenick Nord,12775.0,1.75029,-,1.09589,14.13772,5.70646,3.1546,1.05704,51.86104,28.46154,10.93274,2.25511,42.31734,1.65166
10010101,Marzahn West,5671.0,3.8961,-,9.51662,38.54646,25.00441,12.3964,3.45141,65.8606,45.65868,94.07677,1.93105,32.99471,100.0
10010102,Havemannstraße,17831.0,5.34038,-,8.47169,33.78453,22.17486,8.93949,1.40818,74.46675,49.64401,51.73645,1.87129,32.53278,100.0
10010203,Gewerbegebiet Bitterfelder Straße,1379.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10010204,Wuhletalstraße,10479.0,6.16279,-,5.7127,31.54559,20.67945,8.43592,2.75099,67.98643,49.59444,21.53128,1.99561,33.33915,73.51847
10010205,Marzahn Ost,8319.0,6.15385,-,5.44845,23.23796,15.24222,8.75105,4.1462,71.97802,35.40197,29.97064,1.96189,34.67015,32.46784
10010206,Ringkolonnaden,17015.0,5.09832,-,3.41623,36.01763,20.05289,10.89627,3.88664,68.23085,34.4426,22.44603,2.08516,35.62721,40.30561
10010207,Marzahner Promenade,10762.0,5.21064,-,3.36297,40.21677,21.25999,9.31983,0.94817,74.37687,42.15385,56.1982,1.96627,34.77179,0.0
10010308,Marzahner Chaussee,2329.0,4.14508,-,1.1236,47.96512,29.66939,21.33963,0.66924,44.66801,17.71894,16.06426,1.87291,38.93946,89.22284
10010309,Springpfuhl,14378.0,3.53179,-,2.72486,40.20942,19.38378,7.57407,1.006,73.92103,41.2381,31.01463,2.13695,35.99903,23.64724
10010310,Alt-Marzahn,17818.0,3.69497,-,2.31451,34.64684,17.72926,7.38579,1.62541,70.66869,37.24884,17.87495,2.08368,37.49933,75.1375
10010311,Landsberger Tor,2932.0,0.0,-,2.29008,21.8543,12.00546,2.96726,0.38574,72.41379,41.66667,75.51455,1.49216,36.13438,0.0
10020412,Alte Hellersdorfer Straße,6736.0,6.68486,-,10.04862,36.41941,26.32126,12.81176,2.94324,65.93279,58.17536,18.92792,1.3652,30.90677,0.0
10020413,Gut Hellersdorf,15530.0,5.16266,-,7.27273,27.58881,16.41983,9.72312,4.52501,61.92053,39.67828,47.15605,1.65357,33.34089,0.94012
10020414,Helle Mitte,1660.0,0.0,-,14.5749,60.91205,38.55422,12.3494,5.2927,75.60976,49.74874,0.0,1.49699,32.23373,0.0
10020415,Hellersdorfer Promenade,5550.0,7.24138,-,7.36498,34.70874,23.8018,16.84685,7.43885,53.58289,52.62009,16.36626,1.74703,30.81261,0.0
10020416,Böhlener Straße,5547.0,8.89968,-,7.93651,29.63265,23.8327,15.16135,2.93419,37.81213,37.46959,8.75887,1.78042,31.70615,0.0
10020517,Adele-Sandrock-Straße,8861.0,3.07692,-,2.6455,16.49832,8.79133,3.91604,1.26409,63.40058,29.34132,23.0154,2.14806,36.45209,0.0
10020518,Schleipfuhl,5167.0,4.3152,-,2.71399,21.49047,14.07006,8.57364,3.73717,44.92099,46.2754,99.56693,1.35669,31.68047,0.0
10020519,Boulevard Kastanienallee,6051.0,7.53846,-,7.14286,37.05128,28.16063,20.93869,4.4186,69.06077,35.10723,0.0,1.7964,29.4039,0.0
10020620,Kaulsdorf Nord II,3299.0,4.41767,-,6.17849,21.82254,13.00394,5.60776,-0.32015,70.81081,40.10989,67.30864,2.20643,35.61231,0.0
10020621,Gelbes Viertel,6071.0,4.55285,-,9.39044,19.14894,13.75391,7.37934,1.88484,52.67857,43.12354,86.27746,1.48625,33.65755,0.0
10020622,Kaulsdorf Nord I,8631.0,3.46821,-,2.39212,23.12984,11.30808,4.92411,0.51893,56.0,37.25962,68.40124,2.01101,31.26173,0.0
10020623,Rotes Viertel,6527.0,2.09424,-,3.06189,19.52055,9.83607,3.58511,0.91106,77.35043,34.86239,83.71965,1.54788,35.69894,0.0
10030724,Oberfeldstraße,7799.0,0.39578,-,0.45113,16.28959,14.65573,10.05257,1.62866,77.93367,1.80645,1.23108,2.03347,43.89768,0.0
10030725,Buckower Ring,6297.0,4.15094,-,4.85584,36.47059,18.37383,12.19628,6.67133,84.24479,18.27957,34.91679,1.96014,33.6565,56.18549
10030726,Alt-Biesdorf,3009.0,0.0,-,0.65531,18.5022,9.67099,4.12097,1.519,69.35484,28.09917,0.3873,1.889,40.20705,68.12895
10030727,Biesdorf Süd,9315.0,0.0,-,0.40424,15.1729,8.53462,3.10252,0.5013,57.78547,5.01792,0.0,2.03908,45.10392,71.31508
10040828,Kaulsdorf Nord,7719.0,3.65217,-,0.79942,13.24503,6.74958,3.10921,1.16415,52.91667,12.12121,1.77116,1.98653,44.3152,0.03887
10040829,Alt-Kaulsdorf,3762.0,1.25392,-,1.4742,13.12057,7.89474,5.02392,2.76325,62.43386,31.69399,0.0,1.96119,43.09357,0.0
10040830,Kaulsdorf Süd,7545.0,0.59524,-,0.58445,11.32239,5.32803,2.01458,0.19664,54.60526,10.79137,0.17889,2.10471,46.6998,98.26375
10040931,Mahlsdorf Nord,9323.0,0.97245,-,0.53792,13.11239,6.21045,2.46702,0.47228,59.56522,11.76471,0.21994,2.08935,45.57664,95.44138
10040932,Alt-Mahlsdorf,3956.0,1.06762,-,0.71942,12.07815,8.19009,4.24671,1.04569,36.90476,16.9697,5.27733,2.07735,46.06496,72.87664
10040933,Mahlsdorf Süd,14747.0,0.7,-,0.75901,10.26884,5.3299,2.38015,0.52662,54.98575,21.55689,0.0,2.11989,46.98101,98.65057
11010101,Dorf Malchow,592.0,0.0,-,0.0,12.32877,9.62838,5.57432,2.71718,18.18182,24.24242,30.13699,1.54561,32.75338,100.0
11010102,Dorf Wartenberg,2557.0,0.0,-,0.0,5.46875,4.57567,1.75987,0.00343,57.77778,6.66667,1.05171,2.11537,45.6578,83.96558
11010103,Dorf Falkenberg,1604.0,0.0,-,0.0,38.85135,25.31172,20.44888,18.03643,97.2561,16.14907,0.0,1.58042,36.31172,98.69077
11010204,Falkenberg Ost,8907.0,6.93431,-,6.72646,41.61111,26.27147,14.25845,3.92731,75.98425,49.11717,54.23211,1.86168,32.774,0.0
11010205,Falkenberg West,6713.0,3.663,-,5.47148,41.02128,24.68345,12.06614,2.41097,66.41975,41.38786,45.13927,1.92075,33.56115,0.04469
11010206,Wartenberg Süd,5997.0,3.35306,-,6.35838,30.04202,18.59263,10.6053,3.82246,63.20755,40.19449,66.48649,2.02901,33.76238,0.0
11010207,Wartenberg Nord,7113.0,5.26316,-,5.34022,28.16137,16.99705,9.53184,4.27174,61.65192,44.73282,93.10437,1.98552,30.9321,0.0
11010308,Zingster Straße Ost,11771.0,5.77576,-,3.19245,48.37905,25.12956,13.55025,5.31089,79.9373,51.78344,36.2488,1.83086,33.09082,0.0
11010309,Zingster Straße West,9670.0,6.09756,-,4.48585,39.07727,22.81282,13.38159,3.21512,78.05255,49.96047,87.96978,1.85315,32.43775,1.25129
11010310,Mühlengrund,5238.0,5.01567,-,1.36286,19.22456,10.17564,5.021,1.46935,74.90494,36.84211,4.03727,2.19149,39.03627,0.0
11020411,Malchower Weg,9242.0,4.74453,-,1.01553,42.79687,22.61415,16.34928,8.09629,75.38054,32.41053,36.37878,1.87113,38.57488,29.65808
11020412,Hauptstraße,6410.0,4.55408,-,2.94118,30.11305,16.86427,9.75039,3.82069,83.52,32.95455,43.38892,1.96911,36.28378,9.46958
11020513,Orankesee,4014.0,1.79641,-,0.74813,36.13349,19.03338,15.5705,13.12213,89.28,23.81729,23.66127,1.61659,36.60987,0.0
11020514,Große-Leege-Straße,9074.0,2.88858,-,2.44413,35.61047,17.85321,13.73154,3.96808,74.31782,35.66206,46.6843,1.95779,36.47355,0.0
11020515,Landsberger Allee,14529.0,3.23625,-,2.18549,42.5,21.47429,12.26512,2.17921,78.17059,45.07772,30.25751,1.83722,34.39397,0.06195
11020516,Weiße Taube,3725.0,0.0,-,0.65359,21.49533,9.71812,4.18792,1.00303,75.0,17.64706,0.0,1.75302,39.36591,12.85906
11030617,Hohenschönhausener Straße,6044.0,5.2,-,2.34292,64.83376,28.5407,17.43878,1.82807,77.79886,47.85156,25.93741,1.93514,32.62177,0.0
11030618,Fennpfuhl West,15954.0,2.65554,-,2.44009,43.58224,22.40191,12.91212,1.89625,74.02913,25.33666,34.11676,1.95073,34.74013,0.0
11030619,Fennpfuhl Ost,10784.0,4.64876,-,3.13577,49.44697,27.12352,15.48591,2.66031,69.7006,32.5,28.3119,1.9095,33.52856,5.91617
11030720,Herzbergstraße,5858.0,3.58491,-,4.96324,77.69784,63.41755,58.50119,3.587,55.7047,11.84988,0.0,1.20399,24.32076,96.67122
11030721,Rüdigerstraße,25327.0,2.24014,-,3.13212,42.69036,26.22498,19.6944,8.62632,68.76504,17.10499,31.37209,1.67924,33.15162,31.71714
11030824,Frankfurter Allee Süd,10019.0,2.28672,-,3.50109,51.04542,31.35043,18.53478,1.83147,77.92138,25.98556,49.8446,1.85368,33.04062,21.91836
11040925,Victoriastadt,3817.0,1.4652,-,15.30612,17.46442,19.12497,12.28714,2.23929,46.05544,13.9738,12.58341,1.7388,39.90647,99.76421
11040926,Weitlingstraße,28022.0,3.02744,-,4.72819,29.21671,18.00371,11.84427,2.33445,55.22748,27.05882,26.50382,1.89994,36.39194,76.63621
11041022,Rosenfelder Ring,5448.0,4.37063,-,3.10918,63.93162,30.32305,21.2188,6.85166,60.38062,34.79789,4.56667,1.75312,34.69383,78.2489
11041023,Gensinger Straße,5980.0,4.87365,-,3.62903,48.49075,28.7291,15.85284,2.55227,77.74262,43.65591,39.23889,1.79816,33.3801,77.45819
11041027,Tierpark,3033.0,2.8481,-,5.99315,53.125,28.91527,20.80448,9.92063,74.16799,21.25604,45.3668,1.68909,31.9878,40.12529
11041128,Sewanstraße,25108.0,2.61341,-,1.8805,41.64144,19.60331,11.66959,0.8869,73.72014,32.86566,47.66503,1.92895,34.91067,30.05018
11051229,Rummelsburg,3494.0,0.0,-,1.20773,20.2381,14.25301,6.78306,0.70119,55.6962,11.68831,6.68571,1.94448,45.55037,13.62335
11051330,Karlshorst West,9336.0,0.61983,-,3.03527,15.5465,16.63453,11.88946,1.35548,67.74775,6.06061,38.02676,1.73404,35.93766,7.0587
11051331,Karlshorst Nord,11073.0,1.53061,-,1.07981,28.47555,17.61943,13.49228,9.77159,84.67202,8.59482,22.50478,1.89307,38.9431,0.0
11051332,Karlshorst Süd,6668.0,0.0,-,1.93966,15.40313,10.13797,4.61908,0.56731,52.92208,9.93377,8.92328,1.94091,42.61038,0.0
12103115,Breitkopfbecken,7568.0,5.61798,-,9.27556,67.46765,39.13848,21.94767,1.95841,63.63636,40.9121,2.88462,1.75026,34.7027,100.0
12103116,Hausotterplatz,9479.0,3.77856,-,6.61654,68.49558,43.5489,24.88659,3.50315,61.50911,39.0991,0.27554,1.57949,31.98207,100.0
12103117,Letteplatz,10672.0,4.47761,-,8.16327,74.00761,49.51274,30.01312,4.44284,58.75741,35.34338,12.71718,1.61516,32.33058,100.0
12103218,Teichstraße,13515.0,3.63409,-,7.09324,63.47535,40.0,21.73881,3.48576,64.63581,36.91968,1.31245,1.63922,32.19319,73.71809
12103219,Schäfersee,8803.0,5.11364,-,4.92048,70.35061,40.40668,22.03794,3.9348,64.02062,40.28011,0.0622,1.7327,34.35408,100.0
12103220,Humboldtstraße,4601.0,4.28571,-,4.21147,47.20149,25.36405,12.43208,1.70845,57.86713,25.9481,0.88433,2.0539,36.98739,96.93545
12214125,Waldidyll/Flughafensee,7315.0,1.67131,-,2.05096,45.10184,26.50718,13.98496,3.56383,64.71163,16.2891,1.89816,1.89556,40.26425,35.07861
12214126,Tegel Süd,7651.0,5.14604,-,7.49296,51.90194,33.00222,15.12221,2.5146,65.25497,44.35946,66.98434,1.90995,35.03908,0.56202
12214421,Reinickes Hof,2598.0,6.93069,-,4.87329,57.90885,32.40955,18.01386,2.10913,48.2906,40.0463,0.0,1.84796,35.76059,91.10855
12214422,Klixstraße,7955.0,6.84524,-,11.28668,78.85572,55.17285,30.21999,3.54205,55.69884,50.02241,44.54038,1.58718,30.82401,100.0
12214423,Mellerbogen,5517.0,3.21932,-,4.09091,67.45152,36.16096,16.92949,2.31077,57.49465,33.52668,2.32102,1.93366,36.79101,100.0
12214424,Scharnweberstraße,10663.0,5.7548,-,6.68164,73.77778,47.37879,28.83804,3.05596,61.88618,42.37229,0.931,1.69333,32.68077,100.0
12214527,Alt-Tegel,10698.0,2.60047,-,2.7381,37.53149,18.8353,10.16078,1.19161,56.39374,21.25813,1.6342,1.85764,41.98691,0.48607
12214528,Tegeler Forst,252.0,0.0,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12224229,Konradshöhe/Tegelort,6081.0,0.0,-,0.48622,31.15424,13.1064,5.52541,1.33449,53.27381,7.33333,0.0,2.17283,50.00724,0.0
12224230,Heiligensee,18043.0,1.38889,-,1.08849,22.00413,11.95477,5.19315,1.27938,53.68196,7.56824,2.04183,2.09921,46.29923,20.80031
12231101,Hermsdorf,16532.0,1.29781,-,1.02143,21.50538,11.8316,5.58311,0.94137,43.01192,15.60914,3.44028,2.28061,50.87473,0.43552
12231102,Frohnau,16886.0,1.12211,-,1.10358,21.2609,11.36444,4.68435,0.83082,46.52339,10.3876,0.0,2.3073,52.79279,0.0
12301203,Wittenau Süd,15270.0,4.34492,-,2.86703,57.88308,28.9129,18.59201,4.00925,72.38464,28.32392,0.91153,1.7296,34.09555,0.85789
12301204,Wittenau Nord,6561.0,2.05811,-,2.53623,47.03065,25.57537,15.37875,7.43324,78.9891,16.64921,9.57063,1.893,41.97897,0.41152
12301205,Waidmannslust,4924.0,2.53165,-,1.45706,28.62797,17.16084,7.77823,2.2031,47.78068,19.36416,0.0,2.17526,48.07717,0.0
12301206,Lübars,5120.0,1.58014,-,2.48062,30.83049,15.11719,5.07812,0.77142,62.69231,9.00901,3.66516,2.04062,44.62227,4.72656
12302107,Schorfheidestraße,3054.0,1.97183,-,1.89873,65.74468,37.65553,15.78258,2.47143,71.36929,28.04598,19.22179,1.88998,40.61231,100.0
12302108,Märkisches Zentrum,14505.0,4.66627,-,4.91021,64.4623,40.54464,19.15891,3.13052,72.75999,53.11314,79.42765,1.64764,32.25309,100.0
12302109,Treuenbrietzener Straße,11666.0,6.15051,-,8.43585,71.23431,49.54569,24.87571,1.64402,68.95245,57.77052,99.96081,1.50866,29.4718,100.0
12302110,Dannenwalder Weg,10481.0,5.03003,-,5.96765,74.3083,52.50453,26.2952,1.89026,75.90711,53.1238,93.52047,1.49203,29.79811,100.0
12302211,Lübarser Straße,3301.0,0.0,-,2.51631,49.29178,25.1439,10.51197,1.27416,62.82421,19.72789,28.62297,2.00545,41.48198,71.52378
12302212,Rollbergesiedlung,5929.0,5.22088,-,9.59781,63.05819,43.16074,26.32822,10.57529,68.35362,66.44562,0.0,1.59841,31.97015,0.0
12304313,Borsigwalde,6619.0,3.06947,-,4.80501,39.97613,20.13899,12.02599,2.19958,55.27638,32.50346,17.61538,1.97084,39.3851,100.0
12304314,Ziekowstraße/Freie Scholle,9660.0,1.78998,-,3.62473,24.329,12.73292,5.82816,0.57968,55.77265,24.79508,13.53487,2.16522,41.48882,0.0
