id,name,inhabitants,s1_percentage_unemployed,s2_percentage_long_term_unemployed,s3_percentage_transfer_payments_recipients,s4_percentage_transfer_payments_recipients_below_15_years,d1_percentage_unemployed,d2_percentage_long_term_unemployed,d3_percentage_transfer_payments_recipients,d4_percentage_transfer_payments_recipients_below_15_years
06030504,Teltower Damm,11122.0,2.46066,0.68631,2.77828,5.26676,-0.53043,-0.03626,-0.24235,-0.99706
06030605,Botanischer Garten,6935.0,4.05165,1.55833,5.2199,9.875,-1.26632,-0.6575,-0.52076,-4.49846
06030606,Hindenburgdamm,5223.0,5.4556,2.32153,8.46257,17.23602,-1.15974,-0.41585,0.273,-0.79676
06030607,Goerzwerke,3020.0,2.52976,0.84325,4.00662,8.75706,-0.6188,-0.1767,0.36577,-2.38663
06030608,Schweizer Viertel,13113.0,2.77675,0.7249,2.70724,3.03178,-0.37425,-0.39363,0.61033,0.69229
06030609,Augustaplatz,12047.0,4.43826,1.62957,5.86038,12.65356,-0.73896,-0.22892,0.45817,-0.51463
06030610,Lichterfelde West,8103.0,2.95772,1.02062,3.13464,5.45906,-0.09852,-0.16112,-0.08879,0.41773
06040701,Wannsee,10113.0,2.40708,0.76106,2.17542,2.63158,-0.52921,-0.0515,-0.07772,-1.06096
06040702,Düppel,5292.0,2.45129,0.62854,3.26909,3.32103,-0.13207,-0.15248,-0.03315,-0.08529
06040703,Nikolassee,10851.0,2.47765,0.62725,2.70021,4.09315,-0.34196,-0.25387,0.18062,0.22808
06040804,Krumme Lanke,7585.0,2.15414,0.57444,1.64799,1.73469,-0.41182,-0.29702,0.12454,-0.5194
06040805,Fischerhüttenstraße,5405.0,2.52157,0.89582,3.45976,5.22088,-0.51173,-0.06033,0.42831,0.11578
06040806,Fischtal,7299.0,2.94047,0.62156,2.6853,4.46521,-0.17616,-0.49848,0.05627,0.87598
06040807,Zehlendorf Eiche,5770.0,3.33549,1.1658,4.59272,7.74457,-0.61822,-0.08781,0.26454,1.59931
06040808,Hüttenweg,4592.0,2.56667,0.43333,2.56969,4.23117,0.26036,-0.07117,0.54559,1.20086
06040809,Thielallee,5136.0,1.91205,0.47801,1.40187,1.46277,0.48915,0.27947,-0.18799,-0.37859
06040810,Dahlem,7091.0,2.09685,0.37444,1.64998,2.18905,0.4203,-0.16722,0.7454,1.13531
07010101,Wittenbergplatz/Viktoria-Luise-Platz,10130.0,5.77596,1.99825,10.56269,14.90803,-0.8075,-0.40425,-0.44083,-4.45859
07010102,Nollendorfplatz,15907.0,7.78371,2.64336,20.24266,43.99557,-0.98448,-0.6314,0.4692,0.77617
07010103,Barbarossaplatz,10257.0,5.7554,1.98181,9.37896,18.33061,0.09839,0.12818,-0.66523,-0.37745
07010104,Dennewitzplatz,13701.0,8.46963,3.08606,22.5312,43.3241,-1.47704,-0.80568,-0.81101,-4.6317
07020201,Bayerischer Platz,10496.0,5.16807,1.65266,8.66044,16.71183,-1.21944,-0.39134,0.06828,-1.55218
07020202,Volkspark (Rudolf-Wilde-Park),10237.0,6.97297,2.33784,13.11908,29.45484,-0.38573,0.0295,1.21916,1.91996
07020203,Kaiser-Wilhelm-Platz,17768.0,6.42776,2.1954,14.28411,27.28905,-1.34993,-0.63703,-0.46326,-2.16686
07020204,Schöneberger Insel,11779.0,5.82651,2.00764,10.75643,19.91786,-1.76054,-0.33968,-1.20496,-6.7488
07030301,Friedenau,24695.0,3.49608,1.04882,5.18728,8.16019,-0.61536,-0.20302,-0.2505,-1.14806
07030302,Ceciliengärten,9351.0,4.12644,1.15229,6.29879,10.91667,-0.74698,-0.52493,-0.67312,-0.87865
07030303,Grazer Platz,12334.0,7.19736,2.67623,14.05059,30.13458,-0.60989,-0.33547,-1.27286,-3.09949
07040401,Neu-Tempelhof,18419.0,6.21998,2.04347,11.537,21.96154,-0.97756,-0.39383,-0.66667,-2.25961
07040402,Lindenhofsiedlung,2293.0,6.9403,2.38806,14.17357,30.46875,-2.23923,-1.2675,-0.71701,-10.05757
07040403,Manteuffelstraße,23743.0,6.96271,2.7875,14.06309,34.73903,-1.2401,-0.10725,-0.62646,-3.48793
07040404,Marienhöhe,5102.0,7.43374,2.06852,13.46531,34.46328,-0.77546,-0.71202,0.07792,1.37916
07040405,Rathaus Tempelhof,11155.0,7.96333,2.42305,15.95697,39.10991,-1.23921,-0.77783,-0.24441,-3.90084
07040406,Germaniagarten,3911.0,11.99593,4.1003,28.99514,71.01727,-2.21132,-0.95279,2.67202,5.77918
07050501,Rathausstraße,16062.0,7.44028,2.89869,15.60204,37.28048,-1.18758,-0.23872,0.61968,-2.32672
07050502,Fritz-Werner-Straße,8120.0,8.03554,2.76407,13.5468,32.37327,-1.63058,-0.47171,-0.18047,-3.43402
07050503,Eisenacher Straße,9145.0,7.2,2.97391,11.95189,30.94737,-1.40663,0.12817,0.10256,-2.00458
07050504,Imbrosweg,5588.0,7.49149,2.52554,13.43951,27.73613,-1.1494,-0.6672,0.28258,-1.49464
07050505,Hundsteinweg,10586.0,5.03217,1.93037,9.38976,27.38462,-0.85786,-0.15806,1.34005,4.41612
07050506,Birnhornweg,2305.0,3.70634,0.49893,4.12148,12.11073,-0.21523,-1.16019,1.31478,2.95042
07060601,Marienfelder Allee Nordwest,10109.0,8.80686,2.26647,20.17015,47.02567,-0.82361,-0.88918,2.12146,5.69045
07060602,Kirchstraße,4638.0,3.47003,1.12163,5.30401,12.43697,-0.83669,-0.31395,0.50592,2.14538
07060603,Marienfelde Nordost,3176.0,6.89855,2.08696,14.04282,37.52212,-1.65723,-0.37711,0.72165,-12.06005
07060604,Marienfelde Süd,14304.0,8.44546,3.29169,17.21197,42.18916,-0.84571,-0.09251,0.29367,-1.68956
07070701,Kettinger Straße/Schillerstraße,10474.0,4.22151,1.38042,6.75005,17.81565,-0.52897,-0.31504,0.63936,0.10405
07070702,Alt-Lichtenrade/Töpchiner Weg,10801.0,4.12449,1.66188,7.75854,17.19884,-0.96561,-0.40894,0.20264,0.05598
07070703,John-Locke-Straße,7304.0,8.6715,3.26087,14.84118,36.90176,-1.3399,-0.61598,-0.35935,-5.66234
07070704,Nahariyastraße,8390.0,10.77017,4.06421,26.01907,58.51499,-1.75541,-0.33611,2.3109,-1.45374
07070705,Franziusweg/Rohrbachstraße,6973.0,3.2571,0.693,4.21626,8.78156,-0.39783,-0.7826,0.0496,-1.53677
07070706,Horstwalder Straße/Paplitzer Straße,3919.0,3.92499,0.91583,7.65501,17.80303,-1.1973,-0.56087,2.52474,4.55251
07070707,Wittelsbacherstraße,2936.0,2.72673,0.82988,3.74659,11.74935,-0.27572,-0.39561,0.87731,2.21089
08010115,Hasenheide,874.0,5.40541,1.5015,10.64073,26.36364,-2.91555,-0.43015,0.72147,3.28671
08010116,Wissmannstraße,3576.0,10.55575,3.63509,25.13982,49.26471,-1.82658,-0.23891,-2.32896,-3.5198
08010117,Schillerpromenade,15949.0,9.25897,2.84349,21.11731,47.50542,-1.36084,-0.34784,-1.57328,-7.39435
08010118,Silbersteinstraße,11755.0,11.66972,3.4929,29.59592,68.2333,0.23887,-0.37829,-1.27982,-1.88165
08010211,Flughafenstraße,9929.0,8.95503,2.75933,23.26518,58.16243,-1.16748,-0.42097,-0.91161,-3.44821
08010212,Rollberg,7432.0,11.20955,3.58243,34.23036,65.53628,-0.89824,-0.38292,-1.66742,-2.45176
08010213,Körnerpark,12649.0,9.28754,2.89083,24.87153,59.84533,-1.34754,-0.43579,-1.33827,-6.24934
08010214,Glasower Straße,8063.0,11.54727,3.77821,28.38894,60.99426,-0.91285,-0.6251,-1.71168,-5.97243
08010301,Reuterkiez,27792.0,7.63129,2.25201,17.24237,37.87966,-0.69129,-0.27012,-1.82014,-6.96433
08010302,Bouchéstraße,3670.0,9.5906,3.33586,21.14441,51.47783,-1.32529,-0.77629,-2.16246,-3.36088
08010303,Donaustraße,8512.0,9.54006,2.99703,25.66964,60.91234,-0.65121,0.2083,-0.09041,-2.74963
08010404,Rixdorf,23647.0,9.40998,3.01768,22.57792,50.34591,-1.02542,-0.06662,-1.76708,-7.55226
08010405,Hertzbergplatz,9145.0,8.97529,2.50036,19.81411,46.71164,-0.28613,-0.14576,-1.90144,-6.46652
08010406,Treptower Straße Nord,7071.0,12.6808,3.68536,32.55551,69.80976,-0.86375,-0.51266,-0.427,-3.83771
08010407,Gewerbegebiet Ederstraße,835.0,9.80392,2.52101,13.89222,43.05556,-0.78431,-0.42017,-4.335,-9.80159
08010508,Weiße Siedlung,5614.0,13.88203,5.29492,42.00214,73.19672,-1.52405,0.21538,0.09494,0.86368
08010509,Schulenburgpark,9489.0,15.89634,5.87653,43.85077,77.07641,-0.1234,0.20218,-1.60568,-0.69103
08010510,Gewerbegebiet Köllnische Heide,502.0,8.69565,3.06905,23.50598,52.05479,-2.34331,0.47165,7.05689,22.42516
08020619,Buschkrugallee Nord,10947.0,11.37038,3.41246,25.8427,52.95393,2.02796,0.31223,0.31098,1.49992
08020620,Tempelhofer Weg,9286.0,9.5207,3.1627,22.55008,56.44891,-0.28613,-0.27134,-0.4393,-3.29577
08020621,Mohriner Allee Nord,2322.0,1.80296,0,2.23945,6.02007,-0.45802,-0.5814,0.08242,-0.10238
08020622,Parchimer Allee,14255.0,6.82586,2.14808,14.59839,33.15881,-0.63309,0.01695,-0.16033,-0.96963
08020623,Ortolanweg,1289.0,8.02548,2.03822,15.98138,51.51515,1.33256,0.46341,-0.15786,4.36068
08020624,Britzer Garten,1265.0,5.19159,1.3597,8.4585,13.94231,-2.04525,-1.1403,-1.96182,-8.48193
08020625,Handwerker-Siedlung,3337.0,6.82594,2.09654,10.03896,19.61326,-0.82933,-0.40707,-0.58848,-0.78334
08020726,Buckow West,8344.0,4.64939,1.31479,7.39453,19.87111,0.01363,-0.00972,-1.06042,-1.23616
08020727,Buckow Mitte,11651.0,5.75939,1.65181,11.67282,30.84371,-0.07713,-0.08298,1.24085,1.23944
08020728,Buckow Ost,8444.0,8.59885,2.39923,19.26812,49.14146,0.06297,-0.18681,0.3205,1.41022
08030829,Gropiusstadt Nord,12454.0,9.85041,3.48575,25.36534,60.13001,-0.53697,0.1285,-0.48847,-3.92633
08030830,Gropiusstadt Süd,7321.0,8.98876,3.31971,17.37468,54.74642,0.15466,0.34077,-0.55712,-1.44273
08030831,Gropiusstadt Ost,17099.0,10.05132,3.20519,23.60372,53.18367,-0.24885,-0.46363,-0.36023,0.71712
08040932,Goldhähnchenweg,2879.0,6.0225,2.31635,15.6999,42.43902,-0.07093,-0.12103,1.44527,5.47627
08040933,Vogelviertel Süd,4129.0,4.66153,1.66194,8.16178,22.52747,-0.50513,0.0786,-0.59234,-0.62068
08040934,Vogelviertel Nord,2688.0,5.96756,2.02781,11.56994,26.80965,2.19078,0.7313,1.29444,3.01362
08041035,Blumenviertel,8103.0,3.77205,0.95315,5.08454,14.13953,-0.09069,-0.25909,0.9046,3.00486
08041036,Zittauer Straße,6765.0,2.91848,0.9889,3.78418,10.23622,-0.42803,0.26848,-0.11173,1.4829
08041037,Alt-Rudow,9682.0,4.91192,1.47358,10.54534,30.79096,-0.61537,-0.37451,0.92117,1.0899
08041038,Waßmannsdorfer Chaussee,6913.0,3.54972,1.06978,4.68682,10.94118,0.12215,-0.05607,0.17262,-0.02657
08041039,Frauenviertel,3858.0,3.32046,0.65637,10.31623,22.33169,-1.62416,-0.92591,-2.91867,-6.86896
08041040,Waltersdorfer Chaussee Ost,7987.0,4.31854,1.34707,9.00213,21.98905,-0.07835,0.02411,-0.52109,-0.74646
09010101,Elsenstraße,11934.0,6.8864,2.51444,11.2787,20.46719,-1.8784,-0.90538,-1.79279,-6.37367
09010102,Am Treptower Park Nord,70.0,0,0,0,0,0,0,0,0
09010201,Am Treptower Park Süd,4319.0,4.37878,1.67319,6.36721,11.17241,-0.65927,-0.21155,0.18189,1.17241
09010202,Köpenicker Landstraße,6823.0,7.19014,2.7391,10.42064,31.03448,-2.93973,-1.18062,-0.09707,-3.34707
09010301,Baumschulenstraße,15387.0,5.88295,2.16902,9.0596,24.62831,-1.79764,-0.45283,-0.38681,-4.61697
09010302,Späthsfelde,2906.0,2.48576,1.08752,2.71851,7.56303,-0.4158,-0.00056,0.44192,2.5379
09010401,Johannisthal West,8203.0,5.186,1.79431,6.83896,20.83863,-1.13178,-0.82238,0.33718,-1.0647
09010402,Johannisthal Ost,11480.0,4.62975,1.73935,7.77003,14.8855,-0.67041,-0.24821,-0.18377,-0.21967
09020501,Oberschöneweide West,6683.0,10.07861,4.03145,19.6319,43.27485,-3.05443,-1.20461,1.44417,0.589
09020502,Oberschöneweide Ost,14865.0,7.96029,3.13729,14.38278,31.43138,-0.85829,-0.63928,0.45285,0.76326
09020601,Schnellerstraße,7658.0,6.75377,2.35554,13.16271,33.2997,-1.80392,-0.25985,0.64422,-0.62515
09020602,Oberspree,3512.0,5.38385,2.09372,8.34282,20.20202,0.01676,-0.13413,2.02366,-1.24726
09020701,Adlershof West,1259.0,1.87441,0.4686,2.22399,9.09091,-3.74619,-3.04428,-3.48467,-17.57576
09020702,Adlershof Ost,16091.0,6.31981,2.32688,9.19147,21.18003,-1.08236,-0.50197,0.44916,-0.1547
09020801,Spindlersfeld,2935.0,4.83549,1.84447,8.55196,15.48223,-0.87297,-0.50008,0.74217,-0.88681
09020802,Köllnische Vorstadt,7737.0,8.07018,3.23587,18.18534,43.47134,-3.48353,-1.22711,-1.07718,-8.19107
09030901,Dorf Altglienicke,12998.0,2.59846,0.90888,3.60055,7.36,-0.66857,-0.13995,0.45856,-0.75765
09030902,Wohngebiet II,5667.0,10.14267,4.46174,23.85742,53.7514,-4.04549,-1.53219,0.17456,-3.05206
09030903,Kölner Viertel,8063.0,4.8451,1.60303,9.27694,17.99163,-0.9213,-0.82881,-0.10767,-0.73496
09031001,Bohnsdorf,12776.0,3.58191,1.25917,4.79806,11.66181,-0.49717,-0.15475,-0.43887,-2.12895
09031101,Grünau,6041.0,4.00433,0.89286,4.9164,10.67821,-0.3842,-0.51147,1.30515,2.77443
09031201,Karolinenhof,1799.0,2.05415,0,1.27849,0,-0.43627,-0.86207,-0.02537,-1.96078
09031202,Schmöckwitz/Rauchfangswerder,2475.0,2.47619,0.7619,3.35354,8.20189,-1.69048,-0.42857,0.58875,2.39984
09041301,Kietzer Feld/Nachtheide,14437.0,5.24463,1.80891,6.82967,17.5705,-1.65365,-0.83752,0.01133,-1.33294
09041302,Wendenschloß,1812.0,2.85189,0.73597,2.09713,5.5336,0.69167,0.28593,1.26008,5.5336
09041401,Allende I,4962.0,4.83396,1.55528,6.48932,19.18977,-0.88418,-0.33576,-0.28055,1.25604
09041402,Allende II,1485.0,3.51262,1.427,4.98316,8.78049,-0.3877,0.01855,-0.96278,-5.12326
09041501,Altstadt Kietz,7382.0,7.5356,2.8481,14.42698,30.17603,-0.99169,-0.52269,0.12335,-2.59031
09041601,Müggelheim,6582.0,2.25042,0.57458,2.11182,2.97927,-0.84309,-0.50347,-0.05009,-0.75001
09051701,Hirschgarten,3583.0,5.68295,1.69492,6.25174,13.46154,1.71797,0.81953,2.13477,5.44967
09051702,Bölschestraße,14685.0,3.67139,1.19956,3.84065,7.00837,-0.72202,-0.39804,-0.2336,-0.43053
09051801,Rahnsdorf/Hessenwinkel,9393.0,3.45496,0.93425,2.75737,4.80929,-0.34342,-0.21787,0.33507,0.89664
09051901,Dammvorstadt,10747.0,5.36469,1.88679,6.93217,14.12959,-1.13728,-0.38662,-0.81969,-3.16818
09052001,Köpenick Nord,12775.0,4.24841,1.59654,5.07241,10.9569,-1.44055,-0.51896,0.2594,-1.22258
10010101,Marzahn West,5671.0,8.45036,2.58684,24.66937,49.47368,-2.12586,-1.30326,-1.58852,-5.6516
10010102,Havemannstraße,17831.0,10.15631,3.06147,25.56222,54.13078,-2.15557,-1.21326,-3.51935,-8.08782
10010203,Gewerbegebiet Bitterfelder Straße,1379.0,0,0,0,0,0,0,0,0
10010204,Wuhletalstraße,10479.0,8.8393,2.30401,22.41626,46.42254,-2.12058,-1.89278,-1.14538,-7.51076
10010205,Marzahn Ost,8319.0,8.97174,2.46851,20.02645,46.40575,-2.86878,-1.99962,-2.2262,-5.56078
10010206,Ringkolonnaden,17015.0,7.94134,2.01992,16.89686,43.9781,-1.53991,-1.28792,-1.48057,-6.25091
10010207,Marzahner Promenade,10762.0,8.09595,2.29385,18.25869,46.04651,-1.98179,-1.01741,-2.12611,-8.1687
10010308,Marzahner Chaussee,2329.0,5.39523,1.31744,6.95578,14.48276,-0.39462,-0.54103,0.95019,3.9217
10010309,Springpfuhl,14378.0,6.92343,1.90831,14.3344,38.05742,-1.89976,-1.38629,-1.16931,-5.67707
10010310,Alt-Marzahn,17818.0,6.91807,1.97266,13.25626,36.10627,-1.44198,-0.79622,-1.2924,-4.94156
10010311,Landsberger Tor,2932.0,3.96096,0.97589,7.16235,16.08911,0.26988,0.01053,0.47077,2.3734
10020412,Alte Hellersdorfer Straße,6736.0,11.7854,3.54002,33.81829,60.40738,-3.71625,-1.686,-1.1069,-2.35356
10020413,Gut Hellersdorf,15530.0,9.05576,2.47302,20.65679,47.84483,-1.77361,-0.90486,-1.75919,-7.35478
10020414,Helle Mitte,1660.0,7.34659,2.33362,22.04819,46.09375,-1.01519,-0.22611,-1.59475,-5.87475
10020415,Hellersdorfer Promenade,5550.0,12.7934,3.55945,33.36937,69.96234,-2.18156,-1.68705,0.6205,-1.15341
10020416,Böhlener Straße,5547.0,11.0835,2.7833,27.05967,55.26802,-2.94546,-1.31056,-0.68728,-1.1549
10020517,Adele-Sandrock-Straße,8861.0,4.90134,1.60726,10.81142,29.01408,-1.68213,-0.62363,-0.59309,-2.66293
10020518,Schleipfuhl,5167.0,8.47732,2.29482,19.52777,40.75203,-1.46006,-0.80891,-0.80919,-7.21177
10020519,Boulevard Kastanienallee,6051.0,12.35465,3.46415,29.87936,57.3688,-2.57928,-1.79639,-2.83318,-4.33167
10020620,Kaulsdorf Nord II,3299.0,7.01122,1.96314,16.15641,43.71585,-1.37985,-1.15464,-1.56775,-3.23376
10020621,Gelbes Viertel,6071.0,8.52874,2.48276,23.80168,46.05027,-2.00117,-0.88317,-1.42233,-7.31656
10020622,Kaulsdorf Nord I,8631.0,6.02585,1.52922,11.55138,31.51093,-2.05087,-1.02225,-2.88019,-11.8554
10020623,Rotes Viertel,6527.0,6.47821,2.33216,10.77065,25.56894,-1.48268,-0.41459,-1.30865,-7.14268
10030724,Oberfeldstraße,7799.0,1.83432,0.39448,1.43608,2.0436,-0.48631,-0.30171,-0.12965,-2.08746
10030725,Buckower Ring,6297.0,6.87679,1.88634,10.71939,15.80278,-0.73793,-0.91245,-1.50092,-7.16786
10030726,Alt-Biesdorf,3009.0,2.75378,0.75594,2.85809,5.83756,-0.63605,-0.09152,1.31098,2.99665
10030727,Biesdorf Süd,9315.0,2.05983,0.55583,1.20236,3.44545,-0.08967,0.04251,0.14664,1.6001
10040828,Kaulsdorf Nord,7719.0,3.71204,0.95613,5.22088,12.98315,-0.43372,-0.51254,-0.8903,-2.97097
10040829,Alt-Kaulsdorf,3762.0,2.41838,0.6449,3.88091,4.71092,-0.91353,-0.33758,0.67131,1.04959
10040830,Kaulsdorf Süd,7545.0,2.0936,0.59524,1.80252,3.43035,-0.35977,-0.09414,-0.78299,-2.26161
10040931,Mahlsdorf Nord,9323.0,2.03854,0.47778,1.81272,2.1097,-0.65734,-0.37355,-0.19298,-1.03016
10040932,Alt-Mahlsdorf,3956.0,2.77778,0.52553,2.12336,2.83843,-0.49847,-0.40523,-0.79598,-2.44893
10040933,Mahlsdorf Süd,14747.0,2.30039,0.69115,1.98006,3.86039,-0.49429,-0.22666,-0.13031,-0.27992
11010101,Dorf Malchow,592.0,3.47222,1.85185,9.29054,12.5,-7.20739,-0.33261,-3.38803,4.02542
11010102,Dorf Wartenberg,2557.0,1.88053,0.71903,2.07274,3.8806,-1.19059,-0.35856,-0.26918,-2.31135
11010103,Dorf Falkenberg,1604.0,4.13565,0.57899,4.55112,8.36653,1.16535,-0.60913,1.90521,1.99711
11010204,Falkenberg Ost,8907.0,9.62653,3.65422,24.76704,51.32911,-2.52389,-1.41767,-0.20461,-5.55224
11010205,Falkenberg West,6713.0,7.34685,2.60762,20.92954,47.94521,-2.89035,-1.32497,-1.63418,-3.82297
11010206,Wartenberg Süd,5997.0,7.20656,3.06098,17.89228,45.30864,-1.55819,-0.45455,-0.59397,-5.30864
11010207,Wartenberg Nord,7113.0,7.91277,2.90758,18.2061,39.13808,-1.68055,-0.49179,-0.04441,-3.94971
11010308,Zingster Straße Ost,11771.0,8.67111,3.15546,20.52502,50.31411,-1.73366,-0.95867,1.76365,-0.10724
11010309,Zingster Straße West,9670.0,9.76592,3.10124,22.76112,51.84941,-1.31694,-1.43062,-0.56628,-2.94978
11010310,Mühlengrund,5238.0,6.64196,2.50855,9.98473,27.8777,-1.06296,-0.66085,-1.07122,-5.45564
11020411,Malchower Weg,9242.0,6.18726,1.74428,11.29626,28.50436,0.65073,0.08903,3.42892,6.31719
11020412,Hauptstraße,6410.0,6.80289,2.56666,12.3869,27.13085,-0.81914,-0.7484,-1.1972,-5.33329
11020513,Orankesee,4014.0,2.80488,0.20325,4.80817,10.50532,-0.04826,-0.7322,2.62528,6.65136
11020514,Große-Leege-Straße,9074.0,5.66682,1.84754,12.03438,28.22648,-1.09133,-0.6396,1.93301,4.38032
11020515,Landsberger Allee,14529.0,6.95865,2.49,14.78422,39.40937,-1.6428,-0.61791,0.47257,-0.43063
11020516,Weiße Taube,3725.0,2.28,0.64,3.43624,8.26087,-0.69501,-0.03434,-0.23447,-1.90079
11030617,Hohenschönhausener Straße,6044.0,9.45674,3.67922,18.69623,57.64192,-1.29749,-0.10627,-0.13134,-4.09721
11030618,Fennpfuhl West,15954.0,5.86708,2.108,11.61464,31.48789,-1.68186,-0.72416,-0.47425,-3.23003
11030619,Fennpfuhl Ost,10784.0,7.74874,2.58291,16.61721,42.34503,-1.91362,-0.94906,-0.39864,-6.01293
11030720,Herzbergstraße,5858.0,4.71316,1.19428,11.04473,34.72,-0.34029,-0.38492,0.24129,1.19619
11030721,Rüdigerstraße,25327.0,5.97894,1.94752,10.18676,20.06315,-1.37756,-0.8135,-0.44844,-4.66055
11030824,Frankfurter Allee Süd,10019.0,6.55188,2.17888,14.0533,38.77028,-1.75336,-0.87046,-0.43091,-1.41987
11040925,Victoriastadt,3817.0,5.50033,1.62359,9.3005,13.55207,-1.32998,-0.19071,-1.87316,-5.5319
11040926,Weitlingstraße,28022.0,6.80816,2.25323,11.57305,25.97668,-1.00871,-0.42599,-1.15569,-5.92415
11041022,Rosenfelder Ring,5448.0,8.33568,2.78795,14.59251,46.88716,-2.66241,-1.78929,-0.63941,-2.22395
11041023,Gensinger Straße,5980.0,9.0294,3.25267,18.79599,43.03233,-0.83268,-0.15613,0.14129,-1.21441
11041027,Tierpark,3033.0,6.60377,1.63853,14.90274,34.02299,-2.26939,-1.79097,-2.84745,-9.56676
11041128,Sewanstraße,25108.0,6.56687,2.29487,12.11566,38.67925,-1.00179,-0.85513,0.22758,-3.42602
11051229,Rummelsburg,3494.0,3.4959,0.64739,3.86377,3.27654,-1.02561,-0.88905,0.03336,0.1085
11051330,Karlshorst West,9336.0,3.23387,0.89666,5.33419,8.5997,-0.92934,-0.48002,-0.56387,-1.87296
11051331,Karlshorst Nord,11073.0,3.01627,0.89787,3.91041,5.67493,-0.89954,-0.5053,-0.23758,-0.24137
11051332,Karlshorst Süd,6668.0,2.79802,0.79944,2.92442,3.22798,-0.22939,-0.05873,-0.26462,-0.60725
12103115,Breitkopfbecken,7568.0,10.09086,3.96288,22.59514,52.50545,-0.89281,-0.04178,-0.79055,-1.9883
12103116,Hausotterplatz,9479.0,8.58248,2.90049,23.57844,52.45442,-1.52782,-0.59216,-0.10348,-1.2507
12103117,Letteplatz,10672.0,9.51559,3.01261,22.93853,51.88018,-0.88714,-0.5451,-1.46629,-3.69922
12103218,Teichstraße,13515.0,8.41101,2.75189,20.57714,52.77149,-1.40027,-0.72953,-0.83333,-1.19676
12103219,Schäfersee,8803.0,9.48001,3.1659,20.23174,52.5066,-1.24536,-0.30569,-0.30387,-2.03886
12103220,Humboldtstraße,4601.0,7.45383,2.53958,12.38861,33.55408,0.52999,0.09975,-0.64539,3.00516
12214125,Waldidyll/Flughafensee,7315.0,3.47023,1.2115,6.94463,15.19139,-0.86361,-0.07578,0.17804,-0.92114
12214126,Tegel Süd,7651.0,9.31282,3.30256,20.54633,44.35564,0.10614,-0.18387,-0.13967,-0.92156
12214421,Reinickes Hof,2598.0,9.69213,3.1927,17.43649,46.52568,-0.77365,-0.60258,0.60975,3.96616
12214422,Klixstraße,7955.0,11.14498,3.84835,29.51603,62.96296,-0.13914,-0.07322,0.41873,0.19784
12214423,Mellerbogen,5517.0,7.00562,2.39432,14.77252,42.59259,-0.22187,-0.44928,-0.40637,-1.64149
12214424,Scharnweberstraße,10663.0,10.70991,3.66535,23.60499,53.6617,0.60805,0.26086,-0.34658,-1.11493
12214527,Alt-Tegel,10698.0,4.86921,1.56004,6.85175,16.33065,-0.46349,0.04778,-0.53746,-1.62897
12214528,Tegeler Forst,252.0,0,0,0,0,0,0,0,0
12224229,Konradshöhe/Tegelort,6081.0,2.09529,0.60276,2.20358,5.63003,-0.77497,-0.31573,-0.07481,-0.14714
12224230,Heiligensee,18043.0,2.47396,0.77195,2.7379,4.93562,-0.03319,0.03455,0.19031,0.71027
12231101,Hermsdorf,16532.0,2.59479,0.8261,2.90951,5.1979,-0.35042,-0.08175,0.12201,0.57943
12231102,Frohnau,16886.0,2.21054,0.57946,2.20301,4.20483,-0.05949,-0.12317,0.16537,0.97216
12301203,Wittenau Süd,15270.0,6.78311,2.17531,12.84872,31.81818,0.01586,-0.03237,1.08442,5.41574
12301204,Wittenau Nord,6561.0,3.64749,1.00367,6.5234,16.46341,0.21892,0.01666,0.32914,2.04165
12301205,Waidmannslust,4924.0,3.46667,0.96667,5.74736,11.6129,-0.65318,-0.36122,0.69037,2.7801
12301206,Lübars,5120.0,2.99613,1.15979,3.41797,6.61157,0.09238,0.31151,0.15776,1.96413
12302107,Schorfheidestraße,3054.0,4.44915,0.90042,8.74263,25,-0.35854,-0.48847,1.65445,6.13208
12302108,Märkisches Zentrum,14505.0,11.21845,3.84012,26.88039,61.05263,-0.09561,-0.32546,-0.94011,-4.65002
12302109,Treuenbrietzener Straße,11666.0,12.42612,4.1084,34.31339,64.90012,-0.51221,-0.09353,-0.62357,-3.46367
12302110,Dannenwalder Weg,10481.0,11.45146,3.83286,30.74134,59.94832,-0.24281,-0.46433,-0.81435,-2.2502
12302211,Lübarser Straße,3301.0,5.66905,1.78754,7.48258,17.03704,-0.52338,-0.56661,0.13502,2.80483
12302212,Rollbergesiedlung,5929.0,11.6486,3.44732,34.49148,68.90145,-0.09338,-0.00096,4.04558,4.4765
12304313,Borsigwalde,6619.0,6.48334,2.66041,12.26771,28.73239,-0.53976,0.2363,0.67441,-0.61187
12304314,Ziekowstraße/Freie Scholle,9660.0,4.54392,1.58784,7.78468,16.63067,-0.70336,-0.03831,-0.04671,-1.57183
