id,name,inhabitants,status_index,status_index_class,dynamic_index,dynamic_index_class,status_dynamic_index,status_dynamic_index_class,s1_percentage_unemployed,s2_percentage_long_term_unemployed,s3_percentage_transfer_payments_recipients,s4_percentage_transfer_payments_recipients_below_15_years,d1_percentage_unemployed,d2_percentage_long_term_unemployed,d3_percentage_transfer_payments_recipients,d4_percentage_transfer_payments_recipients_below_15_years,z_s1_percentage_unemployed,z_s2_percentage_long_term_unemployed,z_s3_percentage_transfer_payments_recipients,z_s4_percentage_transfer_payments_recipients_below_15_years,z_d1_percentage_unemployed,z_d2_percentage_long_term_unemployed,z_d3_percentage_transfer_payments_recipients,z_d4_percentage_transfer_payments_recipients_below_15_years,inhabitants,k01_youth_unemployment,k02_single_parent_households,k03_old_age_poverty,k04_children_with_migration_background,k05_inhabitants_with_migration_background,k06_change_proportion_of_foreigner,k07_foreign_transfer_recipients,k08_urban_apartments,k09_simple_residential_area,k10_duration_of_residence_over_5_years,k11_migration_volume,k12_balance_of_migration,k13_balance_of_migration_of_children_below_6
04030622,Richard-Wagner-Straße,10459.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.75864,2.48049,13.07964,26.82927,-1.24531,-0.30042,-0.94942,-5.33856,0.21108,0.4456,0.10009,-0.00805,0.74872,0.193,mittel,-0.36879,10459.0,2.99587,-,13.62201,65.84198,45.50148,27.00067,1.26927,56.33853,19.61664,14.3335,1.84415,40.18682,0.0
04030623,Ernst-Reuter-Platz,4788.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7.1385,2.59304,14.76608,31.59851,-0.73202,-0.64402,-0.33075,-3.12371,0.34416,0.55105,0.29808,0.24143,1.43472,0.36983,mittel,0.17709,4788.0,1.60183,-,15.12346,77.28,54.65748,31.70426,0.32222,64.42688,17.85989,18.72816,1.84942,40.4482,0.0
04030724,Lietzensee,6416.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.12695,2.09961,8.38529,14.53674,-1.05988,-0.31597,-0.46441,-4.15178,-0.36058,0.08876,-0.45104,-0.65106,-1.37392,-0.35416,mittel,-0.17158,6416.0,2.16998,-,7.55608,49.86631,34.85037,21.10349,1.79939,54.35746,12.64895,2.4044,1.87703,44.06967,0.0
04030725,Amtsgerichtsplatz,12128.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.81942,1.67932,7.7754,16.42857,-1.00254,-0.49079,0.57695,2.59721,-0.46832,-0.305,-0.52265,-0.5521,-1.84807,-0.47638,mittel,-0.1106,12128.0,1.6129,-,7.12881,53.55422,39.06662,25.6184,1.5531,53.45993,13.82143,1.24625,1.82751,43.18362,3.42183
04030726,Droysenstraße,5426.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.20571,1.79121,8.07224,16.93122,-0.78877,-0.41873,-0.04686,-0.2849,-0.33299,-0.20018,-0.4878,-0.52581,-1.54678,-0.39872,mittel,0.11674,5426.0,0.89686,-,6.99844,64.40177,41.65131,25.58054,1.35269,56.91643,13.60996,2.58339,2.02138,48.32805,0.0
04030827,Karl-August-Platz,12238.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.77075,2.41671,11.67674,25.14925,-1.23029,-0.53232,-0.38029,-3.19342,-0.13503,0.38584,-0.06462,-0.09593,0.09026,0.02327,mittel,-0.35281,12238.0,2.1987,-,11.64953,71.71264,51.84671,34.10688,1.63135,58.28941,16.35033,0.97469,1.66343,37.34368,5.49926
04030828,Savignyplatz,9491.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.69077,1.47894,7.21736,17.48252,-0.59819,-0.27415,-0.82343,-0.2155,-0.51339,-0.49274,-0.58816,-0.49697,-2.09126,-0.53907,mittel,0.31942,9491.0,2.10657,-,7.52965,60.05888,43.30418,27.90012,1.26566,55.55136,11.04294,3.21344,1.9508,46.23854,0.0
04030929,Hindemithplatz,5981.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.32751,1.49988,6.42033,8.28025,-0.15967,-0.27527,-0.43133,-2.37267,-0.64066,-0.47312,-0.68174,-0.97834,-2.77386,-0.71503,mittel,0.78578,5981.0,2.1692,-,10.41991,57.99722,42.0331,26.61762,1.24935,53.1407,7.57353,1.47738,2.06654,50.14228,0.0
04030930,George-Grosz-Platz,5600.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.20825,1.21392,5.94643,8.55148,0.34736,-0.51116,0.14187,-2.29843,-0.68244,-0.74103,-0.73737,-0.96415,-3.12499,-0.80554,mittel,1.325,5600.0,2.69663,-,7.72727,59.22747,43.92857,28.55357,2.17591,55.28455,7.72798,1.97209,2.27304,59.83071,0.0
04030931,Breitscheidplatz,3915.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.72868,1.27907,8.58238,16.86047,-0.54802,-0.60853,0.42387,1.42638,-0.50011,-0.67999,-0.4279,-0.52951,-2.13751,-0.551,mittel,0.37277,3915.0,1.78042,-,8.79121,81.64666,57.70115,41.76245,9.09928,67.40061,11.08787,0.0,1.93052,48.90294,0.0
04031032,Halensee,14931.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.87656,1.81596,7.78916,16.17947,-0.99976,-0.57354,-0.40868,0.2343,-0.4483,-0.17699,-0.52103,-0.56513,-1.71145,-0.44117,mittel,-0.10765,14931.0,0.91667,-,6.94369,61.38841,39.33427,23.15317,1.69532,55.59734,12.00532,1.73294,1.94113,44.6603,0.30139
04041134,Bismarckallee,5156.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",3.47386,1.04553,6.26455,10,-0.65865,-0.52551,0.25932,1.01338,-0.93973,-0.89879,-0.70002,-0.88838,-3.42692,-0.88337,mittel,0.25512,5156.0,0.93677,-,5.97015,57.47283,37.56788,21.64469,1.41974,54.48029,10.36269,7.50091,2.1123,57.0161,0.0
04041135,Hundekehle,2739.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",1.77474,0.3413,2.81124,2.54777,-0.71015,-0.46461,0.56649,-0.27355,-1.53501,-1.55857,-1.10545,-1.2782,-5.47723,-1.41189,hoch,0.20035,2739.0,0.0,-,1.14583,56.1039,32.8222,17.92625,-0.82828,65.98778,4.09207,0.19342,2.60716,74.15699,0.0
04041136,Hagenplatz,3033.0,1.0,hoch,-,negativ,1-,"Status hoch, Dynamik negativ",3.14914,1.0101,3.49489,6,1.05683,0.39472,0.8193,2.31728,-1.0535,-0.93198,-1.02519,-1.09761,-4.10828,-1.05901,hoch,2.07951,3033.0,0.0,-,2.2,52.63158,32.31124,18.56248,-0.06628,61.27886,5.23139,0.34208,2.50841,70.42763,0.0
04041137,Flinsberger Platz,7976.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.94894,1.9835,7.8987,18.36983,-0.57615,-0.27122,-0.48531,-0.98082,-0.42294,-0.02002,-0.50817,-0.45056,-1.40169,-0.36132,mittel,0.34286,7976.0,1.79372,-,5.86809,57.2449,34.45336,18.79388,1.5989,55.63709,15.48975,4.99469,2.11096,44.81344,0.0
04041238,Kissinger Straße,5907.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.52381,1.60714,6.33147,13.25,-0.06851,-0.39223,-0.29708,-0.65374,-0.57189,-0.37263,-0.69217,-0.71837,-2.35506,-0.60707,mittel,0.88272,5907.0,1.45833,-,3.2055,54.24974,31.38649,15.27002,1.53052,59.4235,20.05044,8.43672,2.00626,46.19519,0.0
04041240,Messelpark,1533.0,1.0,hoch,-,negativ,1-,"Status hoch, Dynamik negativ",2.06061,0.48485,1.50033,2.25989,-0.26498,0.11765,0.66216,0.7135,-1.43486,-1.42408,-1.25936,-1.29326,-5.41156,-1.39496,hoch,0.67378,1533.0,0.0,-,1.31827,43.27731,25.57078,13.24201,-1.71608,56.65025,4.14201,0.0,2.58643,68.73712,0.0
04041241,Breite Straße,6904.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",3.04249,1.00578,4.40324,5.49598,-0.30643,-0.49631,0.24617,1.17165,-1.09086,-0.93603,-0.91855,-1.12398,-4.06942,-1.04899,hoch,0.6297,6904.0,0.0,-,3.75974,38.15789,22.85632,12.71727,0.31796,58.76993,6.90571,5.04757,1.99681,43.15324,0.0
04041342,Schlangenbader Straße,4115.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",6.32696,3.01486,10.42527,17.50742,0.63834,0.49134,1.08959,-3.81611,0.05984,0.94624,-0.21154,-0.49567,0.29887,0.07704,mittel,1.63445,4115.0,2.57511,-,8.43289,57.97468,31.08141,17.03524,1.60997,58.34522,17.37649,61.26984,1.89769,39.16914,0.0
04041343,Binger Straße,3547.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.39609,1.55417,6.48435,10.9589,-0.53195,-0.3211,-0.12582,-0.24328,-0.61663,-0.42225,-0.67422,-0.83822,-2.55132,-0.65766,mittel,0.38986,3547.0,2.17391,-,7.84946,49.18415,29.40513,15.56245,0.56245,60.68841,14.10526,4.769,2.10008,45.08994,0.0
04041344,Rüdesheimer Platz,10642.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",3.88539,1.30513,5.91994,9.51586,-0.59401,-0.35779,-0.26205,-2.78446,-0.79556,-0.65558,-0.74048,-0.9137,-3.10532,-0.80047,mittel,0.32386,10642.0,0.69045,-,3.7797,40.73053,25.90678,15.43883,1.14239,58.67316,11.08696,0.0,1.81827,42.23078,0.0
04051445,Eisenzahnstraße,6220.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.23209,2.17287,10.86817,26.97466,-1.08912,-0.59076,0.33841,0.7356,0.0266,0.1574,-0.15955,-0.00044,0.02401,0.00619,mittel,-0.20268,6220.0,2.36794,-,7.34754,63.56589,40.99678,22.87781,1.04982,58.95994,21.74643,10.36808,1.8574,38.74727,0.0
04051446,Preußenpark,10591.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.52489,1.69318,7.07204,12.74686,-0.44886,-0.34882,-0.44064,-2.66599,-0.57151,-0.29202,-0.60522,-0.74469,-2.21344,-0.57057,mittel,0.47823,10591.0,1.56627,-,7.1211,64.30206,41.39364,24.01095,1.37721,55.01376,9.62861,0.33478,2.01426,47.09791,0.0
04051447,Ludwigkirchplatz,5228.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.69639,1.93856,7.82326,15.26419,-0.91297,-0.46215,-0.93375,-3.82844,-0.16108,-0.06213,-0.51703,-0.61301,-1.35325,-0.34883,mittel,-0.01535,5228.0,1.6317,-,5.79179,58.5124,39.34583,23.90972,-0.02224,56.72,12.08997,0.9539,1.97226,45.34258,0.0
04051448,Schaperstraße,9067.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.47464,2.34388,8.42616,20.41565,-0.67921,-0.31498,0.60788,1.98746,-0.23877,0.31761,-0.44625,-0.34354,-0.71095,-0.18326,mittel,0.23325,9067.0,1.71429,-,6.54657,66.59686,44.39175,28.17911,1.93121,57.33855,12.30342,3.51845,1.95368,45.74336,0.0
04051549,Rathaus Wilmersdorf,5348.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",5.09846,2.1311,8.91922,14.42308,-1.73741,-0.81306,-0.92227,-6.39325,-0.37056,0.11826,-0.38836,-0.65701,-1.29767,-0.33451,mittel,-0.89213,5348.0,1.74419,-,7.16934,76.71795,49.90651,37.62154,14.62651,79.42346,9.71279,9.9703,1.50654,30.73803,0.0
04051550,Leon-Jessel-Platz,5512.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.05333,1.85373,8.65385,18.47458,-0.98294,-0.50378,-1.08363,-3.78512,-0.38637,-0.1416,-0.41951,-0.44508,-1.39256,-0.35897,mittel,-0.08976,5512.0,1.99336,-,8.02846,55.97122,38.06241,22.04282,0.89219,53.58025,14.38032,0.3928,1.86938,41.70374,0.0
04051551,Brabanter Platz,4397.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.35073,1.95759,9.75665,22.53259,-0.57422,-0.37948,-1.1567,-0.87167,-0.28218,-0.0443,-0.29004,-0.23281,-0.84933,-0.21894,mittel,0.34491,4397.0,1.69133,-,7.92453,62.02946,40.3002,23.01569,1.82131,52.66798,14.47514,1.65394,1.78576,38.72709,0.0
04051652,Nikolsburger Platz,9700.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.43088,1.50305,7.43299,12.48741,-0.67551,-0.51428,0.33078,0.50484,-0.60444,-0.47015,-0.56285,-0.75826,-2.3957,-0.61755,mittel,0.23719,9700.0,1.41458,-,7.15517,56.05936,37.15464,23.28866,1.59214,53.78486,12.33161,0.73696,1.87278,43.62402,0.0
04051653,Prager Platz,6684.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.39033,1.85874,7.12148,12.18796,-0.99557,-0.40723,-0.77524,-1.68399,-0.2683,-0.13691,-0.59942,-0.77393,-1.77856,-0.45847,mittel,-0.10319,6684.0,1.33588,-,6.06239,60.82603,38.97367,23.08498,0.9349,55.1523,10.87452,9.34389,1.99222,45.2892,0.0
04051654,Wilhelmsaue,3038.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.94567,1.69144,6.0237,7.56303,0.20099,-0.70218,-0.98072,-1.98054,-0.07374,-0.29365,-0.7283,-1.01585,-2.11154,-0.5443,mittel,1.16933,3038.0,4.23077,-,5.30035,53.62319,34.89138,21.72482,3.22771,58.93939,12.32394,0.0,1.84266,40.66359,0.0
04051655,Babelsberger Straße,7063.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.79504,2.52135,10.56208,19.7619,-0.64112,0.31348,0.2452,0.71999,-0.12652,0.48388,-0.19548,-0.37774,-0.21586,-0.05564,mittel,0.27376,7063.0,2.00267,-,8.42912,63.76102,41.86606,25.59819,2.28752,59.95575,17.34069,1.91117,1.73878,38.5281,0.0
04051656,Hildegardstraße,7568.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.30869,1.37878,6.55391,12.18487,-0.79728,-0.43239,-0.4972,-1.60068,-0.64725,-0.58657,-0.66605,-0.77409,-2.67396,-0.68928,mittel,0.10769,7568.0,2.10084,-,4.94978,42.84452,30.68182,17.94397,1.78128,53.09278,14.00166,8.78136,1.83404,41.02101,0.0
05010101,Hakenfelde Nord,10883.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.47966,1.79685,10.4383,26.00131,-0.64448,-0.13448,-1.20946,-2.90551,-0.23701,-0.19489,-0.21001,-0.05136,-0.69327,-0.17871,mittel,0.27019,10883.0,2.74094,-,2.81797,50.57534,29.99173,17.49518,7.34355,76.47059,18.16648,26.91713,1.50243,31.53689,68.05109
05010102,Goltzstraße,5885.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",8.58711,3.0727,14.06967,41.09848,0.35873,0.38588,0.29785,-0.3702,0.85168,1.00043,0.21632,0.73836,2.80679,0.72352,mittel,1.33709,5885.0,6.45793,-,3.38785,38.67925,21.18946,12.13254,2.98072,52.38095,32.65941,3.045,1.96211,36.7164,26.83093
05010103,Amorbacher Weg,7623.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.83673,2.18367,8.5793,19.25837,-0.10674,-0.0815,0.08072,-1.26111,-0.11191,0.16751,-0.42827,-0.40408,-0.77675,-0.20023,mittel,0.84207,7623.0,3.72414,-,2.96767,28.57143,16.08291,7.33307,1.74829,58.49732,24.65483,0.0,2.11295,42.95579,3.55503
05010204,Griesingerstraße,3297.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil",11.90217,3.53261,24.74977,57.53176,-0.4561,-0.32227,-0.42528,-3.31034,2.0131,1.43131,1.4702,1.59798,6.51259,1.67878,sehr niedrig,0.47053,3297.0,8.06452,-,7.94702,64.91754,38.12557,17.98605,3.05925,72.68128,59.89209,52.95926,1.40916,28.92023,0.0
05010205,An der Tränke,1910.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",3.18339,1.38408,3.4555,8.50202,0.19733,0.25601,-0.05972,-2.98734,-1.0415,-0.58161,-1.02982,-0.96673,-3.61966,-0.93306,mittel,1.16544,1910.0,0.0,-,0.0,42.45283,27.12042,9.58115,0.45209,66.12022,14.78873,0.0,1.94921,41.35497,98.53403
05010206,Gütersloher Weg,10246.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil",10.63096,4.09136,19.90045,46.92308,-0.65718,0.05746,0.40321,-0.90301,1.56773,1.9548,0.90087,1.04304,5.46644,1.40911,niedrig,0.25668,10246.0,6.44202,-,6.08059,58.3528,34.33535,15.86961,5.11043,59.40959,46.01064,23.40874,1.74312,37.15079,0.0
05010207,Darbystraße,11492.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil",11.53516,4.2024,27.5322,56.08142,-1.22204,-0.14798,-0.86831,-2.36888,1.88452,2.05883,1.79686,1.52211,7.26232,1.87204,sehr niedrig,-0.34404,11492.0,5.98958,-,9.87752,68.15232,48.86878,20.74487,5.37963,55.36913,50.68744,28.79274,1.7366,32.25766,93.21267
05010208,Germersheimer Platz,7627.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil",12.1078,4.54283,23.53481,57.87321,-0.07964,0.30971,0.19612,-0.83851,2.08514,2.37777,1.32756,1.61584,7.40631,1.90916,sehr niedrig,0.87089,7627.0,7.3107,-,7.01513,52.18914,31.03448,17.85761,2.98623,56.1674,45.96774,16.92726,1.95673,34.62266,100.0
05010209,An der Kappe,6098.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.4905,1.45719,9.38012,25.6975,-0.20289,-0.37096,0.26805,1.91702,-0.23321,-0.51311,-0.33425,-0.06725,-1.14782,-0.29588,mittel,0.73981,6098.0,3.60656,-,2.28717,54.21965,28.48475,12.34831,1.70648,65.33865,27.7533,2.33801,1.98541,41.32798,17.05477
05010310,Eckschanze,3880.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil",10.8818,3.60225,20.20619,44.71243,-0.03641,0.09145,-0.79887,-6.81506,1.65561,1.49656,0.93677,0.92741,5.01635,1.29309,niedrig,0.91686,3880.0,6.40394,-,8.57988,55.32258,32.68041,19.02062,3.8119,54.06504,37.35119,6.38108,1.825,35.88325,100.0
05010311,Eiswerder,5670.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil",11.23846,4.42534,24.12698,53.52823,0.5346,0.20867,-0.0912,-4.14672,1.78057,2.2677,1.39708,1.38855,6.8339,1.7616,sehr niedrig,1.52412,5670.0,6.58979,-,4.9447,75.61807,51.23457,27.23104,2.35831,78.62694,42.10526,3.83549,1.1582,26.25573,72.99824
05010312,Kurstraße,7117.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil",12.20319,4.49591,28.03147,60.86192,-0.63245,0.08175,-1.22997,-1.83724,2.11856,2.33381,1.85548,1.77217,8.08002,2.08282,sehr niedrig,0.28298,7117.0,7.27674,-,12.47031,69.20821,51.01869,34.9164,4.1483,55.85513,42.3795,1.19966,1.50105,32.0711,92.53899
05010313,Ackerstraße,6704.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil",10.08781,3.73698,20.65931,47.24324,-1.06252,-0.7273,-0.1503,-3.60627,1.37744,1.62278,0.98997,1.05979,5.04998,1.30175,niedrig,-0.17439,6704.0,6.65083,-,7.93651,58.13118,38.03699,22.65811,3.03367,57.66952,38.48921,1.417,1.68049,35.42079,96.49463
05010314,Carl-Schurz-Straße,11968.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",9.07363,3.1829,18.36564,41.87158,-1.22903,-0.47328,-1.42701,-6.19677,1.02213,1.10368,0.72068,0.7788,3.62529,0.93451,mittel,-0.35147,11968.0,5.71211,-,7.4856,54.79769,35.89572,19.53543,2.49319,55.47476,33.80749,25.34915,1.85445,35.7444,41.46892
05010339,Freiheit,974.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",9.35484,2.41935,16.73511,29.25926,-2.53541,-3.06845,8.6994,4.25926,1.12065,0.38832,0.52925,0.11906,2.15728,0.55609,mittel,-1.74079,974.0,3.62319,-,0.0,89.80263,65.81109,59.44559,49.40094,95.33679,28.09773,0.0,0.75975,17.85934,100.0
05020415,Isenburger Weg,3885.0,1.0,hoch,-,negativ,1-,"Status hoch, Dynamik negativ",2.31254,0.73581,2.21364,5.11247,0.0934,0.2157,0.31621,1.07401,-1.3466,-1.18896,-1.17561,-1.14404,-4.85521,-1.25155,hoch,1.05491,3885.0,1.03093,-,0.73801,33.33333,18.22394,4.81338,0.01851,51.87166,10.40462,0.0,1.85869,40.73102,99.92278
05020416,Am Heideberg,1709.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.88974,1.62991,6.43651,18.18182,-0.64497,0.31659,-1.16717,-2.22635,-0.44368,-0.35129,-0.67984,-0.46039,-1.9352,-0.49884,mittel,0.26967,1709.0,1.91083,-,1.52964,14.51613,5.55881,1.63839,-0.08973,57.14286,25.0,0.0,2.14043,35.02633,100.0
05020417,Staakener Straße,5847.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.10518,1.34156,6.68719,15.69507,-0.68133,-0.3174,0.94188,1.92458,-0.71855,-0.62144,-0.65041,-0.59047,-2.58087,-0.66528,mittel,0.231,5847.0,1.99387,-,1.86079,49.65986,27.36446,13.04943,3.5031,63.43381,25.3012,0.51871,2.02446,42.70173,83.05114
05020418,Spandauer Straße,4010.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",6.5459,2.26431,9.202,17.68953,-0.27695,0.08593,0.86656,3.68594,0.13655,0.24306,-0.35516,-0.48614,-0.46169,-0.11901,mittel,0.66105,4010.0,3.9261,-,3.79747,26.82563,18.40399,8.55362,1.70396,57.72595,28.18792,0.0,1.79526,36.67082,81.64589
05020419,Magistratsweg,7032.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil",11.44831,3.67629,20.77645,57.12707,-0.83777,-0.51273,1.39121,2.51797,1.85409,1.56592,1.00372,1.57681,6.00054,1.54678,sehr niedrig,0.06463,7032.0,9.97024,-,5.20733,40.20522,23.79124,11.57565,2.15127,56.51106,51.22951,42.8827,1.82992,36.79366,91.52446
05020420,Werkstraße,929.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.17288,1.49031,5.27449,6.29371,0.23702,0.61568,-0.32293,-5.06993,-0.69483,-0.48208,-0.81626,-1.08225,-3.07542,-0.79276,mittel,1.20765,929.0,0.0,-,0.0,28.64865,16.57696,6.24327,2.2605,63.7931,12.2449,6.2954,1.86006,38.84499,100.0
05020521,Döberitzer Weg,3095.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",2.92006,0.38296,4.32956,7.63359,-0.50086,-0.50946,-0.57308,-1.71601,-1.13376,-1.51954,-0.9272,-1.01216,-4.59266,-1.18387,hoch,0.42293,3095.0,1.53061,-,0.0,39.62264,26.33279,9.07916,2.33368,64.41281,10.68702,27.40501,1.74798,39.01551,98.25525
05020522,Pillnitzer Weg,7364.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil",13.26372,4.51011,31.13797,64.58047,0.20333,-0.08733,0.6757,-0.3091,2.49011,2.34712,2.22019,1.96669,9.02411,2.32618,sehr niedrig,1.17182,7364.0,7.88235,-,8.7296,61.82573,42.99294,26.57523,6.83377,60.96065,58.44576,16.62791,1.65073,31.81681,80.41825
05020523,Maulbeerallee,12413.0,4.0,sehr niedrig,+/-,stabil,4+/-,"Status sehr niedrig, Dynamik stabil",16.03861,5.98969,38.50802,72.46871,0.32453,0.16073,-0.65499,-2.04523,3.46229,3.73331,3.08546,2.37932,12.66038,3.26352,sehr niedrig,1.30072,12413.0,11.25251,-,12.6977,69.33031,53.97567,25.82776,7.58097,60.82346,61.55887,26.90467,1.52896,30.86603,99.97583
05020524,Weinmeisterhornweg,6134.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",4.70657,1.85938,6.43952,17.98561,-0.12561,-0.05034,0.58618,3.27388,-0.50786,-0.13631,-0.67948,-0.47065,-1.7943,-0.46252,mittel,0.822,6134.0,2.55403,-,2.01311,34.28981,16.25367,6.92859,1.76582,48.47059,25.26596,0.0,2.18438,46.306,71.32377
05020625,Borkumer Straße,7482.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",8.27731,2.96218,15.46378,45.625,-0.676,0.40409,-0.00069,1.41447,0.74314,0.89689,0.37999,0.97514,2.99516,0.77207,mittel,0.23667,7482.0,5.60876,-,6.55567,59.5679,31.83641,17.50869,2.08466,61.29771,33.52794,0.38517,1.83988,37.8189,93.57124
05020626,Adamstraße,19359.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",8.36227,3.19864,16.20435,37.58363,-1.66934,-0.31159,-1.32214,-5.88157,0.77291,1.11842,0.46694,0.5545,2.91277,0.75084,mittel,-0.81974,19359.0,3.83305,-,7.04054,56.7467,35.95744,23.94752,9.63519,70.51337,24.20835,2.29505,1.77199,35.24676,99.77788
05020627,Tiefwerder,4059.0,3.0,niedrig,-,negativ,3-,"Status niedrig, Dynamik negativ",10.0834,3.67703,23.20769,56.34029,0.08735,0.08161,0.47691,2.01503,1.3759,1.56662,1.28915,1.53565,5.76732,1.48667,niedrig,1.04848,4059.0,5.73394,-,9.52381,59.27419,37.29983,20.00493,5.37392,58.99015,48.3871,0.0,1.7662,37.01035,85.71077
05020628,Graetschelsteig,1984.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",7.4215,2.18839,11.84476,33.50515,-1.05803,-1.51531,-0.7497,-7.93131,0.44331,0.17194,-0.04489,0.34116,0.91152,0.23497,mittel,-0.16962,1984.0,6.35838,-,3.7889,44.21488,21.42137,9.77823,1.11324,53.60825,28.65169,84.8537,2.01109,39.24798,100.0
05020629,Börnicker Straße,4413.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",3.60281,0.87873,3.37639,7.84314,-0.36509,-0.23584,0.42444,4.38569,-0.89456,-1.05506,-1.0391,-1.0012,-3.98992,-1.0285,hoch,0.56732,4413.0,0.0,-,1.51685,33.40757,13.84546,6.9114,1.28211,39.01639,19.27711,0.0,2.33492,55.3109,3.71629
05030730,Zitadellenweg,3938.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.78163,1.65663,11.30015,21.09181,-0.5776,-0.01328,-0.95553,-1.23077,-0.48156,-0.32626,-0.10883,-0.30817,-1.22482,-0.31573,mittel,0.34131,3938.0,0.87146,-,3.57143,67.26695,52.89487,16.83596,2.04462,64.55505,21.82131,0.0,1.41544,28.36135,54.69782
