id,name,inhabitants,status_index,status_index_class,dynamic_index,dynamic_index_class,status_dynamic_index,status_dynamic_index_class,s1_percentage_unemployed,s2_percentage_long_term_unemployed,s3_percentage_transfer_payments_recipients,s4_percentage_transfer_payments_recipients_below_15_years,d1_percentage_unemployed,d2_percentage_long_term_unemployed,d3_percentage_transfer_payments_recipients,d4_percentage_transfer_payments_recipients_below_15_years,z_s1_percentage_unemployed,z_s2_percentage_long_term_unemployed,z_s3_percentage_transfer_payments_recipients,z_s4_percentage_transfer_payments_recipients_below_15_years,z_d1_percentage_unemployed,z_d2_percentage_long_term_unemployed,z_d3_percentage_transfer_payments_recipients,z_d4_percentage_transfer_payments_recipients_below_15_years,inhabitants,k01_youth_unemployment,k02_single_parent_households,k03_old_age_poverty,k04_children_with_migration_background,k05_inhabitants_with_migration_background,k06_change_proportion_of_foreigner,k07_foreign_transfer_recipients,k08_urban_apartments,k09_simple_residential_area,k10_duration_of_residence_over_5_years,k11_migration_volume,k12_balance_of_migration,k13_balance_of_migration_of_children_below_6
02050802,Boxhagener Platz,19152.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.99611,1.9876,8.18713,17.00201,-0.701,-0.08494,-0.91163,-4.15725,-0.28807,-0.54075,-0.4837,-0.65605,-1.96857,-0.50712,mittel,0.04576,19152.0,3.55191,31.09677,6.88202,24.01666,21.50167,2.42768,9.34176,3.86189,74.53008,42.41187,41.72774,0.625,-7.49762
02050803,Stralauer Kiez,6412.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",8.04707,2.25849,11.71241,30.85622,-1.73662,-0.28169,-1.27544,-4.44783,-0.00567,-0.34479,-0.07444,-0.00184,-0.42674,-0.10993,mittel,-1.05376,6412.0,4.78036,37.39496,5.53435,27.2328,20.39925,2.76373,17.2949,13.33678,100.0,46.6776,36.31208,1.26787,-8.08215
02050804,Stralauer Halbinsel,3127.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",3.37452,0.57034,3.58171,5.22979,-0.14994,-0.21872,-0.43119,-0.46874,-1.26122,-1.56595,-1.01835,-1.21195,-5.05748,-1.30284,hoch,0.63082,3127.0,3.0303,22.77904,1.27551,20.0,13.65526,0.7926,8.10811,2.64201,0.0,47.58065,28.74091,5.75301,5.91974
03010101,Bucher Forst,2869.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",9.57718,3.61691,9.55037,20.45455,-1.3909,-0.50255,0.32013,-2.86006,0.40548,0.63785,-0.32543,-0.49302,0.22488,0.05793,mittel,-0.68671,2869.0,8.36364,30.14184,1.62455,13.71158,8.22586,1.29159,17.09402,39.58209,20.87835,63.21376,25.4922,-0.15287,1.57615
03010102,Buch,10095.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",11.60596,4.38742,15.16592,48.13375,-1.93419,-1.07389,-0.06573,-3.14631,0.95063,1.19521,0.32649,0.81402,3.28636,0.84659,mittel,-1.26353,10095.0,9.13295,46.9163,1.80571,9.26302,6.87469,0.61033,19.79522,45.02496,73.9574,59.07064,26.17031,0.58296,1.88422
03020203,Blankenfelde,1958.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7.3328,2.41741,5.10725,11.39241,0.39065,-1.05367,0.68853,-2.67795,-0.1976,-0.22984,-0.84125,-0.92095,-2.18964,-0.56407,mittel,1.20476,1958.0,0.0,25.0,0.0,5.86081,3.47293,0.17673,27.27273,1.05356,71.04188,54.63259,15.39111,1.96865,15.97222
03020209,Niederschönhausen,13583.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.51567,1.74064,5.54369,9.43309,-1.11524,-0.78161,-0.19022,-2.56106,-0.68588,-0.71939,-0.79058,-1.01347,-3.20932,-0.82674,mittel,-0.39404,13583.0,4.04127,27.61788,1.38455,15.77885,10.01252,1.04118,6.81502,3.86228,20.63609,57.88692,23.62975,1.81014,2.20749
03020210,Herthaplatz,10134.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.55796,1.48308,6.31537,11.41935,-1.21225,-1.06517,-0.17151,-0.42367,-0.67452,-0.9057,-0.70099,-0.91967,-3.20089,-0.82457,mittel,-0.49704,10134.0,4.21053,26.68329,2.31849,14.68254,8.30866,0.63307,15.51724,2.37781,22.38011,59.5967,25.4149,2.53212,5.79539
03020307,Buchholz,16875.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.68072,1.86727,7.13481,16.44712,-0.64873,-0.50515,-0.49702,-3.19162,-0.64153,-0.62779,-0.60586,-0.68226,-2.55744,-0.65881,mittel,0.10125,16875.0,3.42657,24.07318,2.98826,15.84978,9.37481,0.34252,25.96567,0.10667,51.77481,64.05265,19.09496,0.83366,3.48605
03030405,Karow Nord,10558.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.36624,2.04578,8.5717,20.37548,-0.46835,-0.16166,-1.12846,-4.24251,-0.45732,-0.49866,-0.43905,-0.49676,-1.89179,-0.48734,mittel,0.29277,10558.0,3.93782,31.18812,2.44735,12.90014,7.74768,0.16892,26.45914,0.0,38.59633,55.82716,23.48511,-1.07456,-0.7435
03030406,Alt-Karow,8050.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",3.30033,1.06344,2.38509,4.6627,-0.2314,-0.066,-0.00953,-0.56544,-1.28116,-1.20926,-1.15727,-1.23873,-4.88642,-1.25878,hoch,0.54433,8050.0,1.9802,17.02128,0.94458,9.23441,6.0,0.24027,10.06289,0.05729,6.85714,79.76819,12.37756,-0.5649,8.66174
03030711,Blankenburg,6527.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",4.06748,1.47908,2.42071,5.09554,0.01405,-0.04095,-0.15089,-1.27896,-1.07502,-0.90859,-1.15314,-1.21829,-4.35504,-1.12189,hoch,0.80493,6527.0,2.62172,19.65135,0.42403,9.61338,4.50437,0.42284,2.80374,0.0,89.41321,68.10768,13.77157,1.1978,10.14762
03030715,Heinersdorf,6516.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.64602,1.63717,3.8674,9.97191,-1.3382,-0.53293,-0.06166,-0.709,-0.91956,-0.79424,-0.98519,-0.98802,-3.68701,-0.9498,mittel,-0.63076,6516.0,3.52941,25.36116,1.55763,13.04348,6.62983,0.48344,18.51852,6.32563,1.74954,73.97239,15.14759,0.18565,2.05953
03030716,Märchenland,1133.0,1.0,hoch,+,positiv,1+,"Status hoch, Dynamik positiv",3.03907,1.01302,2.64784,4.25532,-2.64606,-0.88202,0.46634,-2.67537,-1.35136,-1.24573,-1.12677,-1.25797,-4.98183,-1.28335,hoch,-2.01932,1133.0,0.0,19.48052,0.0,2.83019,2.7361,0.62984,21.05263,0.0,0.52957,84.91773,9.73427,0.66785,6.81818
03040508,Rosenthal,4420.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",4.60875,1.42573,5.74661,12.6703,-0.93747,-0.99444,-0.74307,-3.01058,-0.92957,-0.94719,-0.76702,-0.8606,-3.50439,-0.90276,mittel,-0.2053,4420.0,1.27119,15.39792,1.9403,28.46154,17.10407,0.73593,26.94301,1.64271,0.06787,64.35339,18.88219,0.96437,7.19597
03040512,Wilhelmsruh,9398.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.24301,1.69774,4.9585,10.84337,-0.75199,-0.18403,-0.30918,-2.10341,-0.75914,-0.75043,-0.85852,-0.94687,-3.31496,-0.85396,mittel,-0.00838,9398.0,3.79404,25.86538,1.60039,20.57857,10.28942,0.15496,15.95442,1.15655,0.03192,65.90453,20.84474,0.27347,1.08694
03040513,Schönholz,3295.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.81696,1.68593,3.94537,5.6042,0.15296,0.08112,-0.51948,-2.83616,-0.87363,-0.75897,-0.97613,-1.19427,-3.803,-0.97968,mittel,0.95241,3295.0,1.3289,18.13472,2.31481,17.1386,11.47193,-0.18827,11.88811,0.35945,28.55842,61.16816,21.2193,2.88676,4.72061
03040614,Pankow Zentrum,32896.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7.11522,2.39219,8.01313,15.79457,-1.32916,-0.5246,-0.12277,-1.35249,-0.25607,-0.24808,-0.5039,-0.71307,-1.72112,-0.44337,mittel,-0.62116,32896.0,3.80304,33.0235,2.14002,15.63524,9.14093,0.83824,14.03763,26.44592,7.3474,57.99506,25.00736,1.74386,0.72063
03040818,Pankow Süd,32163.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7.66282,2.50767,9.00414,22.08896,-1.45214,-0.51828,-0.06848,-2.77576,-0.10892,-0.16455,-0.38885,-0.41584,-1.07816,-0.27774,mittel,-0.75173,32163.0,4.53479,40.13076,2.52129,14.71438,9.27152,1.09518,15.15878,22.5054,31.37145,58.5157,24.27225,1.21848,-2.14573
03050919,Gustav-Adolf-Straße,4839.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",8.64236,2.60842,8.94813,21.88139,-1.22126,-1.19748,0.57375,1.39946,0.15429,-0.09166,-0.39535,-0.42564,-0.75837,-0.19536,mittel,-0.5066,4839.0,8.11688,34.88372,1.88356,9.12409,4.79438,0.30163,25.4902,45.7972,0.0,62.01033,18.97424,-0.14511,-4.27204
03050920,Weißer See,6500.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",8.22479,2.67728,7.61538,17.64005,-1.63794,-0.88144,-0.433,-7.57004,0.04209,-0.04186,-0.55007,-0.62593,-1.17577,-0.30289,mittel,-0.949,6500.0,5.40541,34.49921,1.45215,13.85729,8.69231,0.86526,17.68489,16.58741,0.0,55.01298,27.33889,3.50758,2.44043
03050923,Weißenseer Spitze,8302.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",9.62199,3.62387,11.04553,22.42366,-1.49093,-0.46009,-0.39568,-4.79917,0.41753,0.64288,-0.15186,-0.40004,0.50851,0.131,mittel,-0.79291,8302.0,4.44444,31.65299,4.92958,20.93411,11.92484,1.31767,17.46032,14.06312,52.10793,48.36887,33.17741,1.72761,0.66029
03050924,Behaimstraße,5416.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",11.18311,3.50372,11.52142,22.60536,-0.25399,-0.64844,-1.00492,-5.84534,0.83701,0.55597,-0.09661,-0.39146,0.90491,0.23311,mittel,0.52035,5416.0,6.09756,36.33277,5.15021,16.8028,12.99852,2.40241,15.77869,19.70895,40.36189,50.40283,31.79121,1.20435,-3.37125
03050925,Komponistenviertel Weißensee,8369.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7.75034,2.84636,9.30816,17.35959,-1.32445,-0.66303,0.19598,-2.91068,-0.0854,0.08046,-0.35355,-0.63917,-0.99767,-0.25701,mittel,-0.61617,8369.0,6.19835,36.2956,3.00172,16.41026,9.66663,0.40953,18.13953,15.04202,0.0,55.57258,27.77901,0.73412,1.10409
03051017,Rennbahnstraße,4129.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",7.54119,2.78834,8.74304,23.80952,-1.15162,-0.31624,-0.79971,-0.97861,-0.1416,0.03848,-0.41916,-0.3346,-0.85688,-0.22074,mittel,-0.43267,4129.0,6.08108,30.95823,3.5225,13.94928,14.38605,1.97623,14.62585,10.09689,13.97433,55.58935,29.90425,0.70289,-3.97509
03051021,Buschallee,6450.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",10.45838,3.55638,10.48062,33.93148,-1.09982,-0.98049,1.02394,2.68148,0.64227,0.59406,-0.21744,0.14338,1.16226,0.29941,mittel,-0.37767,6450.0,7.83242,49.50495,1.95982,17.37288,7.16279,0.95801,34.85342,29.93631,0.0,61.91626,22.16071,1.95991,3.64184
03051022,Hansastraße,4575.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",8.38687,2.8551,10.77596,37.66026,-0.29631,-0.33829,-0.05038,-0.88326,0.08564,0.08678,-0.18315,0.31945,0.30871,0.07953,mittel,0.47542,4575.0,6.53753,41.8259,1.13142,11.2835,5.0929,1.05755,46.22642,26.31801,2.20765,61.03926,22.70303,1.01458,1.98413
03061126,Arnimplatz,14273.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",7.64767,2.32115,7.7489,15.42169,-1.39047,-0.81134,-0.53363,-3.32004,-0.11299,-0.29947,-0.53457,-0.73068,-1.67771,-0.43219,mittel,-0.68626,14273.0,2.94985,31.28834,5.52952,25.17673,19.53338,2.70474,8.79479,6.10792,94.52112,46.95136,37.18997,2.31991,-4.26869
03061131,Falkplatz,9689.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.44149,2.2225,6.06874,8.64101,-1.747,-0.31387,-0.52619,-3.40719,-0.4371,-0.37083,-0.72963,-1.05087,-2.58843,-0.6668,mittel,-1.06479,9689.0,2.50941,28.82096,4.86726,29.35982,24.10982,3.31405,6.75261,6.12279,90.81433,48.17309,36.96349,0.63945,-4.70567
03061227,Humannplatz,14040.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.58307,1.94542,7.04416,13.77209,-1.44691,-0.88697,-0.02428,-2.66813,-0.39906,-0.57126,-0.61639,-0.80858,-2.39528,-0.61704,mittel,-0.74617,14040.0,2.76292,34.53125,3.7991,26.19718,18.06268,2.04926,8.75547,15.61147,65.70513,49.4212,32.67153,1.94943,-5.94787
03061228,Erich-Weinert-Straße,12001.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",9.60664,3.22874,10.02416,30.15564,-1.82919,-0.83733,-0.51014,-5.25662,0.4134,0.35705,-0.27043,-0.03492,0.4651,0.11981,mittel,-1.15205,12001.0,4.9151,44.23306,3.12356,28.95652,14.53212,1.98392,17.8731,27.10882,48.32097,56.26244,29.57416,0.73886,-8.31522
03061332,Helmholtzplatz,21490.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.82786,2.26828,7.25454,12.13018,-1.37365,-0.51331,-0.22733,-2.26401,-0.33328,-0.33772,-0.59196,-0.88611,-2.14907,-0.55361,mittel,-0.6684,21490.0,2.43902,32.18021,9.45946,27.89676,23.20614,2.30085,8.23529,5.68303,11.86598,47.78548,35.36647,1.00357,-3.72033
03061429,Greifswalder Straße,10088.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",10.79589,3.78903,10.65623,40.92664,-0.79144,-0.34524,0.19631,-4.71094,0.73296,0.76235,-0.19705,0.4737,1.77196,0.45647,mittel,-0.05027,10088.0,6.65722,46.68821,1.42892,25.24483,8.56463,0.78578,35.11628,31.442,49.57375,71.02354,16.43639,1.81447,1.1142
03061430,Volkspark Prenzlauer Berg,2885.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",13.73011,5.3624,11.71577,31.83521,-0.24901,-0.03203,1.41608,-2.70295,1.52141,1.90049,-0.07405,0.04439,3.39224,0.87386,mittel,0.52564,2885.0,6.33484,44.59459,1.84582,24.21384,12.2357,0.83183,33.69565,43.71762,14.38475,68.78118,24.24557,0.36327,-2.60057
03061434,Anton-Saefkow-Park,5939.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",8.46885,2.55544,8.63782,16.76471,-1.53784,-1.12185,-0.50494,-3.76161,0.10767,-0.12999,-0.43137,-0.66726,-1.12096,-0.28877,mittel,-0.84272,5939.0,4.57143,32.53235,3.62595,22.53129,15.86126,1.51845,15.35948,17.86002,88.78599,44.64222,31.85957,1.84963,-4.29046
03061435,Conrad-Blenkle-Straße,3868.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",11.25645,3.95869,12.35781,37.2093,-0.36413,0.1785,-0.40593,1.51136,0.85672,0.88508,0.00049,0.29816,2.04045,0.52563,mittel,0.40342,3868.0,8.0292,44.76744,2.81426,34.11017,18.40745,2.74769,23.45416,34.64765,63.70217,53.38243,31.98557,0.09306,-7.6806
03061441,Eldenaer Straße,1842.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",2.24252,0,1.4658,1.27932,-0.59194,-0.34014,0.61964,0.02932,-1.5654,-1.97852,-1.26399,-1.3985,-6.20642,-1.59882,hoch,0.16154,1842.0,0.0,9.24092,0.0,24.8,18.13246,1.5099,2.08333,0.0,57.38328,16.74938,38.24561,17.56443,17.60624
03071536,Teutoburger Platz,10323.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.64214,1.54645,5.84133,9.47109,-1.26141,-0.82664,0.02582,-1.93241,-0.65189,-0.85986,-0.75603,-1.01167,-3.27946,-0.84481,mittel,-0.54923,10323.0,1.30814,29.48718,3.80952,36.84514,29.66192,2.97022,5.82807,8.8955,55.60399,47.58123,36.66806,1.59632,-4.56633
03071537,Kollwitzplatz,14314.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.71911,1.61879,5.42825,7.55129,-0.73161,-0.39993,-0.55856,-3.98355,-0.63121,-0.80754,-0.80398,-1.10233,-3.34506,-0.86171,mittel,0.01326,14314.0,1.03676,31.64109,6.41026,33.89367,26.48456,3.97061,5.721,9.40343,0.0,52.13284,32.91772,0.5657,-5.25339
03071633,Thälmannpark,2711.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",8.92374,3.08275,14.2014,28.90855,-4.2218,-3.13791,-2.13977,-12.50559,0.2299,0.25145,0.21452,-0.09381,0.60205,0.15509,mittel,-3.69228,2711.0,6.27615,37.95918,5.35373,40.65657,15.86131,1.23601,25.87719,72.68638,88.3069,65.63945,22.61934,4.43516,18.74552
03071638,Winsstraße,16365.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.20841,1.80067,6.21448,10.33663,-1.09547,-0.40443,-0.46327,-2.71054,-0.49973,-0.67597,-0.71271,-0.9708,-2.85921,-0.73655,mittel,-0.37305,16365.0,3.05287,30.40393,4.40487,29.55451,23.9169,2.54577,10.10972,6.86122,38.11182,50.07882,34.48659,1.21596,-4.03859
03071639,Bötzowstraße,11866.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.16392,1.79499,6.2026,8.30565,-0.37718,-0.48812,-0.31374,-1.0819,-0.51169,-0.68008,-0.71409,-1.06671,-2.97256,-0.76575,mittel,0.38956,11866.0,2.09877,27.80027,3.99556,26.49912,20.55453,1.42518,9.82084,16.52868,41.57256,54.03483,31.95485,-0.03025,-3.71948
04010101,Jungfernheide,10054.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil",13.23851,5.36105,20.98667,57.45234,-0.50843,-0.43487,1.50388,-0.3631,1.38931,1.89951,1.00224,1.25406,5.54512,1.42846,niedrig,0.25021,10054.0,6.28328,44.55852,5.35572,62.58254,38.55182,2.55612,39.86345,20.29925,36.91068,61.43125,25.25152,2.35655,2.59634
04010102,Plötzensee,753.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.41586,2.70793,5.17928,36.95652,0.273,1.18412,-1.89682,-17.80538,-0.7127,-0.01968,-0.83289,0.28622,-1.27905,-0.32949,mittel,1.07986,753.0,0.0,24.24242,0.0,48.27586,26.29482,5.09772,9.74026,0.0,79.41567,62.07367,48.29896,-0.89466,3.57143
04010103,Paul-Hertz-Siedlung,7489.0,3.0,niedrig,+/-,stabil,3+/-,"Status niedrig, Dynamik stabil",12.65034,5.32646,24.07531,58.16227,-1.80171,-0.72377,1.05503,-2.34193,1.23127,1.87448,1.36081,1.28758,5.75415,1.48231,niedrig,-1.12287,7489.0,7.32601,38.44221,9.61326,72.33871,44.30498,1.5631,45.2381,94.11154,16.95821,63.86507,20.34351,1.92694,1.45753
04020205,Siedlung Ruhleben,1242.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",2.97927,1.03627,2.73752,7.23684,0.09707,0.28439,-0.09878,0.86742,-1.36743,-1.22891,-1.11636,-1.11718,-4.82988,-1.24421,hoch,0.89307,1242.0,2.72727,25.0,1.57233,32.25806,21.98068,0.3295,2.75862,11.07492,0.0,71.53652,20.48552,0.61852,7.14286
04020206,Angerburger Allee,2584.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.48885,1.45798,5.72755,18.24818,0.65425,-0.57765,0.55108,-5.28124,-0.69308,-0.92386,-0.76923,-0.59721,-2.98339,-0.76854,mittel,1.48462,2584.0,0.0,32.53968,2.57611,59.88701,18.26625,1.20588,12.55061,0.0,0.0,67.67597,17.55296,3.26031,-5.79442
04020207,Flatowallee,2678.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",3.79976,1.3269,3.02465,8.60534,0.28438,0.07141,-0.56863,0.3942,-1.14696,-1.01868,-1.08302,-1.05256,-4.30122,-1.10802,hoch,1.09194,2678.0,0.0,21.56134,1.31772,44.27481,26.21359,1.07984,4.7619,0.0,0.70948,62.41245,21.85478,2.26638,11.63177
04020208,Kranzallee,2845.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",3.71537,1.32242,2.53076,2.42826,-0.60118,-0.11643,0.11229,0.17826,-1.16964,-1.02192,-1.14036,-1.34425,-4.67616,-1.20461,hoch,0.15173,2845.0,0.0,24.74916,1.1194,36.94853,23.97188,1.55152,8.0597,3.94052,0.0,65.27625,22.29007,2.43711,14.80263
04020209,Eichkamp,3142.0,1.0,hoch,+/-,stabil,1+/-,"Status hoch, Dynamik stabil",1.24481,0.36883,0.79567,1.34409,-0.72256,-0.35094,0.28021,0.38715,-1.83349,-1.71172,-1.34179,-1.39544,-6.28244,-1.6184,hoch,0.02287,3142.0,0.0,24.82014,0.0,26.05042,34.88224,0.87952,0.37406,0.0,0.0,63.93336,30.17754,0.45241,7.88848
04020310,Park Ruhwald,585.0,2.0,mittel,-,negativ,2-,"Status mittel, Dynamik negativ",5.12821,1.7094,4.44444,29.62963,1.27382,0.21047,0.49057,18.00172,-0.78999,-0.74199,-0.91819,-0.05976,-2.50994,-0.64658,mittel,2.14242,585.0,0.0,33.33333,0.0,88.88889,43.24786,1.68377,4.6875,0.0,34.52991,41.46341,56.28167,-0.45291,-13.33333
04020311,Reichsstraße,13953.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",5.09874,1.97487,5.58303,12.40029,-0.36071,-0.27026,-0.03879,-2.19318,-0.79791,-0.54996,-0.78601,-0.87335,-3.00724,-0.77469,mittel,0.40704,13953.0,2.36287,30.89286,2.91538,44.77876,25.57873,0.69922,10.56338,0.98172,0.0,66.48505,22.26693,1.55975,1.65873
04020312,Branitzer Platz,4877.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",4.89074,1.76899,5.18762,7.43802,-0.3635,0.24357,-0.06233,-2.54029,-0.8538,-0.69889,-0.83192,-1.10768,-3.49228,-0.89964,mittel,0.40408,4877.0,0.83102,27.71739,3.24503,40.91711,23.39553,0.41817,10.81967,3.95095,0.0,64.82744,21.05626,1.59207,5.35759
04020313,Königin-Elisabeth-Straße,6897.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.5051,2.42347,9.06191,23.78139,-1.31448,-0.54571,0.01165,-3.00433,-0.42001,-0.22545,-0.38214,-0.33592,-1.36353,-0.35125,mittel,-0.60558,6897.0,2.33918,34.07407,4.55145,60.3912,33.57982,4.52206,14.58789,11.46255,0.0,59.98186,33.36139,3.08125,1.5905
04030415,Schloßgarten,2669.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",10.92113,4.30226,19.25815,53.67232,1.0213,-0.05837,-0.22542,-12.02536,0.76661,1.13361,0.80157,1.07556,3.77735,0.97307,mittel,1.87433,2669.0,6.48968,40.45802,14.13844,80.0995,47.39603,-0.02332,16.89189,0.0,0.0,47.4128,36.82285,4.69583,4.08192
04030416,Klausenerplatz,10210.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",8.71187,3.80978,16.61117,30.62069,-1.28407,-0.24812,-0.87325,-6.20999,0.17297,0.77736,0.49428,-0.01296,1.43164,0.3688,mittel,-0.57329,10210.0,4.13005,30.5709,17.9569,56.78867,45.63173,0.06271,22.30829,43.78687,15.97453,61.37206,25.48997,1.06471,0.00208
04030417,Schloßstraße,10426.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",6.37248,2.63965,10.24362,22.57511,-0.80999,-0.18735,-0.21765,-3.4453,-0.45565,-0.06908,-0.24495,-0.39289,-1.16256,-0.29948,mittel,-0.06995,10426.0,2.39521,31.20341,8.97727,52.18013,34.50988,0.2403,17.77123,1.10641,0.0,61.63163,24.45672,0.52977,-2.27395
04030518,Tegeler Weg,9110.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",8.66882,3.59976,14.25906,35.90963,-1.66566,-0.60003,-0.15688,-5.65663,0.1614,0.62544,0.22121,0.23679,1.24484,0.32068,mittel,-0.97843,9110.0,3.53288,33.38301,8.74915,62.9703,39.19868,0.97053,20.32274,0.59013,71.37212,60.59259,26.29816,1.13169,-8.31888
04030519,Kaiserin-Augusta-Allee,5406.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",8.75842,3.68142,15.29782,44.70803,-1.23648,-0.88257,-0.6029,-3.10149,0.18548,0.68451,0.3418,0.65226,1.86405,0.48019,mittel,-0.52276,5406.0,3.40557,33.87471,9.11681,64.60843,39.65964,0.38791,25.20938,11.6743,23.45542,57.0876,30.59219,1.91376,-5.56918
04030620,Alt-Lietzow,8386.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",7.45276,2.74668,12.66396,33.13325,-1.23982,-0.62788,-1.30306,-4.36675,-0.16536,0.00834,0.03603,0.10568,-0.01531,-0.00394,mittel,-0.52631,8386.0,3.50438,30.76923,8.65542,65.23856,41.05652,0.88303,18.21542,2.51661,2.77844,61.0119,25.18551,1.15256,-0.16947
04030621,Spreestadt,2949.0,2.0,mittel,+,positiv,2+,"Status mittel, Dynamik positiv",8.92241,3.31897,16.6158,43.76997,-1.96558,-1.6788,-0.45652,-3.6586,0.22954,0.42232,0.49481,0.60796,1.75464,0.45201,mittel,-1.29685,2949.0,2.30179,32.35294,18.35443,75.88076,51.03425,0.39,26.47727,1.10209,100.0,53.32626,34.23734,0.96872,-7.51634
04030622,Richard-Wagner-Straße,10002.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",8.36168,3.79819,13.77724,33.08351,-1.46898,-0.62202,-0.34388,-4.61448,0.07887,0.76898,0.16528,0.10333,1.11645,0.28761,mittel,-0.76961,10002.0,3.59712,30.82011,11.38171,68.33031,43.78124,1.40925,18.92644,14.3527,0.0,60.98645,27.13722,1.06899,-2.57896
04030623,Ernst-Reuter-Platz,4314.0,2.0,mittel,+/-,stabil,2+/-,"Status mittel, Dynamik stabil",8.26746,3.78788,15.46129,37.95309,-1.20517,-0.44457,-0.04648,-2.09545,0.05355,0.76152,0.36078,0.33328,1.50913,0.38876,mittel,-0.48952,4314.0,3.6036,33.15217,14.58591,78.62319,53.66249,-0.33436,21.39571,18.91987,0.0,59.61259,26.25262,1.56895,-0.53853
